Ticker,Daily Return_25th,Daily Return_50th,Daily Return_75th,MA-10_25th,MA-10_50th,MA-10_75th,EMA_25th,EMA_50th,EMA_75th,Volatility-10_25th,Volatility-10_50th,Volatility-10_75th,RSI_25th,RSI_50th,RSI_75th,Volume MA-20_25th,Volume MA-20_50th,Volume MA-20_75th,High-Low_25th,High-Low_50th,High-Low_75th,Close-Open_25th,Close-Open_50th,Close-Open_75th,ROC-10_25th,ROC-10_50th,ROC-10_75th,Log Returns_25th,Log Returns_50th,Log Returns_75th
cni,-0.6721278806064795,0.08337427640594525,0.7559229514823629,57.71405,63.03135,70.372325,57.856708562985105,62.961265901786604,69.80019752936006,0.8632701377838172,1.121634862189829,1.494327665390298,41.94700018870644,53.788477727636504,64.53011139501547,1007043.7875,1140230.1,1385640.475,1.1562885295179082,1.5484977411843133,2.051639092964926,-0.5527652356073189,0.06794345241337316,0.7691787313734983,-1.790752465967202,0.557550055006184,2.963528901884543,-0.0067439683260202,0.0008333946608654499,0.007530801700520175
sfun,-2.0161129537998757,0.0,1.8694400837258098,3.56475,5.177,6.7307475,3.5304769659734907,5.329465690088972,6.679914081651107,2.461750065946685,3.3144963760745503,4.162495238351301,39.39393939393938,48.251577260506195,59.97975708502023,2878111.8,4530885.6,6724019.3125,3.3216997632404044,4.503372949747484,6.157165929730728,-1.840533054915091,0.0,1.83287545787546,-6.3063063063063085,-0.4056945358788699,5.425855238164157,-0.02036713894838505,0.0,0.018521791036831624
yesr,-0.03495289000658425,0.0,0.16575597651569124,26.05055,26.813300000000005,27.108600000000003,25.967172707028535,26.805365600376152,27.096699003851114,0.36047868954240503,0.510837629420563,0.6685704860584872,41.41207794294138,54.07788390889054,69.68369536007577,180.1,340.65,716.45,0.0,0.0,0.10242837291447295,0.0,0.0,0.0,-0.6761935203755842,0.06311335984401364,1.3189992451774437,-0.00034959019925504995,0.0,0.0016561760314343001
vrts,-1.2487660894473618,0.01059410252045585,1.102786271030848,95.46142499999999,108.5445,119.31675,95.00743017708572,108.61868963899332,118.75712549722526,1.4359710305923925,1.9143069845669602,2.5479116262428354,35.29998789407955,50.600200448968465,62.58669686398729,73928.34999999999,92587.775,116129.625,2.1899335330834475,3.0351764230297555,4.113648324947006,-1.0956204217089909,-0.024581037772252602,1.0614074222805019,-4.706205352740936,0.3929216910797617,4.467284746725681,-0.0125662877282698,0.00010593530361622374,0.01096749843353655
snx,-0.8048637145651544,0.09472925863300835,0.9649014693921044,80.93950000000001,93.31985,114.79525000000001,80.89802383878927,92.26188785396724,114.79074827159562,1.0291443437748231,1.291096219169935,1.8582089269313622,41.42436411286844,53.345119838081175,67.39639627091574,181596.3875,225444.65000000002,279331.3,1.524673772358605,1.9469924641526508,2.5894269662322356,-0.7167979722114803,0.102164428101598,0.8411849169394496,-2.1424519756407605,0.6906654764535225,4.239078404499935,-0.008081202279945176,0.00094684417400285,0.009602754491041126
kior,-7.106918238993709,-2.857142857142847,0.2865329512893977,0.32859,0.32949,0.33434,0.41304157331494745,0.4427660846830074,0.49143777926892607,8.473617930639278,8.835458251639805,9.97304704699576,26.45362806343104,26.45362806343104,26.45362806343104,,,,8.815456081081084,14.813114754098358,21.734896729776256,-2.667715255195817,1.6211284249869493,5.933614420988805,-21.087639837639834,-9.298048048048047,-0.7765151515151532,-0.0737210126828974,-0.0289875368732521,0.0028612322810321
sptm,-0.3051075801402625,0.0481050063567245,0.4542947074666514,24.7087,25.2532,28.9172,24.622631960988947,25.180141628713553,28.701230825030375,0.4545462727992297,0.6124629315442134,0.8199766304555769,45.3241895261846,54.968492486669945,66.03325415676973,24304.8,34340.1,89401.8,0.3363186335638387,0.5205622071837535,0.822146318214317,-0.310657957623066,-0.0037838655970986,0.2404809619238449,-0.645941147584328,0.4534494547810075,1.7625419412216514,-0.003055739822446,0.0004809343960784,0.0045326590375095
baba,-0.8836325291574992,0.0227414789035429,1.0809490259736487,79.0535,87.959,104.95475,78.50130284750612,88.62006124070052,104.15991664599564,1.2826766403311338,1.6046505026530586,2.1269869905909062,39.60188190070946,54.951724078951855,67.43823875810591,11530397.95,15172249.274999999,19047830.2875,1.5231503378526854,2.067708648245563,2.8438772986414445,-0.9034099603000688,-0.0905375207117865,0.8325002236681319,-3.023994910757763,0.9236125610341261,4.684845231498902,-0.008875597179808476,0.0002273888463501,0.010751470909310876
lxp,-0.7586565538421436,0.0409719642506023,0.8919199881072648,7.569050000000001,9.13973,9.766675,7.51260339134425,9.146147873781675,9.749429217390439,0.9411686713799644,1.1687457149698428,1.5227973354921487,39.003527064689976,53.51271859404591,64.24882054017269,1207143.225,1452952.0750000002,1788409.7750000001,1.3280458931364567,1.742948972471039,2.2843649360752836,-0.6976566183382603,0.09200496159203675,0.8229001992388018,-2.3955847038564904,0.7522499811182581,3.167289125554068,-0.0076154902057075004,0.0004095518639705,0.0088796576574199
rhe_a,-6.646153846153846,-2.2646007151370884,-0.5027932960893877,14.706,15.642999999999995,17.218,16.70322944924394,18.052921610433323,20.49197501515124,4.55339362520935,13.280069870941993,15.720374006033623,34.569309754706225,37.86726634354377,39.101123595505626,48276.625,48620.25,49242.325,4.297808071393231,7.2965945727050565,11.851930202661826,-5.152333772976589,-2.282392026578073,0.0,-23.24015035377359,-17.890694731737625,-12.360236949278049,-0.0687731154153056,-0.0229063662089075,-0.005040615545139
upld,-1.021014238150217,0.0,1.0777521896707887,7.19775,8.139499999999998,12.05175,7.2855929609227355,8.270788769366398,11.84368533580636,1.4343928333887699,2.018714228740987,2.8973206296557525,39.00574997931664,51.14421868454126,64.24684064321767,15899.525000000001,28781.824999999997,55708.675,2.0938933159863358,3.3333333333333304,5.266403436145035,-1.1347586029789543,0.00341877421784475,1.2702912389591798,-3.3116626400175706,0.388740531001952,4.627584717752697,-0.010262623491141326,0.0,0.010719850049495926
bjz,-0.1340033500837556,0.0,0.1536714104362957,14.3465,14.6703,14.8737,14.341717720908004,14.648547165626978,14.868584668468465,0.1936150695308345,0.2512521028789162,0.3216299586512461,46.6666666666666,51.59914712153522,57.91505791505783,7617.05,10309.5,13248.85,0.1784611160683629,0.3076923076923154,0.4731967822618825,-0.1334311828674451,0.0,0.1327835627926488,-0.2103548890547646,0.0679024920214654,0.3344481605351168,-0.001340932148631,0.0,0.0015355345674963
rail,-1.7755629609664063,-0.0900773197036075,1.538515144227609,14.247725000000003,17.08695,19.782925000000002,14.152141090571613,17.13610626468264,19.858974669066395,1.9608746623089823,2.604203769338959,3.40327866959448,36.36752413659043,47.691370177659024,58.323175223624794,125543.9375,151852.15,197491.425,2.854174271298932,3.8273090965346652,5.2006996553997,-1.6250994216478047,-0.14510465563178535,1.2685703490957982,-5.5925295820425545,-1.0776600954840287,4.113647229036027,-0.017915153123062924,-0.0009011798307437999,0.015267999738210625
wbir,-0.2459923742363923,0.0040563014643391,0.2456286427976683,23.8461,24.1676,24.456899999999997,23.867712532080382,24.166817229161772,24.47424181117288,0.2822378303001133,0.3319243444239449,0.42999574299218896,41.00346020761234,51.20459368368501,62.47906197654943,2989.7,3521.55,5863.2,0.15807099683867537,0.21839524301755775,0.32610220350706604,-0.11848764428358935,0.0,0.1073408987078793,-0.558045620157685,0.11797306762491015,0.8643913635644873,-0.0024629543257959,4.056219198655881e-05,0.0024532746872589
mlr,-0.9400166668285108,0.0,0.9997179169193904,19.621725,20.9673,24.7899,19.66213301902952,20.822722983063304,24.682444010590512,1.1438067166458445,1.54642710465739,2.1192232837722225,40.49559686693242,50.73892467108548,64.37926406282193,23556.9125,28397.65,34342.549999999996,1.6423330081211542,2.3475957133436376,3.1455713277715565,-0.9835828133720792,0.0200642054574646,0.9102758990122005,-3.143852232497299,0.07892341720150405,3.6558514899302508,-0.009444627375708475,0.0,0.009947537853255225
hylb,-0.059549381420942446,0.0405260278413921,0.13773594365555913,48.89955,49.9356,50.462950000000006,48.74034534936319,49.848420884920685,50.34689430498434,0.1168415748885048,0.15292268584182864,0.23136610957164924,53.17526316439475,67.19242902208154,74.55029450011553,11812.1,20456.15,41893.05,0.07676208213131586,0.1247148608385949,0.17616763032753957,-0.058642890752288054,0.0,0.07006752158399325,0.049753476137137626,0.34192250262534696,0.7254130413111792,-0.0005956711912113,0.0004051781826466,0.00137641173291005
c_k,-0.20306339158564773,0.034831073539554,0.26291082592735376,26.816749999999995,27.47705,28.859949999999998,26.875469332985837,27.427783252607785,28.915284352069115,0.25400534624317095,0.3622934757567092,0.5612624765557763,43.13358442421661,54.07620735489583,66.66666666666677,98582.96250000001,126817.15,163111.67500000002,0.3717817737415706,0.5193906439904403,0.7371889419182166,-0.2120161127268723,0.0,0.22438304096876646,-0.5928781394698129,0.1626167582265636,1.24068074679341,-0.002032698453612525,0.00034825008928599996,0.002625658199520575
matr,-1.724137931034475,0.0,1.469988484790341,3.568125,4.0145,6.324,3.5918710108865204,4.027625372039825,6.351496386799012,1.9112413929662824,2.552306373728409,3.5007214215958324,35.892771946564864,47.45689655172412,58.69565217391305,46323.4875,64914.05,88989.275,2.8571428571428554,4.166666666666668,5.970149253731335,-1.8845779076977545,0.0,1.4705882352941255,-5.773987132159836,-0.8895972509523287,4.924542100953971,-0.0173917427118691,0.0,0.0145928887666066
ecf_a,-0.1994415636218605,0.0,0.1462277200331874,24.92595,25.076,25.252699999999997,25.04996563900751,25.14877328152991,25.20083875566928,0.3056823790175904,0.3643143988056092,0.3885361183829444,33.053040103492904,40.42426645519422,44.6722652415749,16135.625,17697.75,19164.25,0.3665330818796175,0.5540174013267125,0.7483037463815697,-0.3001202400194304,-0.07996802557953464,0.06958460207728599,-0.9391385159383231,-0.6165580091797462,-0.04996003197441365,-0.0019964071314369,0.0,0.0014612091141251
gldw,-0.35783270739807854,0.0340032379038235,0.43780046451453725,119.64682499999999,121.17884999999998,123.48622499999999,119.86865107630086,121.52944306477296,123.1546422088457,0.4355691669383779,0.5574606269858658,0.7125153681549378,34.74133739456797,52.59168051690877,67.7976200700389,937.6375,1433.1,2708.2749999999996,0.0,0.185858585858589,0.48017245095990047,-0.07876681408833025,0.0,0.11421424783176645,-2.092929292929291,0.5343129069961705,1.6358405260994635,-0.0035847446153850996,0.00033997113473595,0.004368448165418775
ns,-1.2190214899466727,-0.0831593123332585,1.0414827429722773,39.202075,42.390600000000006,45.91315,39.18289247987539,42.43695987056293,45.58919430337831,1.134255376646772,1.4933987547091208,2.2763635867709473,36.26580471494107,48.93421564141913,60.985042061521064,297290.25,397289.975,515877.9625,1.7828997750686901,2.442968442450769,3.6239538003771288,-0.9987768570331306,-0.0768847492448563,1.0117359075649985,-3.601770303011315,-0.47704806496333685,3.334418364893321,-0.012265125220997899,-0.00083193960294835,0.010360963394688524
san_a,-0.19665684143046475,0.0,0.2345124902229045,25.487270000000002,25.65067,25.889000000000003,25.492034592469246,25.61604041432952,25.8669884546566,0.2626840041327359,0.3869600292893757,0.48947819202745746,43.61316413331468,50.89766606822261,59.207154164574774,5893.424999999999,8057.0,12228.0,0.23548712955194526,0.4293520686963288,0.7415890734743978,-0.15587299718348946,0.0382262996941955,0.2315262207279195,-0.46216075504946214,0.0394321766561622,0.5817384877371268,-0.001968504648952,0.0,0.0023423793874288498
cid,-0.42988007896736513,0.0143647691915771,0.6316541289095201,30.1927,30.86735,33.121449999999996,30.19150788581334,30.78484313784917,32.761164028252686,0.5167334637914061,0.6979696279152775,1.1105046475985876,43.31991158228961,53.57252754320086,65.03661654936414,3812.4,6010.450000000001,9684.212500000001,0.1543706181256778,0.3396717564521739,0.5635817479616728,-0.1829570826097665,0.0,0.2118522759805269,-1.0329915965133218,0.4077170798002738,1.8653744923706084,-0.00430806779939635,0.0001436370393623,0.006296675530300275
thg,-0.5703526337386855,0.028434515425868,0.6964219580012587,74.92595,80.75575,86.503275,75.26103049971847,80.41385278872673,85.59025932658992,0.7198892822994576,0.9786844871952798,1.3407652582251406,40.86938274229885,53.54525769839135,65.54223748211736,207077.8875,227289.575,250083.6625,1.0298308001944276,1.331582412112438,1.7852643646171658,-0.5274129237433703,0.043306113072027,0.6437477940019736,-1.6154256642962217,0.6815109886239901,3.040164592873734,-0.005719853800863,0.00028430441475265,0.006940081395573125
cubi,-1.0791636610976902,0.03981767736820345,1.0565457982576354,24.874,26.274,29.224,24.895870326438335,26.112889748608488,29.08860398855051,1.285419166994942,1.6216940108259674,2.098900505288001,40.23447053069209,52.03256278520185,63.99508386350492,134098.8875,171218.25,221649.65,1.7255904595805225,2.3443336682381486,3.0931309096208417,-0.8844794723303541,-0.032808995778855,0.890042510104859,-3.0206409168170882,0.4119477883480327,4.118973071331999,-0.01085028998308085,0.0003980975206863,0.010510033522702125
cio_a,-0.4044802697086042,0.0,0.3961386138613854,24.68035,25.17711,25.33819,24.646004627117694,25.11505338233457,25.415613613470573,0.5015247762274326,0.7006491302072313,1.009469946544626,41.75421769741929,49.828767123287676,60.26359307814819,6401.0,8494.275000000001,17733.675,0.3976143141153138,0.7336902637319005,1.2749003984063756,-0.2399040383846552,0.0,0.3203844613536317,-1.1625432915560119,0.0,1.2086603633780002,-0.00405300568223045,0.0,0.003953560507172025
abc,-0.6363298029175901,0.06468198639307804,0.7115872065351581,81.85929999999999,87.25380000000001,96.178225,81.80078602848509,87.18246130531945,95.64326688913205,0.8550949916045426,1.0964793510958852,1.575567577339159,37.48851662186017,50.624518402476355,66.16744641320633,1803835.8875,2096172.7999999998,2386517.6875,1.2322438691994078,1.5995695701099697,2.186026848228046,-0.5709237938994096,0.0,0.6472294336555563,-2.5577360320362565,0.3718662664285999,2.8620139965457145,-0.0063836304115775,0.0006466105439415001,0.0070906693354714
desc,-0.44658613511186496,0.0645265365381453,0.642602300695394,30.587699999999998,31.152599999999996,31.690250000000002,28.915330327746034,31.07840643267214,31.512202051987533,0.6447640548560022,0.7710950404012769,0.9702883205556939,42.22298739518959,53.23292651259411,64.8605435246927,1014.7,1571.65,2344.1,0.0,0.11725744146425651,0.4004939065747513,-0.0736249257199506,0.0,0.0668088157863517,-1.251873558397862,0.19620551262954367,2.551054712339762,-0.00447588384537525,0.000645057271198,0.006405462578593649
fbhs,-0.6427652070297829,0.1123971973772008,0.7989213864442679,47.318124999999995,54.789100000000005,60.8334,47.61731982677097,54.82894822104557,60.39930238645371,0.9035943424858,1.1798209982003227,1.5165610518952928,42.707170644879064,54.51967711723276,65.99216284928765,1089841.675,1252828.825,1548418.3875,1.1623453242377642,1.6016764928518976,2.235195158290188,-0.5901198609939401,0.10756172185999499,0.7849236476501928,-1.7228237422515336,0.6208760169416405,3.153453609212853,-0.006448398399017575,0.0011233407712908,0.007957467588940925
pbr,-2.0021417035320703,0.11104945122702986,2.0694242864054244,6.011749999999999,8.326,9.55475,6.081816869366109,8.256435251997003,9.438305576163115,2.1697304769038968,3.52215043379074,4.579776879990586,37.770070838252664,50.94275396637462,63.25771798080931,21675434.4,27554812.7,33359159.3,2.676037318633508,3.9598095275560046,5.714125950593963,-1.6920618615533924,-0.15541537855003013,1.4806992948337805,-7.058553944034071,0.4793332414300244,7.654957467729684,-0.020224570029863748,0.0011098783691564,0.02048302076542195
tell,-2.921822640732352,0.0,2.7435427544930224,1.2183875,5.050885,9.6455,1.2147376410497266,5.099980054137637,9.567063384565689,3.3806313705435453,4.758712839811087,6.702847995901463,37.159024532710276,47.135838774911626,58.64056531703589,24185.5125,51871.925,391359.625,4.8558758314855925,7.601490071139525,12.684574777546562,-3.3287292817679566,-0.08858360224318365,2.4301266617816397,-10.064759419610407,-1.1166779349670308,7.659987071751778,-0.029653591648928272,0.0,0.0270658211601505
ctbi,-0.7496676618650167,0.01263689974726475,0.8271743450204316,32.458575,33.967299999999994,42.67335,32.45440453697153,33.87576246696691,42.758686869090305,0.9858108406599133,1.2589290254260226,1.5864676376843285,42.71616914013822,52.476162372512505,61.374559120903236,28990.1625,35336.5,44381.0,1.4607346499006395,1.9236994824990403,2.513219712224095,-0.645645445151548,0.08080701357154696,0.881291579401292,-1.9262551176354754,0.3383873413395966,2.488151848369513,-0.0075249179313349,0.00012635303103925,0.008237720068376825
hbcp,-0.5560173311881744,0.03937941307613485,0.6359119513680234,24.183075000000002,27.113300000000002,35.18985,24.210943500548883,27.05486825437383,35.283664683384636,0.6690621677421851,1.0414976470285464,1.5471034008899403,43.01300060993685,53.20467303733852,65.73969328390339,5929.8625,8429.325,14674.25,1.2808577706990383,1.909272827315056,2.8048996569899947,-0.6562156447323491,0.0,0.6612581534112145,-1.2992497071910136,0.587212801876269,2.3642404198377207,-0.005575688620689275,0.0003937166110883,0.00633898548547645
hubs,-1.2135880502501695,0.15591735937228174,1.4813269351137135,45.249750000000006,51.5295,58.855000000000004,45.596327824007204,50.89465055313295,57.721448373569174,1.6513178703996556,2.1272429864521,2.7847161282963806,42.37552786386408,53.68730391131562,66.4133479478748,268115.0,346526.475,423159.4125,2.401750547045958,3.163801262463984,4.399682805020648,-1.1285216355627177,0.26122893344686465,1.4671073913529384,-3.797015904378076,1.2498814291962423,6.72936458646991,-0.012210121577950124,0.00155795915777105,0.0147046244863717
slno,-3.48837209302324,-0.8333333333333304,2.073170731707319,3.8878,5.970000000000001,9.78175,4.039969546047151,6.062905187575947,10.278350355837912,3.2300313526386155,4.556535460797238,6.889879373040654,34.95702005730659,44.38006952491309,54.09836065573771,7069.55,16616.15,38550.6,5.22388059701492,8.661417322834657,13.106796116504851,-3.63636363636364,-0.7950819672131109,2.0408163265306047,-11.408105560791704,-3.529411764705892,5.128205128205132,-0.0355066884569096,-0.0083682496705165,0.0205197302311765
bid,-1.0486940298507523,0.0200763609963905,1.1473489916657253,31.878,40.128,45.136,31.462652242755297,39.795048772437276,45.288484706465105,1.2019127483060992,1.6568884952199139,2.400425634931484,37.545565006075336,51.69675737410015,63.880716733553996,521909.425,702977.325,1083765.7000000002,1.7361193157281467,2.2766007950550002,3.2224164305706084,-0.948456525129471,0.0217133572374114,0.9684502829038927,-3.5493822533416846,0.4682429961781476,4.019091345654596,-0.010542316004424825,0.00020074342727305,0.0114081685719702
ntz,-1.8009593736189378,0.0,1.9077949651198023,1.58585,1.7739999999999998,2.258985,1.5969702137884503,1.7951525474303522,2.2291773969771143,2.246982719180109,2.958360560507575,4.048362563792484,41.17647058823528,50.0,56.802054745052736,11749.925,20156.0,34681.3,2.4410105664574657,4.054054054054058,6.532830789444652,-1.502613176343269,0.0,1.8139545085652846,-4.069767441860472,0.0,4.1666666666666625,-0.018173741338655403,0.0,0.01889824709495075
andv,-1.0879724792676402,0.09824254054896506,1.2376143874408831,79.31977499999999,83.18755,93.338275,78.87197863976878,82.7492675294584,92.17747720610288,1.3318729503465334,1.8547126006279107,2.3650063803114687,41.800387495666556,54.14128059254292,64.95848594793813,1984563.125,2362227.65,2791929.1375,1.9308146793784686,2.6694072132384656,3.6486455418472623,-1.0427005460739385,0.0799035214164073,1.1911122009414812,-2.5312603107403326,1.2968762687715074,4.27592512013476,-0.01093934246087505,0.0009819428361053,0.012300184847183
ggb,-2.3072962861016815,0.0,2.3959646170169435,1.70457,2.883705,3.4130350000000003,1.7191214241233403,2.9015359727025207,3.4306196250698053,2.4835134699914443,3.3809371954487917,4.3154376867165025,35.34715304476114,49.71897790336227,61.39996523013117,5610367.1875,7535073.35,9442585.0125,3.279599077437178,4.407574990553857,6.107613923491954,-2.150904616787674,-0.3514826438672709,1.7907728889202117,-7.948264744273068,-0.7431304064914601,7.713159734297198,-0.023343313926146126,0.0,0.023677117513325276
lc,-1.8343769649119324,-0.162593749036638,1.6142929928669894,5.51225,6.221,13.97675,5.550009629998713,6.160125890736269,13.925280124065802,2.066812630744606,2.618940609797934,3.6391244369294222,34.246130030959776,46.79824561403508,61.137650389242765,4459451.1,5554129.3,7699154.15,2.9230243345943827,4.1493804510118295,5.651781586714561,-1.7992811641633983,-0.2169207603990166,1.4170479975951102,-7.562066733483669,-1.4245251113240487,4.958655256034278,-0.01851410571311135,-0.0016272614154699,0.01601401732648045
macqu,-0.09987517472547222,0.0,0.16799332697806638,10.060089999999999,10.2705,10.34892,10.014310847378853,10.239580917957436,10.323624319041077,0.2211460986922165,0.4013384108622702,0.4920583714410242,50.0,55.549396403054956,62.653928850664485,929.9,1634.0,8218.6125,0.0,0.0951474785918153,0.5789694176790912,0.0,0.0,0.3387096168365079,0.0,0.1960784313725705,0.7684918347742542,-0.000999250832209925,0.0,0.0016784469437612
hseb,-0.07688781796933992,0.03663647347965645,0.14835807750163682,21.945425,23.7421,25.0395,21.934325873495332,23.702584608103997,24.92741647945826,0.14032969060001677,0.21323209010048133,0.2927070643715934,49.73936194582594,59.421851481012354,67.98954831341382,165605.84999999998,215927.5,277481.97500000003,0.1913134582884758,0.2736394293701355,0.42161240330198113,-0.10922993171513082,0.0,0.14815188776077381,-0.0775299858621791,0.2329568001676052,0.7667077562471036,-0.00076917393502155,0.0003662976396123,0.0014824813562937
amma,-2.941176470588236,-0.5333333333333301,2.083333333333326,1.26874,1.77162,3.626,1.3192240413210246,2.084815267375813,3.764923530062023,3.1346779691798634,4.076217184401786,5.939600110624202,34.45406404976043,42.550021285653465,54.054054054054056,23383.525,34132.2,73397.35,4.744092150575949,7.332424537487828,11.562301335028614,-4.086160988598351,-1.1418983857042804,1.2452250767732722,-9.87316384180791,-4.529671717171707,3.668337801608579,-0.0298529631496811,-0.0053476063265952,0.0206192872027356
mnst,-0.7268423626019593,0.0224062585807649,0.8264022919620917,44.559075,46.641549999999995,50.6546,44.43713726353972,46.33941732440328,50.2397883724089,0.9375267743161375,1.2898380709136008,1.7111416965905515,40.796391058443305,52.808314806189216,64.96338604551005,2065360.2,2932425.75,3733165.6875,1.3613754115738608,1.832023229903301,2.5168533278562877,-0.7549241886555129,0.0347705148495151,0.7950552205459754,-1.985521668753787,0.343036325415158,2.958982611157529,-0.00729496741024425,0.0002240374708985,0.008230062824838525
ichr,-1.563308282147466,0.5675234843728894,2.390435600896579,18.34525,20.015,23.14425,17.677352835327863,20.09058206926691,22.607156624140092,2.653744373160234,3.4912973739590507,4.062312341813565,48.42444482259847,61.05225483178238,73.13464769505406,212832.5,582583.55,866950.0375000001,3.498871331828448,4.672897196261683,6.499180775532504,-1.962025316455699,0.1010101010100988,2.067183462532292,-1.7898030915970364,5.575868372943349,12.531905427873713,-0.0157565789126121,0.0056591405936162,0.0236230843655806
