Ticker,Daily Return_25th,Daily Return_50th,Daily Return_75th,MA-10_25th,MA-10_50th,MA-10_75th,EMA_25th,EMA_50th,EMA_75th,Volatility-10_25th,Volatility-10_50th,Volatility-10_75th,RSI_25th,RSI_50th,RSI_75th,Volume MA-20_25th,Volume MA-20_50th,Volume MA-20_75th,High-Low_25th,High-Low_50th,High-Low_75th,Close-Open_25th,Close-Open_50th,Close-Open_75th,ROC-10_25th,ROC-10_50th,ROC-10_75th,Log Returns_25th,Log Returns_50th,Log Returns_75th,Cluster
eia,-0.3932172190243777,0.0,0.4193854087043535,11.433875,11.6868,12.168675,11.43611734122831,11.623134238892032,12.165689623260509,0.4616698387561931,0.6680282208753268,0.8528098506371935,41.45552175593688,52.919567827130834,63.29117528812647,8678.45,10276.675,12588.1125,0.739466683400693,1.134898536694146,1.6554109170593534,-0.6563607344631789,-0.165946927024658,0.2472260807475735,-0.976083864510352,0.2553662943138413,1.4381982878345023,-0.0039399235098594,0.0,0.0041850843836719,8
num,-0.2166182286356648,0.0587055553061044,0.2891421850954589,12.0773,12.93095,13.5854,12.065039400986787,12.91804853307773,13.5868840996054,0.278854828919675,0.3698781470887141,0.4891091150980722,41.095591223080035,55.24585891347161,66.58073616411941,26106.8375,32344.050000000003,39752.85,0.4252317347459527,0.5717066100708632,0.7998820566416853,-0.2359429011658197,0.0,0.2264673699668475,-0.6485245799859096,0.3672174675165673,1.0928291301269155,-0.0021685318528805,0.0005868833021203,0.0028872497031235,8
fult,-0.8078059820727596,0.0821287867872943,0.9798356580890568,12.01485,13.33205,17.572074999999998,11.999544109583294,13.233272581528782,17.675613393373904,1.0680237646195412,1.2985779701147668,1.641141671044346,41.50501726537862,53.584230506524335,63.87338080702397,817218.1000000001,976691.3,1209205.925,1.4931122403998185,1.948469988278831,2.6191599811231656,-0.7003819755811517,0.1701300362785668,0.8531914118782029,-2.1428306806815094,0.647257113030264,3.2687659913701985,-0.0081108647276452,0.0008209507954986,0.0097506637796311,8
umc,-1.0206217942007825,0.0,1.0132266738746454,1.7917649999999998,1.88788,2.0810775,1.783774084285723,1.8852952148965931,2.0964750279983573,1.1825263578432916,1.6789561515124858,2.0045634863115094,40.32399804556447,50.0,59.99999999999995,873466.4750000001,1142500.775,1501141.5750000002,1.1979164104327429,1.640173261211456,2.210383133076395,-0.7985874465784097,0.0,0.7889638068666209,-2.627690927145693,0.0,3.0766214660874036,-0.0102586585026808,0.0,0.0100812793071807,0
evtc,-0.9182635268849132,0.0,0.8502945678102503,15.536275,16.69265,18.16885,15.642518143792842,16.552235662297353,18.24242091018077,1.1182185905144892,1.3978499381137488,1.8592347048583024,34.25490524155305,47.73904450350983,59.80462091559512,267228.475,304634.3,368437.2875,1.5834094325259631,2.087650880155502,2.8080299329714036,-0.8980689322746173,-0.0639388113036462,0.750424636823444,-3.6568191143375257,-0.5742234300210813,2.6871244678764783,-0.009225055566345,0.0,0.0084669991658563,0
emr,-0.7015766773541376,0.0187442549361204,0.7135016012877249,49.11165,52.529250000000005,58.134175,49.46792229371923,52.28828857976812,58.24066549338449,0.8765771073188536,1.209796460732098,1.539908813861952,37.91351896604958,51.342376822329896,63.97685413457173,3559319.125,4201245.575,5015836.012499999,1.1025010722687565,1.4557264529337726,1.9545697184681643,-0.6564652860750468,0.0529585971772792,0.6714677620499905,-2.6005534397598256,0.1041052517912532,2.985361264530134,-0.0070404929841,0.0001874249798591,0.0071096805957448,8
fele,-1.0298723741589189,-0.0119910466851447,1.025405396883211,31.41995,35.964150000000004,39.41795,31.03865326733242,35.98451092008758,39.40361853781446,1.2787265161712065,1.7010979320591382,2.0112570461818624,37.644886827624134,51.59958731773155,62.52809830376701,135981.8125,177955.575,238402.2375,1.765050762873929,2.2867046710628736,3.0628059088992403,-0.9334145362855052,0.0291767713604826,0.9839628613807284,-3.838713261712424,0.1392753911832245,3.878718084179373,-0.0103521244208151,-0.0001199248476707,0.0102018376254066,0
asb-ws,-3.51478504153096,0.0,4.07934131736527,2.51701,3.275,5.302625,2.4660943504198345,3.1288264845441183,5.272556622405491,4.497830728445788,5.849844417391927,8.16717053773527,40.21630615640599,53.671671018276776,66.66414217913764,1771.75,3322.6,6589.95,0.0,1.433857539315447,3.930798544950643,-0.3839445438282675,0.0,1.381542499690727,-9.985097879834717,4.130763563035633,15.73601398601398,-0.0357804066799303,0.0,0.0399829675943785,0
kw,-0.8466203304680897,0.0,0.933328835865782,19.63525,20.79895,23.388425,19.583744497738856,20.786051451857222,23.450093551208905,1.1385178306886197,1.4489614905550412,1.9728559058063568,36.87001461629392,50.44785312313719,61.252917775421366,370719.6875,451590.1,603433.9375,1.5163715143247294,1.9934968509411095,2.7749195468224284,-0.7833399652960327,0.0,0.825009747598064,-2.9139735398633433,0.0868580879567426,2.958718751916789,-0.0085022452625587,0.0,0.0092900023336222,0
ceco,-1.4570184278297342,-0.071123722959332,1.4222255874410006,3.99425,5.9544999999999995,9.25475,3.971435299220032,6.038230250050215,9.109217591054325,1.8516906622796976,2.403818667453753,3.418926292445569,38.68620500850119,50.26111262612491,63.862612612612565,279165.5875,413384.825,538683.0,2.7181838001908445,3.7232466192589695,5.38833850623361,-1.3625065675140464,-0.105318617935775,1.3311258278145632,-4.758939197230333,0.3805990735738729,5.153508771929827,-0.0146773718834313,-0.0007115156481441,0.0141220681716132,0
chs,-1.3187035514594907,-0.0664619721845615,1.02634178634895,10.5722,12.24425,14.594124999999998,10.813133214147513,12.222570443432083,14.65283048107552,1.3809647569203911,1.9147463759966312,2.468849229271446,33.847380674693305,46.81553412709191,58.31688464409867,2141630.475,2501816.225,2945279.9875,2.009587950840695,2.7625889052264583,3.676545578908327,-1.112938164205561,0.0,1.0167120500948288,-4.676546071658355,-1.0466588642974726,2.8500855895626453,-0.0132747570203072,-0.0006648408633703,0.0102111065529548,0
sfst,-0.7418962439178084,0.0381062831543488,0.9295482121498668,20.7395,25.565,33.530625,20.437092151606425,25.42978112242887,33.75079034328367,1.085750294584351,1.588507919553093,2.1473088851670856,44.292880693775366,53.229891588561046,65.34280936454849,5111.125,8823.625,13578.125,1.12164671486705,1.9897557595867372,3.380281690140853,-0.7000352588587883,0.0,0.9483550910777884,-1.5283134085121413,0.5574198359433291,3.4729268188118887,-0.0074466198259168,0.0003809901968944,0.009252544993934,8
tslx,-0.4287591479010005,0.0441559146861281,0.5823567028823529,13.9432,14.2915,17.7632,13.929837277695054,14.229647872749837,17.612794411244792,0.6387861986240873,0.8591548825698703,1.1068813220722564,45.68799789321216,55.18367099300416,64.95925914904211,135642.6625,172987.47499999998,227687.1,0.9970717318665168,1.406245334220348,2.0050538745044095,-0.5446287674736038,-0.0561995082542965,0.4494123449152575,-0.7502242953858623,0.7106497441627724,2.1846698068131163,-0.0042968095587369,0.0004414616313344,0.0058066756094499,8
fund,-0.5056597862437784,0.0326572497406306,0.6811313950500109,5.714482499999999,6.28487,7.1170325000000005,5.724066261790582,6.280855942761484,7.126302600756413,0.6091189595901039,0.8125834179849012,1.0541381073195857,41.21427384513126,54.310235969307826,65.38380455813537,29091.2375,46178.024999999994,58000.25,0.8047694348151367,1.124157437785578,1.5098821713663133,-0.4767794409638867,0.0,0.5331745643125795,-1.3358481636947834,0.5501181465225491,2.093260372317607,-0.0050694258533705,0.0003265184570574,0.0067882217404963,8
hcapz,-0.1953125,0.0,0.3140950137416665,25.367389999999997,25.444000000000003,25.513,25.332355459864807,25.38857027288753,25.46529629051136,0.3576967728011153,0.4184796744451243,0.4531153242145679,47.11538461538469,52.17845939351697,56.73335898422482,6468.525,8797.15,10655.125,0.2546484957406225,0.4156590174589468,0.7395871005146151,-0.3135720041441202,0.0,0.1484699448015827,-0.2371787665015362,0.0966298402889975,0.5540471828089366,-0.0019550348358033,0.0,0.0031360276583478,8
marps,-2.180609424161517,0.0,1.998685781400411,3.56315,4.30384,5.3096250000000005,3.5555148899686384,4.241533169282892,5.416374167291129,2.8149868306453665,3.675788319363856,4.939803463168652,36.16539814263632,47.80982905982904,58.08515458865192,2712.625,3866.35,5841.75,1.1749948205632208,3.395264950903204,7.143191877937383,-1.656215177643176,0.0,1.4902542464738056,-8.560520041956282,-0.8809914887263015,6.551722755124956,-0.0220473625403287,0.0,0.0197897419004592,0
fisk,-0.7176915892444624,0.0245845215852025,0.8962623951182414,16.806599999999996,17.4764,20.0985,16.7245002031398,17.31337953492442,19.995492260346182,1.0377030566898824,1.289483013834511,1.555162374159366,43.15632011967091,53.02231237322517,65.0423728813559,2229.1,2912.9,4019.95,0.0,0.1933114247051959,0.7847032530419552,0.0,0.0,0.2397612173998115,-2.1151298032094923,0.5766482955705143,3.268780868208987,-0.0072027938435634,0.0002458150008689,0.0089226980205413,8
ancb,-0.4260479716159671,0.0,0.5010928006915494,22.46825,24.761975,25.2739725,22.330567312726473,24.843504261165283,25.233955546617317,0.6379866368077471,0.9731763392181034,1.3892856189264888,40.85038119837285,50.0,61.542906246295985,3088.7,4447.0,7859.537499999999,0.2440644932671913,0.8011824324324337,1.7784100996146048,-0.3769194816171409,0.0,0.3098399048282533,-1.4320336867581078,0.0,1.629684467476333,-0.0042695846111532,0.0,0.0049984149794181,8
wlkp,-1.0045999274054611,0.0,1.0016312680092063,17.928600000000003,20.4461,23.15845,17.9352162143349,20.32549746706676,23.08886476218808,1.2576493261884063,1.8148052513165651,2.509457120537769,38.484526385485275,49.51563719387878,61.61864391051292,34317.1375,70812.425,114191.1125,1.9300902829489883,2.9195660545869995,4.183876615904491,-1.072275917814446,-0.1313108245615934,0.9382185462633732,-3.7908896927942055,0.0,3.8067429072405896,-0.0100968017171205,0.0,0.0099664818911457,0
gaia,-1.2158389656185735,0.0,1.1299435028248648,6.5615,7.3775,8.824375,6.574199192738812,7.266724234250513,8.728490084420862,1.4829816342809636,1.9738726720274424,2.47046597509855,40.86801656372825,51.77115987460816,63.60962566844917,34756.65,51277.55,70132.4125,2.114631108951188,3.030303030303026,4.45447822267605,-1.1477832512315231,0.0,1.0598049986267553,-3.409090909090917,0.5767871252131185,4.228463897407292,-0.0122329095769469,0.0,0.0112360732669258,0
sjr,-0.6280225260150041,0.0,0.6405556531265011,18.22535,19.37495,20.767975,18.254801737172578,19.301978457402345,20.68041416185587,0.7418373276775204,0.9805117521725328,1.2890146575246462,40.63690680278348,50.38688926530585,61.88578873427613,406939.7125,487239.5500000001,578108.2625,1.008693799973018,1.3693752766920313,1.8763398545850216,-0.494594546778622,0.0374151683977405,0.5197437408505096,-1.895465597677226,0.0924775832600976,2.047844280643413,-0.0063000291622495,0.0,0.0063851281397909,8
cnp,-0.6217079838548051,0.140539675595086,0.7890088311283405,17.7232,21.35915,26.004425,17.6758568494501,21.289281660791183,25.74368810990342,0.7965649482020495,1.0650453872913244,1.3658514821074923,43.363384594141706,55.13494360383218,65.43783656918325,3044405.6125,3946185.3,4600576.85,1.1364081611799426,1.5169619468576347,2.0338109810921843,-0.5439517174333913,0.1109894661634545,0.7013162814660155,-1.3228084698496372,0.7985080927892518,2.615102413045073,-0.0062364863562341,0.0014044099743682,0.0078591243240051,8
sofo,-1.9874294824625935,-0.1157407407407384,1.6927107862215074,4.857525,6.0533,7.061999999999999,4.864845132483873,6.069737404503458,7.170075761129384,2.2162209419548824,3.1708704265492624,4.432544945052161,39.33488407238918,47.19550307057912,55.222428596290165,3703.1875,5128.775,7394.4375,1.3309553612603895,3.2775209004717247,6.154735724507227,-1.2327985710830114,0.0,1.3319883668350658,-5.135149586931531,-1.284791517613365,3.861809831959095,-0.0200744449642648,-0.0011580914216299,0.016785440107697,0
gamr,-0.3720185538367171,0.1593517893315521,0.6868592106144877,30.0257,31.8419,41.0775,29.545254374798645,31.64892260922724,40.53046774909787,0.6854130077191941,0.8629947878133775,1.0574311252268709,49.11071587372167,61.831501831501825,71.28260285022856,1730.4,2924.2,12679.2,0.3924616438798108,0.6968609667319168,1.0761852528459366,-0.3291207920898376,0.0,0.409388497598345,-0.4337231450699669,1.541040050306497,3.1150356493423126,-0.0037271226387986,0.0015922495908736,0.0068451107884606,6
xrm,-1.6202245726820634,-0.1101321919854014,1.177380458202365,6.0520000000000005,7.6195,13.39475,6.15704417201367,7.738818618607974,13.48449046847351,1.564243563575461,2.3308269437706772,3.539912297939971,35.42417146974064,47.63940896670378,58.72651813018784,36143.075,47140.9,76757.8125,2.376647263319588,3.543542273065725,5.3313473426834035,-1.644628043388753,0.0,1.206585954654083,-6.116128944145749,-0.5333342814831665,3.51356810520157,-0.0163349425284047,-0.00110192882066,0.011705032455603,0
mt,-1.8028216608938052,-0.1218910842266385,1.8836065161827624,17.006999999999998,22.8405,26.97,17.136175239918032,23.003885104231184,26.778708982975928,1.9910819868455325,2.807447328872061,3.4653444834534293,35.97582972582971,48.88663967611336,62.689087228560915,2932060.6375,4453881.975,6001364.1375,1.8674479047923007,2.6223776223776203,3.6785683641511895,-1.0838686209856216,-0.1335886943281201,1.070139145425436,-6.672734627831709,-0.3656571591354185,7.001239323336595,-0.0181927053022297,-0.001219654556152,0.0186608616782351,0
osn,-2.6144161515340603,0.0,2.1592560302237715,2.10707,2.24659,2.5438725,2.125396787150146,2.269674696362487,2.5449688295978645,2.888315434620602,4.327147693275294,5.906065786819757,40.541673749220905,50.0,56.90370182625425,3253.9875,11413.175,18831.3375,2.4105149806049453,5.4783505662299214,9.833390587427004,-2.2727272727272823,0.0,1.997512437810947,-6.911058523961744,-0.002164408467159,5.302835745119444,-0.026492001149934,0.0,0.0213627420978093,2
aehr,-2.46793152221626,-0.0046726788467732,2.035623409669207,1.926,2.395,3.2615000000000003,1.948456868007941,2.3748926346836283,3.3711107165188396,2.9381396681824987,3.876916106130203,5.172337510917706,39.24050632911391,48.97959183673469,58.064516129032256,12674.1,21356.15,84183.05,3.778337531486144,5.855855855855851,8.69565217391304,-2.380952380952394,0.0,2.1333333333333355,-7.438016528925607,-0.4329004329004404,5.841121495327095,-0.0249889545980438,-4.672788019812157e-05,0.0201518154373079,2
mlnx,-0.938000373775194,0.0930199575102541,1.0105646553954073,43.2335,45.6025,47.4785,43.53519220644104,45.45345099434681,47.561460227328816,1.28528422190062,1.5604818536437703,2.0118483546705743,38.56236136072925,51.31905910100765,64.88368121792428,406066.7,512654.225,655798.45,1.8292828881598404,2.3917261701171415,3.254360465116276,-0.8712306546241623,0.0674161722175336,0.9869114190777162,-3.640197846641524,0.2091447612668106,4.275612910481325,-0.009424273055794,0.0009297669719662,0.0100549258651302,0
avx,-0.7029420945840442,0.0600529461188936,0.8484118837178034,12.329125,13.17545,15.662925,12.305016186316,13.135837669324522,15.61926696661449,1.021285776059072,1.278072244145252,1.5531513058721742,42.06152033140046,53.1325236042217,64.45515604203192,160975.33750000002,182787.25,214418.2875,1.3148235521927227,1.6606502994233845,2.2539621589858827,-0.7400745184876472,0.0,0.7994531073924797,-2.042031365908692,0.6567887525476435,3.3310022845773335,-0.0070542441891761,0.0006003491990096,0.0084483307137891,8
asmb,-1.8238092647334447,0.0352638095519996,2.3183634547271015,7.429749999999999,13.158,20.28,7.307786162039675,12.986213627127649,19.715786282451017,2.408969872255123,3.366545832191542,4.708985116581678,39.68652787748266,53.22239974470318,66.88001813001813,36341.9625,54080.975,86385.475,4.387565497113324,6.3671154536905945,8.993348743839858,-1.9574796210619052,0.0944558928429931,2.2083506439551224,-6.186595860313579,1.5417888961321125,9.57644356170284,-0.0184064569213784,0.0003525754176672,0.0229189749585999,2
fmnb,-0.7280362442373955,0.0,0.8332203899243606,7.93829,8.918610000000001,13.426925,7.939342872948897,8.915886036509566,13.499651724301144,0.9453125111854176,1.414127204372966,1.9573824376370144,42.862907099625296,52.30758644228921,63.26268506540178,20963.675,38800.2,58396.9875,1.5948943081178375,2.3456349097685463,3.389234858633313,-0.8400390766786573,0.1206893821842663,0.9801334716929362,-1.7956451039553123,0.3611922105299702,2.667646580398891,-0.0073069936186472,0.0,0.0082976824904913,8
pnfp,-0.9475113267467694,0.0746470136557708,1.0306644535056475,47.4717,52.394450000000006,62.959925,47.65804964356869,51.96379139470582,63.16008393653433,1.2016303371306554,1.5439816973221951,1.9587941952805732,41.32738899805143,53.37552682378518,64.2127880145998,159182.6,192778.6,284688.5125,1.6854265401295303,2.187866315339027,2.8956287945497468,-0.8675910972025049,0.0770722581392572,0.9936444469253284,-2.3924021278517142,1.0217015879838698,3.949017895157975,-0.0095202878706027,0.0007461916659477,0.0102538930244754,8
has,-0.6209240632284979,0.0518022200124534,0.765188042308762,70.503025,78.2193,93.02725,70.7567731030597,78.88315261981555,92.3097506489946,0.8358506052774891,1.1894087908237387,1.794084536156792,42.01937952789835,54.10989998641404,66.04690825792787,1020510.6625,1257631.175,1564434.2625000002,1.20034731347783,1.592618359170913,2.239961865180727,-0.6417220186965568,0.0,0.7086235876317182,-1.7063068159020145,0.5509867242950106,3.328278903387827,-0.0062285981576139,0.0005178879655262,0.0076227531790684,8
