Date,Open,High,Low,Close,Volume,OpenInt,Log_Close
1977-02-08,0.43346,0.44131,0.43346,0.43346,615593,0,-0.8359557592218809
1977-02-09,0.43346,0.43346,0.41766,0.41766,3324650,0,-0.873087574573507
1977-02-10,0.41766,0.42552,0.41766,0.41766,1265449,0,-0.873087574573507
1977-02-11,0.41766,0.42552,0.41766,0.41766,1111264,0,-0.873087574573507
1977-02-14,0.41766,0.41766,0.40983,0.41766,783480,0,-0.873087574573507
1977-02-15,0.41766,0.41766,0.41766,0.41766,1233468,0,-0.873087574573507
1977-02-16,0.41766,0.42552,0.41766,0.42552,3672995,0,-0.8544433285480749
1977-02-17,0.42552,0.42552,0.42552,0.42552,606455,0,-0.8544433285480749
1977-02-18,0.42552,0.42552,0.42552,0.42552,716101,0,-0.8544433285480749
1977-02-22,0.42552,0.42552,0.42552,0.42552,828023,0,-0.8544433285480749
1977-02-23,0.42552,0.42552,0.42552,0.42552,1393358,0,-0.8544433285480749
1977-02-24,0.42552,0.42552,0.41766,0.41766,700104,0,-0.873087574573507
1977-02-25,0.41766,0.42552,0.41766,0.42552,961648,0,-0.8544433285480749
1977-02-28,0.42552,0.43346,0.42552,0.43346,511659,0,-0.8359557592218809
1977-03-01,0.43346,0.44131,0.43346,0.43346,742364,0,-0.8359557592218809
1977-03-02,0.43346,0.44131,0.43346,0.43346,1287148,0,-0.8359557592218809
1977-03-03,0.43346,0.44131,0.43346,0.44131,603027,0,-0.8180077026416002
1977-03-04,0.44131,0.44131,0.44131,0.44131,729801,0,-0.8180077026416002
1977-03-07,0.44131,0.44131,0.44131,0.44131,597319,0,-0.8180077026416002
1977-03-08,0.44131,0.44131,0.43346,0.43346,1252885,0,-0.8359557592218809
1977-03-09,0.43346,0.43346,0.42552,0.42552,744650,0,-0.8544433285480749
1977-03-10,0.42552,0.43346,0.42552,0.43346,936521,0,-0.8359557592218809
1977-03-11,0.43346,0.43346,0.42552,0.43346,847435,0,-0.8359557592218809
1977-03-14,0.43346,0.43346,0.43346,0.43346,606455,0,-0.8359557592218809
1977-03-15,0.43346,0.44131,0.43346,0.44131,1158091,0,-0.8180077026416002
1977-03-16,0.44131,0.44917,0.44131,0.44131,1014184,0,-0.8180077026416002
1977-03-17,0.44131,0.44131,0.44131,0.44131,1290574,0,-0.8180077026416002
1977-03-18,0.44131,0.44131,0.43346,0.43346,974211,0,-0.8359557592218809
1977-03-21,0.43346,0.44131,0.43346,0.43346,724093,0,-0.8359557592218809
1977-03-22,0.43346,0.43346,0.42552,0.43346,931954,0,-0.8359557592218809
1977-03-23,0.43346,0.43346,0.42552,0.42552,1258595,0,-0.8544433285480749
1977-03-24,0.42552,0.43346,0.42552,0.42552,583616,0,-0.8544433285480749
1977-03-25,0.42552,0.42552,0.41766,0.41766,838303,0,-0.873087574573507
1977-03-28,0.41766,0.41766,0.41766,0.41766,1075859,0,-0.873087574573507
1977-03-29,0.41766,0.41766,0.41766,0.41766,1284863,0,-0.873087574573507
1977-03-30,0.41766,0.41766,0.40983,0.40983,1113547,0,-0.8920128394146315
1977-03-31,0.40983,0.41766,0.40191,0.40191,722946,0,-0.9115270960251329
1977-04-01,0.40191,0.40983,0.40191,0.40983,968502,0,-0.8920128394146315
1977-04-04,0.40983,0.40983,0.40191,0.40191,2673654,0,-0.9115270960251329
1977-04-05,0.40191,0.40191,0.39394,0.39394,1825077,0,-0.9315566655445885
1977-04-06,0.39394,0.40191,0.39394,0.40191,976496,0,-0.9115270960251329
1977-04-07,0.40191,0.40983,0.40191,0.40983,1335114,0,-0.8920128394146315
1977-04-11,0.40983,0.40983,0.40983,0.40983,1180930,0,-0.8920128394146315
1977-04-12,0.41766,0.41766,0.41766,0.41766,1122686,0,-0.873087574573507
1977-04-13,0.41766,0.41766,0.40983,0.41766,2284199,0,-0.873087574573507
1977-04-14,0.41766,0.42552,0.41766,0.42552,2410970,0,-0.8544433285480749
1977-04-15,0.42552,0.43346,0.42552,0.42552,4047602,0,-0.8544433285480749
1977-04-18,0.42552,0.42552,0.41766,0.42552,3028848,0,-0.8544433285480749
1977-04-19,0.41766,0.41766,0.40983,0.40983,2792433,0,-0.8920128394146315
1977-04-20,0.40983,0.41766,0.40983,0.41766,1805660,0,-0.873087574573507
1977-04-21,0.41766,0.41766,0.40983,0.40983,2721626,0,-0.8920128394146315
1977-04-22,0.40983,0.41766,0.40983,0.40983,1449326,0,-0.8920128394146315
1977-04-25,0.40983,0.41766,0.40983,0.41766,1188927,0,-0.873087574573507
1977-04-26,0.41766,0.41766,0.41766,0.41766,847435,0,-0.873087574573507
1977-04-27,0.41766,0.41766,0.41766,0.41766,1079285,0,-0.873087574573507
1977-04-28,0.41766,0.41766,0.40983,0.41766,979923,0,-0.873087574573507
1977-04-29,0.41766,0.41766,0.41766,0.41766,1658331,0,-0.873087574573507
1977-05-02,0.41766,0.42552,0.41766,0.42552,719523,0,-0.8544433285480749
1977-05-03,0.42552,0.43346,0.42552,0.42552,1144384,0,-0.8544433285480749
1977-05-04,0.42552,0.42552,0.42552,0.42552,1367093,0,-0.8544433285480749
1977-05-05,0.42552,0.42552,0.42552,0.42552,960507,0,-0.8544433285480749
1977-05-06,0.41766,0.41766,0.41766,0.41766,615593,0,-0.873087574573507
1977-05-09,0.41766,0.41766,0.41766,0.41766,378036,0,-0.873087574573507
1977-05-10,0.41766,0.42552,0.41766,0.42552,1300852,0,-0.8544433285480749
1977-05-11,0.42552,0.42552,0.41766,0.41766,970784,0,-0.873087574573507
1977-05-12,0.41766,0.42552,0.41766,0.42552,1395646,0,-0.8544433285480749
1977-05-13,0.42552,0.42552,0.41766,0.42552,672696,0,-0.8544433285480749
1977-05-16,0.42552,0.42552,0.42552,0.42552,965075,0,-0.8544433285480749
1977-05-17,0.42552,0.42552,0.42552,0.42552,663558,0,-0.8544433285480749
1977-05-18,0.42552,0.42552,0.42552,0.42552,1529271,0,-0.8544433285480749
1977-05-19,0.42552,0.42552,0.42552,0.42552,806323,0,-0.8544433285480749
1977-05-20,0.42552,0.42552,0.41766,0.41766,663558,0,-0.873087574573507
1977-05-23,0.41766,0.42552,0.40983,0.40983,1608076,0,-0.8920128394146315
1977-05-24,0.40983,0.40983,0.40983,0.40983,1156948,0,-0.8920128394146315
1977-05-25,0.40983,0.41766,0.40983,0.40983,1132962,0,-0.8920128394146315
1977-05-26,0.40983,0.40983,0.40983,0.40983,1274582,0,-0.8920128394146315
1977-05-27,0.40983,0.41766,0.40983,0.40983,1071289,0,-0.8920128394146315
1977-05-31,0.40983,0.41766,0.40983,0.40983,1156948,0,-0.8920128394146315
1977-06-01,0.40983,0.41766,0.40983,0.41766,1225475,0,-0.873087574573507
1977-06-02,0.41766,0.42552,0.41766,0.42552,1075859,0,-0.8544433285480749
1977-06-03,0.42552,0.42552,0.41766,0.41766,973071,0,-0.873087574573507
1977-06-06,0.41766,0.41766,0.41766,0.41766,744650,0,-0.873087574573507
1977-06-07,0.41766,0.41766,0.41766,0.41766,1154661,0,-0.873087574573507
1977-06-08,0.41766,0.42552,0.41766,0.42552,1058725,0,-0.8544433285480749
1977-06-09,0.42552,0.42552,0.41766,0.41766,1126111,0,-0.873087574573507
1977-06-10,0.41766,0.42552,0.41766,0.41766,1066721,0,-0.873087574573507
1977-06-13,0.41766,0.42552,0.41766,0.42552,860002,0,-0.8544433285480749
1977-06-14,0.42552,0.43346,0.42552,0.43346,1766830,0,-0.8359557592218809
1977-06-15,0.43346,0.43346,0.42552,0.43346,716101,0,-0.8359557592218809
1977-06-16,0.43346,0.43346,0.42552,0.42552,805181,0,-0.8544433285480749
1977-06-17,0.42552,0.42552,0.42552,0.42552,431717,0,-0.8544433285480749
1977-06-20,0.42552,0.42552,0.42552,0.42552,646428,0,-0.8544433285480749
1977-06-21,0.42552,0.43346,0.42552,0.43346,981066,0,-0.8359557592218809
1977-06-22,0.43346,0.43346,0.42552,0.43346,608740,0,-0.8359557592218809
1977-06-23,0.43346,0.43346,0.42552,0.43346,545926,0,-0.8359557592218809
1977-06-24,0.43346,0.44131,0.43346,0.44131,920533,0,-0.8180077026416002
1977-06-27,0.44131,0.44131,0.44131,0.44131,781198,0,-0.8180077026416002
1977-06-28,0.44131,0.44131,0.43346,0.44131,888553,0,-0.8180077026416002
1977-06-29,0.44131,0.44131,0.43346,0.44131,1303138,0,-0.8180077026416002
1977-06-30,0.44131,0.44131,0.43346,0.44131,1033599,0,-0.8180077026416002
1977-07-01,0.44131,0.44917,0.44131,0.44131,1401357,0,-0.8180077026416002
1977-07-05,0.44917,0.44917,0.44917,0.44917,1066721,0,-0.8003538437443528
1977-07-06,0.44917,0.44917,0.43346,0.43346,1088421,0,-0.8359557592218809
1977-07-07,0.43346,0.43346,0.42552,0.43346,2935196,0,-0.8359557592218809
1977-07-08,0.43346,0.43346,0.43346,0.43346,717239,0,-0.8359557592218809
1977-07-11,0.43346,0.43346,0.42552,0.43346,647572,0,-0.8359557592218809
1977-07-12,0.43346,0.43346,0.42552,0.42552,1566962,0,-0.8544433285480749
1977-07-13,0.42552,0.42552,0.41766,0.42552,1373944,0,-0.8544433285480749
1977-07-15,0.42552,0.42552,0.41766,0.42552,1621783,0,-0.8544433285480749
1977-07-18,0.42552,0.43346,0.42552,0.43346,1570389,0,-0.8359557592218809
1977-07-19,0.43346,0.43346,0.43346,0.43346,894264,0,-0.8359557592218809
1977-07-20,0.43346,0.44131,0.43346,0.43346,519655,0,-0.8359557592218809
1977-07-21,0.43346,0.43346,0.43346,0.43346,894264,0,-0.8359557592218809
1977-07-22,0.43346,0.44131,0.43346,0.43346,646428,0,-0.8359557592218809
1977-07-25,0.43346,0.44131,0.43346,0.43346,1100983,0,-0.8359557592218809
1977-07-26,0.43346,0.43346,0.42552,0.43346,970784,0,-0.8359557592218809
1977-07-27,0.43346,0.43346,0.42552,0.42552,1049590,0,-0.8544433285480749
1977-07-28,0.42552,0.43346,0.42552,0.43346,1049590,0,-0.8359557592218809
1977-07-29,0.43346,0.43346,0.42552,0.43346,986775,0,-0.8359557592218809
1977-08-01,0.43346,0.43346,0.43346,0.43346,1116976,0,-0.8359557592218809
1977-08-02,0.43346,0.43346,0.42552,0.42552,720667,0,-0.8544433285480749
1977-08-03,0.42552,0.42552,0.41766,0.41766,1528128,0,-0.873087574573507
1977-08-04,0.41766,0.42552,0.40983,0.42552,1103267,0,-0.8544433285480749
1977-08-05,0.42552,0.42552,0.41766,0.41766,846296,0,-0.873087574573507
1977-08-08,0.41766,0.41766,0.41766,0.41766,674982,0,-0.873087574573507
1977-08-09,0.41766,0.41766,0.41766,0.41766,907969,0,-0.873087574573507
1977-08-10,0.41766,0.42552,0.41766,0.42552,801753,0,-0.8544433285480749
1977-08-11,0.42552,0.42552,0.40983,0.40983,1507572,0,-0.8920128394146315
1977-08-12,0.40983,0.40983,0.40191,0.40983,2445235,0,-0.8920128394146315
1977-08-15,0.40983,0.41766,0.40191,0.41766,1188927,0,-0.873087574573507
1977-08-16,0.41766,0.41766,0.40983,0.40983,608740,0,-0.8920128394146315
1977-08-17,0.40983,0.40983,0.40191,0.40191,1148954,0,-0.9115270960251329
1977-08-18,0.40191,0.40983,0.40191,0.40191,1309986,0,-0.9115270960251329
1977-08-19,0.40191,0.40191,0.40191,0.40191,1027887,0,-0.9115270960251329
1977-08-22,0.40191,0.40983,0.40191,0.40983,577903,0,-0.8920128394146315
1977-08-23,0.40983,0.40983,0.40191,0.40191,822314,0,-0.9115270960251329
1977-08-24,0.40191,0.40983,0.40191,0.40191,631583,0,-0.9115270960251329
1977-08-25,0.40191,0.40983,0.40191,0.40191,713812,0,-0.9115270960251329
1977-08-26,0.40191,0.40983,0.40191,0.40983,751502,0,-0.8920128394146315
1977-08-29,0.40983,0.41766,0.40983,0.41766,1209485,0,-0.873087574573507
1977-08-30,0.41766,0.41766,0.40983,0.40983,1515567,0,-0.8920128394146315
1977-08-31,0.40983,0.41766,0.40983,0.41766,757213,0,-0.873087574573507
1977-09-01,0.41766,0.42552,0.41766,0.42552,1710866,0,-0.8544433285480749
1977-09-02,0.42552,0.42552,0.41766,0.42552,1759975,0,-0.8544433285480749
1977-09-06,0.42552,0.42552,0.41766,0.42552,967361,0,-0.8544433285480749
1977-09-07,0.42552,0.42552,0.41766,0.42552,814320,0,-0.8544433285480749
1977-09-08,0.42552,0.42552,0.41766,0.42552,701254,0,-0.8544433285480749
1977-09-09,0.42552,0.42552,0.41766,0.41766,995910,0,-0.873087574573507
1977-09-12,0.41766,0.42552,0.41766,0.42552,1040451,0,-0.8544433285480749
1977-09-13,0.42552,0.43346,0.42552,0.42552,1325978,0,-0.8544433285480749
1977-09-14,0.42552,0.43346,0.42552,0.42552,1278010,0,-0.8544433285480749
1977-09-15,0.42552,0.43346,0.42552,0.43346,1145528,0,-0.8359557592218809
1977-09-16,0.43346,0.43346,0.42552,0.43346,704675,0,-0.8359557592218809
1977-09-19,0.42552,0.42552,0.42552,0.42552,1156948,0,-0.8544433285480749
1977-09-20,0.42552,0.43346,0.41766,0.42552,2155140,0,-0.8544433285480749
1977-09-21,0.42552,0.43346,0.42552,0.43346,844014,0,-0.8359557592218809
1977-09-22,0.43346,0.43346,0.42552,0.43346,981066,0,-0.8359557592218809
1977-09-23,0.43346,0.43346,0.42552,0.42552,890840,0,-0.8544433285480749
1977-09-26,0.42552,0.43346,0.42552,0.43346,1579524,0,-0.8359557592218809
1977-09-27,0.43346,0.43346,0.43346,0.43346,1079285,0,-0.8359557592218809
1977-09-28,0.43346,0.44131,0.42552,0.43346,1071289,0,-0.8359557592218809
1977-09-29,0.43346,0.44131,0.43346,0.44131,901116,0,-0.8180077026416002
1977-09-30,0.44131,0.44917,0.44131,0.44917,856574,0,-0.8003538437443528
1977-10-03,0.44917,0.44917,0.44131,0.44917,986775,0,-0.8003538437443528
1977-10-04,0.44917,0.44917,0.44131,0.44131,580187,0,-0.8180077026416002
1977-10-05,0.44131,0.44131,0.43346,0.43346,808604,0,-0.8359557592218809
1977-10-06,0.43346,0.44131,0.43346,0.44131,837161,0,-0.8180077026416002
1977-10-07,0.44131,0.44131,0.44131,0.44131,631583,0,-0.8180077026416002
1977-10-10,0.44131,0.44131,0.44131,0.44131,381462,0,-0.8180077026416002
1977-10-11,0.44131,0.44131,0.43346,0.43346,483110,0,-0.8359557592218809
1977-10-12,0.43346,0.43346,0.43346,0.43346,728661,0,-0.8359557592218809
1977-10-13,0.43346,0.43346,0.42552,0.42552,1303138,0,-0.8544433285480749
1977-10-14,0.42552,0.43346,0.42552,0.42552,1539549,0,-0.8544433285480749
1977-10-17,0.42552,0.42552,0.42552,0.42552,847435,0,-0.8544433285480749
1977-10-18,0.42552,0.43346,0.42552,0.43346,926241,0,-0.8359557592218809
1977-10-19,0.43346,0.43346,0.43346,0.43346,1396790,0,-0.8359557592218809
1977-10-20,0.43346,0.43346,0.42552,0.43346,1297427,0,-0.8359557592218809
1977-10-21,0.43346,0.43346,0.43346,0.43346,961648,0,-0.8359557592218809
1977-10-24,0.43346,0.44131,0.43346,0.43346,954797,0,-0.8359557592218809
1977-10-25,0.43346,0.43346,0.42552,0.42552,3333789,0,-0.8544433285480749
1977-10-26,0.42552,0.42552,0.41766,0.42552,968502,0,-0.8544433285480749
1977-10-27,0.42552,0.42552,0.41766,0.42552,858858,0,-0.8544433285480749
1977-10-28,0.42552,0.42552,0.41766,0.42552,1199205,0,-0.8544433285480749
1977-10-31,0.42552,0.42552,0.41766,0.42552,1088421,0,-0.8544433285480749
1977-11-01,0.42552,0.42552,0.41766,0.41766,1163797,0,-0.873087574573507
1977-11-02,0.41766,0.41766,0.41766,0.41766,928528,0,-0.873087574573507
1977-11-03,0.41766,0.41766,0.40983,0.41766,849722,0,-0.873087574573507
1977-11-04,0.41766,0.41766,0.41766,0.41766,1262020,0,-0.873087574573507
1977-11-07,0.41766,0.42552,0.41766,0.42552,1002764,0,-0.8544433285480749
1977-11-08,0.42552,0.43346,0.42552,0.43346,1017612,0,-0.8359557592218809
1977-11-09,0.43346,0.43346,0.42552,0.43346,1351106,0,-0.8359557592218809
1977-11-10,0.43346,0.44131,0.43346,0.44131,1099841,0,-0.8180077026416002
1977-11-11,0.44131,0.44917,0.44131,0.44917,1142100,0,-0.8003538437443528
1977-11-14,0.44917,0.44917,0.44131,0.44131,601886,0,-0.8180077026416002
1977-11-15,0.44131,0.44917,0.44131,0.44131,1303138,0,-0.8180077026416002
1977-11-16,0.44131,0.44917,0.44131,0.44131,776630,0,-0.8180077026416002
1977-11-17,0.44131,0.44131,0.43346,0.44131,1104411,0,-0.8180077026416002
1977-11-18,0.44131,0.44131,0.43346,0.43346,1011899,0,-0.8359557592218809
1977-11-21,0.43346,0.43346,0.43346,0.43346,516235,0,-0.8359557592218809
1977-11-22,0.43346,0.44131,0.43346,0.44131,936521,0,-0.8180077026416002
1977-11-23,0.44131,0.44131,0.43346,0.44131,860002,0,-0.8180077026416002
1977-11-25,0.44131,0.44131,0.43346,0.43346,637292,0,-0.8359557592218809
1977-11-28,0.43346,0.43346,0.42552,0.43346,979923,0,-0.8359557592218809
1977-11-29,0.43346,0.43346,0.41766,0.41766,1370522,0,-0.873087574573507
1977-11-30,0.41766,0.42552,0.41766,0.42552,1370522,0,-0.8544433285480749
1977-12-01,0.42552,0.43346,0.42552,0.42552,1217480,0,-0.8544433285480749
1977-12-02,0.42552,0.43346,0.42552,0.43346,830306,0,-0.8359557592218809
1977-12-05,0.43346,0.44131,0.43346,0.43346,754926,0,-0.8359557592218809
1977-12-06,0.43346,0.43346,0.42552,0.42552,1691447,0,-0.8544433285480749
1977-12-07,0.42552,0.43346,0.42552,0.42552,2148291,0,-0.8544433285480749
1977-12-08,0.42552,0.43346,0.42552,0.42552,1123825,0,-0.8544433285480749
1977-12-09,0.42552,0.43346,0.42552,0.43346,812035,0,-0.8359557592218809
1977-12-12,0.43346,0.44131,0.43346,0.44131,812035,0,-0.8180077026416002
1977-12-13,0.43346,0.43346,0.43346,0.43346,842871,0,-0.8359557592218809
1977-12-14,0.43346,0.43346,0.42552,0.43346,1290574,0,-0.8359557592218809
1977-12-15,0.43346,0.43346,0.43346,0.43346,797183,0,-0.8359557592218809
1977-12-16,0.43346,0.43346,0.42552,0.43346,1536124,0,-0.8359557592218809
1977-12-19,0.43346,0.43346,0.42552,0.42552,1043881,0,-0.8544433285480749
1977-12-20,0.42552,0.43346,0.42552,0.43346,824598,0,-0.8359557592218809
1977-12-21,0.43346,0.44131,0.43346,0.43346,1303138,0,-0.8359557592218809
1977-12-22,0.44131,0.44131,0.44131,0.44131,1507572,0,-0.8180077026416002
1977-12-23,0.44131,0.44917,0.44131,0.44131,1025605,0,-0.8180077026416002
1977-12-27,0.44131,0.44917,0.44131,0.44917,1115832,0,-0.8003538437443528
1977-12-28,0.44917,0.44917,0.44131,0.44917,1209485,0,-0.8003538437443528
1977-12-29,0.44917,0.44917,0.44131,0.44917,842871,0,-0.8003538437443528
1977-12-30,0.44917,0.44917,0.44917,0.44917,853150,0,-0.8003538437443528
1978-01-03,0.44917,0.44917,0.44131,0.44131,833732,0,-0.8180077026416002
1978-01-04,0.44131,0.44131,0.43346,0.44131,1227758,0,-0.8180077026416002
1978-01-05,0.44131,0.44131,0.42552,0.42552,1484728,0,-0.8544433285480749
1978-01-06,0.42552,0.42552,0.42552,0.42552,1520134,0,-0.8544433285480749
1978-01-09,0.42552,0.42552,0.41766,0.42552,1922152,0,-0.8544433285480749
1978-01-10,0.42552,0.42552,0.41766,0.41766,1614930,0,-0.873087574573507
1978-01-11,0.41766,0.41766,0.40983,0.41766,1147810,0,-0.873087574573507
1978-01-12,0.41766,0.41766,0.40191,0.40191,1878756,0,-0.9115270960251329
1978-01-13,0.40983,0.40983,0.40983,0.40983,805181,0,-0.8920128394146315
1978-01-16,0.40983,0.40983,0.40983,0.40983,557345,0,-0.8920128394146315
1978-01-17,0.40983,0.41766,0.40983,0.41766,692112,0,-0.873087574573507
1978-01-18,0.41766,0.42552,0.41766,0.42552,605313,0,-0.8544433285480749
1978-01-19,0.42552,0.42552,0.41766,0.41766,742364,0,-0.873087574573507
1978-01-20,0.41766,0.41766,0.40983,0.41766,215857,0,-0.873087574573507
1978-01-23,0.40983,0.40983,0.40983,0.40983,973071,0,-0.8920128394146315
1978-01-24,0.40983,0.40983,0.40191,0.40983,697824,0,-0.8920128394146315
1978-01-25,0.40983,0.40983,0.40191,0.40983,919390,0,-0.8920128394146315
1978-01-26,0.40983,0.41766,0.40983,0.41766,1850201,0,-0.873087574573507
1978-01-27,0.41766,0.41766,0.40983,0.41766,968502,0,-0.873087574573507
1978-01-30,0.41766,0.41766,0.41766,0.41766,854292,0,-0.873087574573507
1978-01-31,0.41766,0.42552,0.41766,0.41766,1031317,0,-0.873087574573507
1978-02-01,0.41766,0.41766,0.41766,0.41766,717239,0,-0.873087574573507
1978-02-02,0.41766,0.41766,0.41766,0.41766,603027,0,-0.873087574573507
1978-02-03,0.41766,0.41766,0.41766,0.41766,748077,0,-0.873087574573507
1978-02-06,0.41766,0.41766,0.40983,0.40983,378036,0,-0.8920128394146315
1978-02-07,0.40983,0.41766,0.40983,0.41766,593893,0,-0.873087574573507
1978-02-08,0.42552,0.42552,0.42552,0.42552,833732,0,-0.8544433285480749
1978-02-09,0.42552,0.42552,0.42552,0.42552,2115170,0,-0.8544433285480749
1978-02-10,0.42552,0.43346,0.42552,0.42552,606455,0,-0.8544433285480749
1978-02-13,0.42552,0.42552,0.42552,0.42552,453415,0,-0.8544433285480749
1978-02-14,0.42552,0.42552,0.41766,0.41766,963931,0,-0.873087574573507
1978-02-15,0.41766,0.42552,0.41766,0.41766,589327,0,-0.873087574573507
1978-02-16,0.41766,0.41766,0.40983,0.41766,615593,0,-0.873087574573507
1978-02-17,0.41766,0.41766,0.41766,0.41766,585899,0,-0.873087574573507
1978-02-21,0.41766,0.42552,0.41766,0.41766,649854,0,-0.873087574573507
1978-02-22,0.41766,0.42552,0.41766,0.42552,520799,0,-0.8544433285480749
1978-02-23,0.42552,0.42552,0.41766,0.41766,809750,0,-0.873087574573507
1978-02-24,0.41766,0.42552,0.41766,0.42552,694398,0,-0.8544433285480749
1978-02-27,0.42552,0.42552,0.42552,0.42552,703534,0,-0.8544433285480749
1978-02-28,0.42552,0.43346,0.41766,0.42552,656706,0,-0.8544433285480749
1978-03-01,0.42552,0.42552,0.41766,0.42552,2532038,0,-0.8544433285480749
1978-03-02,0.42552,0.42552,0.42552,0.42552,825738,0,-0.8544433285480749
1978-03-03,0.42552,0.44131,0.42552,0.44131,923960,0,-0.8180077026416002
1978-03-06,0.44131,0.44917,0.43346,0.43346,1123825,0,-0.8359557592218809
1978-03-07,0.43346,0.44131,0.43346,0.44131,1151234,0,-0.8180077026416002
1978-03-08,0.44131,0.44131,0.44131,0.44131,809750,0,-0.8180077026416002
1978-03-09,0.44131,0.44131,0.44131,0.44131,1065578,0,-0.8180077026416002
1978-03-10,0.44131,0.44917,0.44131,0.44131,1522420,0,-0.8180077026416002
1978-03-13,0.44131,0.44131,0.44131,0.44131,1266588,0,-0.8180077026416002
1978-03-14,0.44131,0.44131,0.44131,0.44131,933097,0,-0.8180077026416002
1978-03-15,0.44131,0.44131,0.44131,0.44131,901116,0,-0.8180077026416002
1978-03-16,0.44131,0.44131,0.44131,0.44131,1043881,0,-0.8180077026416002
1978-03-17,0.44131,0.44917,0.44131,0.44917,938804,0,-0.8003538437443528
1978-03-20,0.44917,0.44917,0.44917,0.44917,1996391,0,-0.8003538437443528
1978-03-21,0.44917,0.44917,0.44131,0.44131,1266588,0,-0.8180077026416002
1978-03-22,0.44131,0.44917,0.44131,0.44917,1266588,0,-0.8003538437443528
1978-03-23,0.44917,0.44917,0.44917,0.44917,847435,0,-0.8003538437443528
1978-03-27,0.44917,0.44917,0.44917,0.44917,944517,0,-0.8003538437443528
1978-03-28,0.44917,0.45687,0.44917,0.45687,1431050,0,-0.7833563924504279
1978-03-29,0.45687,0.45687,0.44917,0.45687,1605792,0,-0.7833563924504279
1978-03-30,0.45687,0.45687,0.44917,0.45687,1193492,0,-0.7833563924504279
1978-03-31,0.45687,0.45687,0.45687,0.45687,1078141,0,-0.7833563924504279
1978-04-03,0.45687,0.45687,0.44917,0.45687,638434,0,-0.7833563924504279
1978-04-04,0.45687,0.45687,0.44917,0.45687,1357958,0,-0.7833563924504279
1978-04-05,0.45687,0.46508,0.45687,0.46508,2064916,0,-0.7655458451817296
1978-04-06,0.46508,0.46508,0.46508,0.46508,1890174,0,-0.7655458451817296
1978-04-07,0.46508,0.46508,0.46508,0.46508,812035,0,-0.7655458451817296
1978-04-10,0.46508,0.46508,0.46508,0.46508,825738,0,-0.7655458451817296
1978-04-11,0.46508,0.46508,0.46508,0.46508,805181,0,-0.7655458451817296
1978-04-12,0.46508,0.473,0.46508,0.473,1611502,0,-0.7486598904902041
1978-04-13,0.473,0.48088,0.473,0.473,2580001,0,-0.7486598904902041
1978-04-14,0.48088,0.48858,0.48088,0.48858,2084331,0,-0.7162520542750421
1978-04-17,0.48858,0.5044,0.48858,0.49644,2886085,0,-0.7002926487208166
1978-04-18,0.49644,0.49644,0.48088,0.48858,1931291,0,-0.7162520542750421
1978-04-19,0.48858,0.48858,0.48088,0.48858,2398410,0,-0.7162520542750421
1978-04-20,0.48858,0.49644,0.48858,0.49644,2886085,0,-0.7002926487208166
1978-04-21,0.49644,0.49644,0.48858,0.48858,1866191,0,-0.7162520542750421
