Date,Log_Close_XOM,Log_Close_CVX,Spread,Rolling_Mean,Rolling_Std,Long_Signal,Short_Signal,Exit_Signal,Return_CVX,Return_XOM,Strategy_Return,Cumulative_Strategy_Returns
2010-02-08,3.952876999436412,4.0086777354650085,-0.03810357631291694,,,False,False,False,-0.014868755448376625,-0.0069642694472094036,0.0,1.0
2010-02-09,3.966018645189158,4.02536954771857,-0.03659347976911409,,,False,False,False,0.01669181225356109,0.013141645752746012,0.0,1.0
2010-02-10,3.9606417263305924,4.017463517886143,-0.03828789386930875,,,False,False,False,-0.007906029832426498,-0.005376918858565727,0.0,1.0
2010-02-11,3.966586945418513,4.031227252906622,-0.03139229604589122,,,False,False,False,0.013763735020479118,0.005945219087920783,0.0,1.0
2010-02-12,3.9598412688836215,4.0211464324465,-0.03368026123130008,,,False,False,False,-0.010080820460122375,-0.006745676534891665,0.0,1.0
2010-02-16,3.9823882680887097,4.048649602959971,-0.032224218945149374,-0.013416621745860743,0.015234298017421469,False,False,False,0.027503170513471176,0.02254699920508818,0.0,1.0
2010-02-17,3.974528210779543,4.046536415715448,-0.0252571769873855,-0.01421433052725171,0.015205891089643177,False,False,False,-0.0021131872445225852,-0.007860057309166724,0.0,1.0
2010-02-18,3.9775672706355523,4.057213663883894,-0.01809076327810555,-0.014857486357345746,0.014936935992219581,False,False,False,0.010677248168445175,0.003039059856009274,0.0,1.0
2010-02-19,3.9762364737417717,4.06307746834759,-0.010689572973324957,-0.014925344793773861,0.014912384958579269,False,False,False,0.005863804463696276,-0.0013307968937805725,0.0,1.0
2010-02-22,3.969026962895879,4.048195906196121,-0.017242441281720033,-0.015206726592591242,0.014872426974873464,False,False,False,-0.014881562151469296,-0.007209510845892719,0.0,1.0
2010-02-23,3.9620314747813916,4.035567191519601,-0.021789709098134047,-0.015854057081089133,0.014716236832018106,False,False,False,-0.01262871467651916,-0.006995488114487358,0.0,1.0
2010-02-24,3.9713291113255536,4.03965955757037,-0.02843831700465227,-0.016880355811411483,0.014474489949075003,False,False,False,0.004092366050768348,0.009297636544161936,0.0,1.0
2010-02-25,3.965070759850219,4.0365212214848984,-0.024346773766186658,-0.017768052231131145,0.014069587009909618,False,False,False,-0.003138336085471316,-0.006258351475334489,0.0,1.0
2010-02-26,3.962906215742716,4.039148926754151,-0.019218507007177088,-0.018385693134222218,0.013695733071880854,False,False,False,0.0026277052692522673,-0.002164544107503108,0.0,1.0
2010-03-01,3.969026962895879,4.046186698108849,-0.01925164936899204,-0.018894557946792734,0.013423142582208645,False,False,False,0.007037771354697853,0.00612074715316302,0.0,1.0
2010-03-02,3.970386248725061,4.053123182402598,-0.01388546238923194,-0.019405186091265018,0.012904537576307967,False,False,False,0.006936484293749601,0.0013592858291819887,0.0,1.0
2010-03-03,3.9695369116287527,4.0505668148762055,-0.015460644257412781,-0.020068046899627965,0.012125460731666402,False,False,False,-0.0025563675263926555,-0.0008493370963083002,0.0,1.0
2010-03-04,3.969026962895879,4.049835222236143,-0.01560312524169749,-0.020786309855275232,0.011128666485751431,False,False,False,-0.0007315926400623951,-0.0005099487328736885,0.0,1.0
2010-03-05,3.9852734671677386,4.066425082223967,-0.017781828474443984,-0.021512870318618038,0.010119382685822192,False,False,False,0.016589859987823807,0.016246504271859585,0.0,1.0
2010-03-08,3.985422154997914,4.071024756900484,-0.013353923484136665,-0.021709881847198118,0.009890982104313448,False,False,False,0.004599674676517118,0.00014868783017529807,0.0,1.0
2010-03-09,3.989928045301673,4.066425082223967,-0.02315896945874485,-0.02235988821079573,0.009286060296645963,False,False,False,-0.004599674676517118,0.004505890303759141,0.0,1.0
2010-03-10,3.996474441897595,4.061804152737461,-0.035342538656631284,-0.02319745393837659,0.009286095908611958,False,False,False,-0.004620929486505609,0.006546396595922044,0.0,1.0
2010-03-11,3.996474441897595,4.062234508303867,-0.03491218309022592,-0.02404107344924311,0.009157259936018783,False,False,False,0.00043035556640536043,0.0,0.0,1.0
2010-03-12,3.990224018222311,4.058596479170013,-0.031329491388269126,-0.02489940963804654,0.008554072446161317,False,False,False,-0.003638029133854026,-0.006250423675283834,0.0,1.0
2010-03-15,3.9827237510008655,4.056556156160444,-0.02470522802520403,-0.02533966192752395,0.00817187911562366,False,False,False,-0.0020403230095684677,-0.0075002672214457,0.0,1.0
2010-03-16,3.9867779111323682,4.062114027412851,-0.02383087265173156,-0.025382786389773492,0.008159984697550353,False,False,False,0.005557871252406699,0.0040541601315027265,0.0,1.0
2010-03-17,3.998604289941265,4.07136589665169,-0.028241274054686016,-0.02551694525475107,0.008173223620827699,False,False,False,0.009251869238839028,0.01182637880889681,0.0,1.0
2010-03-18,3.99902604904972,4.072610070076094,-0.027484332366932485,-0.025271343830063367,0.007991712746476719,False,False,False,0.0012441734244044156,0.00042175910845498876,0.0,1.0
2010-03-19,3.993824166116546,4.075552424209615,-0.018532570482454602,-0.024983642790852537,0.0080761547182174,False,False,False,0.0029423541335207304,-0.00520188293317414,0.0,1.0
2010-03-22,3.9927731551132553,4.0685822109986605,-0.024288616871383617,-0.024750589927751497,0.007988593075308303,False,False,False,-0.00697021321095459,-0.0010510110032906361,0.0,1.0
2010-03-23,3.99245948171849,4.07272929308287,-0.019779167668578346,-0.024139776306273546,0.007624667219044876,False,False,False,0.00414708208420933,-0.0003136733947650683,0.0,1.0
2010-03-24,3.985738043250427,4.061442510879503,-0.0233010953093844,-0.023696696824282555,0.0072531801084610645,False,False,False,-0.011286782203367096,-0.00672143846806339,0.0,1.0
2010-03-25,3.9827237510008655,4.059684101958476,-0.021577282227172034,-0.023139676436211332,0.006715732338768209,False,False,False,-0.001758408921026522,-0.00301429224956129,0.0,1.0
2010-03-26,3.9863509533854167,4.0681374700529265,-0.017314192615346613,-0.022670406321859845,0.006610219002714833,False,False,False,0.008453368094450298,0.0036272023845511647,0.0,1.0
2010-03-29,3.9976868081806654,4.078875531318169,-0.019671730490920858,-0.022203455297180538,0.006292822173962685,False,False,False,0.010738061265242571,0.011335854795248679,0.0,1.0
2010-03-30,3.993990014292135,4.0797722330388435,-0.014504355605774677,-0.02161279318586805,0.006149804304590193,False,False,False,0.0008967017206744643,-0.00369679388853017,0.0,1.0
2010-03-31,3.9929391776742578,4.08679950304906,-0.006263120230019403,-0.02097965796062251,0.006713567880029817,True,False,False,0.007027270010216746,-0.0010508366178774153,0.008078106628094162,1.0080781066280942
2010-04-01,4.002265822353973,4.098104152763249,-0.005732955745259893,-0.020567731042860988,0.0072542817774751845,True,False,False,0.011304649714189097,0.009326644679715113,0.001978005034473984,1.0100720901981475
2010-04-05,4.010799896511756,4.110644329635553,-0.003051657292532539,-0.020313133853501242,0.00773127049383966,True,False,False,0.01254017687230391,0.008534074157783067,0.004006102714520843,1.014118542740552
2010-04-06,4.0065692571500655,4.113493381060861,0.004684785352118581,-0.019582226299039954,0.008968996015323553,True,False,False,0.0028490514253078913,-0.004230639361690436,0.007079690786998327,1.0212981884445165
2010-04-07,3.9982924405803217,4.106915219395953,0.007668308616771924,-0.018600292375209757,0.010241290062410365,True,False,False,-0.006578161664908322,-0.008276816569743772,0.0016986549048354505,1.0230330216216172
2010-04-08,4.005950411459505,4.110644329635553,0.002550647379742088,-0.017567326895729943,0.010764247392024546,False,False,False,0.0037291102396004305,0.007657970879183296,0.0,1.0230330216216172
2010-04-09,4.0191719209451895,4.134109998781517,0.010742339274903756,-0.01639768979436026,0.011853468001101347,True,False,False,0.023465669145963375,0.013221509485684457,0.010244159660278918,1.0335131352328466
2010-04-12,4.018416986876189,4.145718686676147,0.02322315495556726,-0.014982967728935452,0.01386691370980308,True,False,False,0.011608687894629988,-0.0007549340690005124,0.0123636219636305,1.046291100931312
2010-04-13,4.017679477286615,4.142944232058163,0.021300698719885602,-0.01363122279263953,0.015335235464794133,True,False,False,-0.002774454617983757,-0.0007375095895740813,-0.0020369450284096757,1.0441598634750007
2010-04-14,4.017013452619083,4.147569323459399,0.026695206474933286,-0.012278533830500689,0.017010318565111798,True,False,False,0.004625091401235792,-0.0006660246675318504,0.005291116068767643,1.0496846345069955
2010-04-15,4.0118683403978626,4.1600386654174635,0.04510837255571509,-0.010259566603396426,0.019958596394224187,True,False,False,0.012469341958064817,-0.005145112221220494,0.01761445417928531,1.0681742564042187
2010-04-16,4.00702404654494,4.149668887742464,0.04033490248733518,-0.008394965679095338,0.02195525710059495,True,False,False,-0.010369777674999803,-0.004844293852922732,-0.005525483822077071,1.062272076831298
2010-04-19,4.011433856883297,4.156693187286636,0.04226482586656655,-0.006393410534394987,0.023734944928955854,True,False,False,0.007024299544172052,0.00440981033835719,0.0026144892058148628,1.065049375709812
2010-04-20,4.022185970841724,4.16567248313572,0.0388228816010594,-0.004654183698221784,0.02508083328302898,False,False,False,0.008979295849083968,0.01075211395842679,0.0,1.065049375709812
2010-04-21,4.0214691634709245,4.164072718876202,0.03805119975426763,-0.002613844724454702,0.02599657201069273,False,False,False,-0.0015997642595175776,-0.0007168073707992662,0.0,1.065049375709812
2010-04-22,4.016220845440522,4.155220132940382,0.035261665112866325,-0.0002603712654714485,0.02612704547489757,False,False,False,-0.008852585935819945,-0.005248318030402821,0.0,1.065049375709812
2010-04-23,4.026137096508985,4.173201952299595,0.04178786411368218,0.0022962969746588217,0.026370870889881635,False,False,False,0.01798181935921317,0.009916251068463389,0.0,1.065049375709812
2010-04-26,4.0267792427263345,4.172184846340437,0.04002892707040395,0.004674910923281258,0.026451377458852406,False,False,False,-0.0010171059591579379,0.0006421462173493708,0.0,1.065049375709812
2010-04-27,4.0119950292050754,4.143214088321656,0.028137439859483138,0.006436333186104163,0.026185548240137607,False,False,False,-0.02897075801878124,-0.014784213521259026,0.0,1.065049375709812
2010-04-28,4.025387404383124,4.148059089724294,0.017511073637630048,0.007814398062416216,0.025619483026090233,False,False,False,0.00484500140263755,0.013392375178048255,0.0,1.065049375709812
2010-04-29,4.017679477286615,4.168570384574072,0.046926851235794764,0.010320002238765577,0.025647350026429233,False,False,False,0.020511294849778317,-0.007707927096508804,0.0,1.065049375709812
2010-04-30,4.004638649137608,4.158164074935055,0.051585789078181676,0.012955672953602716,0.025691206722542687,False,False,False,-0.01040630963901723,-0.01304082814900731,0.0,1.065049375709812
2010-05-03,4.0057136927439645,4.175079338053522,0.06725912202181572,0.01581539603707839,0.02681553821660696,False,False,False,0.016915263118467472,0.0010750436063569069,0.0,1.065049375709812
2010-05-04,3.9852734671677386,4.149795036882452,0.06558812618404097,0.01881128747225921,0.02719840985192252,False,False,False,-0.02528430117107039,-0.020440225576225934,0.0,1.065049375709812
2010-05-05,3.980765178826291,4.142706063099979,0.06370729400157771,0.02159416952793108,0.02738420552444843,False,False,False,-0.007088973782472863,-0.004508288341447564,0.0,1.065049375709812
2010-05-06,3.945709200582943,4.10472384396697,0.06622303879419089,0.02457830733138359,0.027200371110693546,False,False,False,-0.03798221913300903,-0.03505597824334794,0.0,1.065049375709812
2010-05-07,3.9427267830031516,4.103403406710447,0.06834800074230785,0.027575816763699586,0.026891763383344508,False,False,False,-0.0013204372565231992,-0.002982417579791452,0.0,1.065049375709812
2010-05-10,3.966435430266708,4.138983263840481,0.07653875080079775,0.030704248210904398,0.026948536308523476,False,False,False,0.035579857130033865,0.023708647263556593,0.0,1.065049375709812
2010-05-11,3.95458428651222,4.136589543815846,0.08783591079996356,0.034287836253933876,0.02716584392473036,False,False,False,-0.002393720024634227,-0.011851143754488369,0.0,1.065049375709812
2010-05-12,3.961555750958637,4.141085008105915,0.0842776812606969,0.0375805708161496,0.02703417556031417,False,False,False,0.004495464290068973,0.006971464446417386,0.0,1.065049375709812
2010-05-13,3.958868422659651,4.1267794833652625,0.07307665766256388,0.04022523007923571,0.026472125259491615,False,False,False,-0.014305524740652942,-0.0026873282989861025,0.0,1.065049375709812
2010-05-14,3.9411545319343935,4.112822783467874,0.07958370014298222,0.04306911860884378,0.02594206563923908,False,False,False,-0.013956699897388347,-0.01771389072525764,0.0,1.065049375709812
2010-05-17,3.9359543527198486,4.111562151839165,0.08433050806639475,0.04598185745414136,0.025486701861872064,False,False,False,-0.0012606316287087083,-0.005200179214544853,0.0,1.065049375709812
2010-05-18,3.928349008026919,4.1002106563328935,0.08176498831804313,0.04855119755300551,0.025061666163614372,False,False,False,-0.011351495506271903,-0.0076053446929296165,0.0,1.065049375709812
2010-05-19,3.9229035965243577,4.0969411880693665,0.08478626102485887,0.0511217959666084,0.024675728789093094,False,False,False,-0.003269468263527031,-0.0054454115025612815,0.0,1.065049375709812
2010-05-20,3.888365357077471,4.056954173003541,0.0846990988590135,0.05386007768258412,0.023636025497848157,False,False,False,-0.03998701506582503,-0.03453823944688672,0.0,1.065049375709812
2010-05-21,3.8974371470997276,4.068838702369132,0.08610356053081825,0.0563721183911146,0.02288832084639999,False,False,False,0.011884529365590701,0.009071790022256554,0.0,1.065049375709812
2010-05-24,3.8860485716559103,4.0547891263887665,0.08521048853634428,0.05843836284380717,0.022588598386932866,False,False,False,-0.014049575980365603,-0.011388575443817217,0.0,1.065049375709812
2010-05-25,3.87801110283644,4.042840719354985,0.08254726304976368,0.060479914988136436,0.021872745955449493,False,False,False,-0.011948407033781194,-0.008037468819470206,0.0,1.065049375709812
2010-05-26,3.871326003096042,4.028738805124107,0.07616822353789798,0.06212901555690193,0.021088666647875003,False,False,False,-0.014101914230878698,-0.006685099740398215,0.0,1.065049375709812
2010-05-27,3.906909956041323,4.067247394337733,0.07356891290330259,0.06307770023515484,0.020936186173399797,False,False,False,0.03850858921362654,0.03558395294528127,0.0,1.065049375709812
2010-05-28,3.8905133219402637,4.060615409477973,0.08587892680098141,0.06459583437894305,0.020881366052455264,False,False,False,-0.006631984859760465,-0.016396634101059515,0.0,1.065049375709812
2010-06-01,3.8702839238454074,4.039025631964961,0.0876588989094329,0.06610897014703859,0.020852069778238513,False,False,False,-0.021589777513011832,-0.020229398094856244,0.0,1.065049375709812
2010-06-02,3.895629360941712,4.0641258756381,0.08347915529823391,0.06759751260361108,0.02042663537686006,False,False,False,0.025100243673138678,0.025345437096304657,0.0,1.065049375709812
2010-06-03,3.9085570057849712,4.061184115170879,0.0656029008947363,0.0685159026416267,0.019657293300168514,False,False,False,-0.002941760467220611,0.012927644843259145,0.0,1.065049375709812
2010-06-04,3.87500626174887,4.024923027443595,0.0681008748093741,0.06961054296484363,0.01862909018096253,False,False,False,-0.03626108772728376,-0.03355074403610114,0.0,1.065049375709812
2010-06-07,3.8711593433731446,4.02590510899958,0.07352705889541644,0.07066851612423478,0.017880740409863084,False,False,False,0.0009820815559846707,-0.0038469183757254832,0.0,1.065049375709812
2010-06-08,3.9033051148084232,4.02128988131619,0.03177584593413263,0.0703934134196924,0.018423645210781152,False,True,False,-0.004615227683389733,0.032145771435278636,0.03676099911866837,1.1042016548716187
2010-06-09,3.88335600541276,4.018039306012026,0.051571220369143855,0.07117453943668109,0.017013071340638456,False,False,False,-0.0032505753041638386,-0.01994910939566319,0.0,1.1042016548716187
2010-06-10,3.9139212027112262,4.064692588973606,0.06291445581243327,0.07268798550917452,0.0137885999217885,False,False,False,0.046653282961579556,0.030565197298466185,0.0,1.1042016548716187
2010-06-11,3.9134419981815602,4.063197833225264,0.06197329487809711,0.0731895336305846,0.013074404037340481,False,False,False,-0.0014947557483422358,-0.0004792045296659886,0.0,1.1042016548716187
2010-06-14,3.9054413940625916,4.064812759616062,0.07283081534925495,0.07389770117295372,0.012423036234316466,False,False,False,0.0016149263907987432,-0.008000604118968635,0.0,1.1042016548716187
2010-06-15,3.923852757181723,4.078875531318169,0.06562409874200004,0.07384320039695985,0.012456705302902053,False,False,False,0.01406277170210668,0.018411363119131607,0.0,1.1042016548716187
2010-06-16,3.923852757181723,4.075144753194474,0.06189332061830477,0.07372004021143531,0.012558983632583702,False,False,False,-0.0037307781236952664,0.0,0.0,1.1042016548716187
2010-06-17,3.925235336900281,4.080059684110733,0.06521104425717006,0.07377016521995507,0.012520585224581111,False,False,False,0.004914930916259053,0.0013825797185575972,0.0,1.1042016548716187
2010-06-18,3.9332755614615977,4.082710481323733,0.05857347638796462,0.07351517980641419,0.012755277858191288,False,False,False,0.002650797213000544,0.008040224561316922,0.0,1.1042016548716187
2010-06-21,3.933706216259288,4.085371087422993,0.06073657412102751,0.07326146558570484,0.012936020520848558,False,False,False,0.0026606060992593328,0.000430654797690444,0.0,1.1042016548716187
2010-06-22,3.9146595267492756,4.062372182978828,0.05974111055432196,0.07270154424415565,0.01315102228239644,False,False,False,-0.022998904444164303,-0.019046689510012538,0.0,1.1042016548716187
2010-06-23,3.9010025021446806,4.038549923899786,0.05169595191529153,0.07149687894799991,0.01337029843741222,False,False,False,-0.023822259079042674,-0.013657024604595058,0.0,1.1042016548716187
2010-06-24,3.8840144010088333,4.018578806447721,0.05135011783682364,0.07039929350053747,0.01363386224270504,False,False,False,-0.019971117452064924,-0.016988101135847256,0.0,1.1042016548716187
2010-06-25,3.8677575891301306,4.007678580122242,0.05923036246095359,0.06993775032715047,0.01377375048294019,False,False,False,-0.010900226325478712,-0.01625681187870276,0.0,1.1042016548716187
2010-06-28,3.8570598273528596,4.0062234788269215,0.07013371162830184,0.06962275070999445,0.013653074907974735,False,False,False,-0.00145510129532056,-0.010697761777270998,0.0,1.1042016548716187
2010-06-29,3.836674263838291,3.9831150055355593,0.0705753960328841,0.06916424697554409,0.013370154378782254,False,False,False,-0.02310847329136223,-0.02038556351456844,0.0,1.1042016548716187
2010-06-30,3.8328066229205793,3.9757862260979655,0.06771465857305126,0.06869590265071103,0.013157942464691229,False,False,False,-0.007328779437593802,-0.0038676409177118565,0.0,1.1042016548716187
2010-07-01,3.8247206770253497,3.970178699596494,0.07144831613143854,0.06825130448759702,0.012816420190898788,False,False,False,-0.005607526501471671,-0.008085945895229596,0.0,1.1042016548716187
2010-07-02,3.82402204805623,3.967665826893532,0.06974252547857418,0.06775275204158238,0.01243991813491383,False,False,False,-0.0025128727029617437,-0.0006986289691197634,0.0,1.1042016548716187
2010-07-06,3.839624340806362,3.97134795951283,0.055400311877502606,0.06672931041980519,0.012137435615228022,False,False,False,0.003682132619297729,0.01560229275013203,0.0,1.1042016548716187
2010-07-07,3.856341148000867,3.9989343774174424,0.06367485521352867,0.06601145597571133,0.011633067105343183,False,False,False,0.02758641790461258,0.01671680719450519,0.0,1.1042016548716187
2010-07-08,3.862790743547921,4.0126463182375955,0.06993598447776739,0.06559108002331146,0.0112360055305249,False,False,False,0.013711940820153146,0.006449595547053821,0.0,1.1042016548716187
2010-07-09,3.8623284324042926,4.032788256522995,0.09061200171218653,0.06607253929578774,0.011989080167297436,True,False,False,0.02014193828539934,-0.00046231114362838,0.02060424942902772,1.1269529011885386
2010-07-12,3.8650362142038093,4.0329123227035995,0.08760793810921941,0.06654050680265164,0.012552525823094747,False,False,False,0.0001240661806045651,0.0027077817995166953,0.0,1.1269529011885386
2010-07-13,3.873157429206279,4.051924068560346,0.09723775572767357,0.06691913443354137,0.013304727016716611,True,False,False,0.01901174585674692,0.00812121500246965,0.01089053085427727,1.1392260165302497
2010-07-14,3.8704507295171866,4.0494692251077495,0.09790979196462457,0.06726083086871443,0.01397070506300934,True,False,False,-0.0024548434525968332,-0.002706699689092318,0.0002518562364954846,1.1395129377072908
2010-07-15,3.8706383526454147,4.049329762387652,0.09755358006052584,0.06772997836079082,0.014748759180991378,True,False,False,-0.0001394627200976828,0.00018762312822806493,-0.0003270858483257477,1.1391402191513826
2010-07-16,3.848294822544496,4.02799106167208,0.10202695253020932,0.0689441134153066,0.016012694624191245,True,False,False,-0.021338700715571868,-0.022343530100918496,0.0010048293853466284,1.1402848607176161
2010-07-19,3.856341148000867,4.0349660387026,0.09970651649868634,0.06999763480495033,0.01696660254661084,False,False,False,0.00697497703052008,0.008046325456370962,0.0,1.1402848607176161
2010-07-20,3.8652038974505496,4.050131407545775,0.10463330905671286,0.07103450981032688,0.018102221487245787,False,False,False,0.015165368843175209,0.008862749449682461,0.0,1.1402848607176161
2010-07-21,3.851890762373391,4.037333196393592,0.10721492443080782,0.07354914576021605,0.017695801327820827,False,False,False,-0.012798211152182937,-0.013313135077158478,0.0,1.1402848607176161
2010-07-22,3.8724710374160316,4.0547891263887665,0.10089575876410661,0.07519329704004815,0.017873898509334074,False,False,False,0.017455929995174202,0.020580275042640483,0.0,1.1402848607176161
2010-07-23,3.878218000815785,4.055880895769972,0.09534842325913706,0.0762744292882716,0.01808524351089931,False,False,False,0.0010917693812055873,0.005746963399753557,0.0,1.1402848607176161
2010-07-26,3.88936831486334,4.0707517612837805,0.09733803317304135,0.07745325389810308,0.018272524212675466,False,False,False,0.01487086551380834,0.011150314047554843,0.0,1.1402848607176161
2010-07-27,3.8962797278121863,4.0797722330388435,0.09837418481201832,0.07830469954686187,0.018641110216830594,False,False,False,0.009020471755063042,0.0069114129488463405,0.0,1.1402848607176161
2010-07-28,3.8979443648185867,4.083233057467382,0.09991195894178917,0.07944762822018817,0.018886344415990294,False,False,False,0.003460824428538345,0.0016646370064004046,0.0,1.1402848607176161
2010-07-29,3.8885291740124126,4.089332020398556,0.11688769886587602,0.08128077416177387,0.01977190501510249,False,False,False,0.006098962931174512,-0.009415190806174145,0.0,1.1402848607176161
2010-07-30,3.877514372964483,4.091808014570104,0.13208839900313363,0.08351001931997266,0.021584645814682696,True,False,False,0.0024759941715473133,-0.011014801047929623,0.013490795219476936,1.1556682102654272
2010-08-02,3.9146595267492756,4.1124627651357795,0.10983169271127302,0.0852186265307496,0.021571397307474413,False,False,False,0.020654750565675783,0.03714515378479266,0.0,1.1556682102654272
2010-08-03,3.927167742754599,4.123433998665321,0.10635297202641159,0.08673917312759574,0.02139316526599956,False,False,False,0.010971233529541102,0.01250821600532337,0.0,1.1556682102654272
2010-08-04,3.927167742754599,4.128021088581485,0.11094006194257577,0.08844580484053753,0.021206511658929273,False,False,False,0.004587089916164189,0.0,0.0,1.1556682102654272
2010-08-05,3.927049539444769,4.128665470399996,0.11172099660078061,0.09044663966338717,0.020437331146422866,False,False,False,0.0006443818185113415,-0.00011820330982992289,0.0,1.1556682102654272
2010-08-06,3.915158085923619,4.124340162257481,0.12113313581688079,0.0927727402627224,0.019795202601121897,False,False,False,-0.00432530814251475,-0.011891453521150286,0.0,1.1556682102654272
2010-08-09,3.9229035965243577,4.131447650173603,0.119292723129095,0.09477481895166046,0.01931733199335155,False,False,False,0.007107487916121258,0.007745510600738914,0.0,1.1556682102654272
2010-08-10,3.914519885626733,4.12827889113838,0.12580913730849286,0.0966306664743335,0.019541502950907206,False,False,False,-0.0031687590352227346,-0.008383710897624574,0.0,1.1556682102654272
2010-08-11,3.88936831486334,4.103799720992856,0.13038599288211694,0.09862435303597458,0.019840346518947997,False,False,False,-0.02447917014552381,-0.02515157076339314,0.0,1.1556682102654272
2010-08-12,3.886725710053984,4.103039980589324,0.13267908739011114,0.10078983399654325,0.01989557014997785,False,False,False,-0.0007597404035317723,-0.002642604809356186,0.0,1.1556682102654272
2010-08-13,3.88137821371344,4.107293692508311,0.14311042505921678,0.10317857096080253,0.020542725421810622,False,False,False,0.004253711918986269,-0.005347496340543767,0.0,1.1556682102654272
2010-08-16,3.880862521178522,4.111316389195489,0.14772886885494385,0.10577811574001485,0.021092680850290736,False,False,False,0.00402269668717814,-0.0005156925349178998,0.0,1.1556682102654272
2010-08-17,3.8964219391994948,4.112069869984618,0.13050753389815695,0.10828168980736999,0.019287050225138044,False,False,False,0.0007534807891289574,0.015559418020972604,0.0,1.1556682102654272
2010-08-18,3.8853709744307197,4.102643365036796,0.1338475125852363,0.11062077838642691,0.017895694363333593,False,False,False,-0.009426504947821712,-0.011050964768775096,0.0,1.1556682102654272
2010-08-19,3.870971817978531,4.086933837171809,0.13477242334615758,0.11278199301537326,0.016687125394818276,False,False,False,-0.015709527864986583,-0.014399156452188588,0.0,1.1556682102654272
2010-08-20,3.8641973759455412,4.076452109380512,0.1321167817979476,0.11416548568489862,0.016505222212476665,False,False,False,-0.010481727791296969,-0.006774442032989825,0.0,1.1556682102654272
2010-08-23,3.8745288010005656,4.076452109380512,0.12018153707950807,0.11525127231724158,0.015752142723465777,False,False,False,0.0,0.01033142505502438,0.0,1.1556682102654272
