Date,Open,High,Low,Close,Volume,OpenInt,Log_Close
2012-05-09,18.734,19.523,18.71,19.215,11460403,0,2.955691224016807
2012-05-10,19.43,19.601,19.121,19.156,8444370,0,2.952615982480363
2012-05-11,18.837,19.301,18.822,18.837,9395904,0,2.935823020800082
2012-05-14,18.625,18.813,18.496,18.524,11271036,0,2.919067188618506
2012-05-15,18.468,18.694,18.272,18.342,8623349,0,2.9091935121367523
2012-05-16,18.882,19.37,18.71,18.761,15929300,0,2.9317802470614738
2012-05-17,18.813,19.07,18.453,18.505,10852416,0,2.9180409658381192
2012-05-18,18.444,18.572,18.057,18.136,8797372,0,2.897898913205228
2012-05-21,18.272,18.563,18.205,18.444,7352526,0,2.914739114344459
2012-05-22,18.591,18.753,18.272,18.411,8200223,0,2.91294831207507
2012-05-23,18.265,19.01,18.255,18.949,9738982,0,2.9417511596874775
2012-05-24,18.822,18.949,18.685,18.873,4972474,0,2.9377323292560025
2012-05-25,18.873,19.231,18.837,19.215,6612198,0,2.955691224016807
2012-05-29,19.37,19.635,19.342,19.567,11434118,0,2.9738444737959617
2012-05-30,19.267,19.267,18.822,19.156,8606242,0,2.952615982480363
2012-05-31,19.061,19.189,18.837,19.01,7017767,0,2.944965156500338
2012-06-01,18.537,19.985,18.367,18.847,34591498,0,2.936353750034491
2012-06-04,18.847,18.873,17.692,18.077,18014048,0,2.8946404119927176
2012-06-05,17.964,18.385,17.955,18.197,6593417,0,2.901256745331106
2012-06-06,18.349,18.788,18.272,18.694,8117181,0,2.928202616760392
2012-06-07,18.933,19.164,18.633,18.71,6881209,0,2.9290581402859983
2012-06-08,18.71,18.915,18.411,18.882,4973200,0,2.938209087310325
2012-06-11,19.078,19.095,18.753,18.77,7066292,0,2.9322598505984176
2012-06-12,18.77,19.01,18.563,18.985,7123911,0,2.9436491936837657
2012-06-13,18.873,18.985,18.617,18.726,10029322,0,2.9299129325166975
2012-06-14,18.702,18.83,18.478,18.668,5295208,0,2.9268108280875693
2012-06-15,18.633,18.676,18.342,18.617,6673304,0,2.92407514178976
2012-06-18,18.444,18.6,18.309,18.349,7467025,0,2.9095750771028164
2012-06-19,18.349,18.837,18.324,18.617,9072312,0,2.92407514178976
2012-06-20,18.648,18.685,18.224,18.393,10030760,0,2.9119701574486605
2012-06-21,18.367,18.411,17.641,17.673,10736340,0,2.8720380512076598
2012-06-22,17.939,17.939,17.519,17.641,8159522,0,2.870225738314269
2012-06-25,17.4,17.461,17.048,17.048,10353522,0,2.836032894796316
2012-06-26,17.075,17.16,16.8,16.997,10420475,0,2.8330368578952143
2012-06-27,16.979,17.109,16.8,16.834,7653062,0,2.8234006507893845
2012-06-28,16.819,17.057,16.69,16.973,13107090,0,2.831623846179394
2012-06-29,17.126,17.126,16.475,16.886,15710667,0,2.8264848762473083
2012-07-02,16.869,16.903,16.527,16.757,7369641,0,2.818816081418587
2012-07-03,16.955,18.087,16.843,17.7,12517665,0,2.8735646395797834
2012-07-05,17.767,18.162,17.587,17.587,9430816,0,2.8671599927542273
2012-07-06,17.424,17.641,17.169,17.391,7606048,0,2.8559528310257054
2012-07-09,17.306,17.468,17.169,17.315,6446778,0,2.8515731778543856
2012-07-10,17.341,17.537,16.894,16.955,11451846,0,2.8305627755776017
2012-07-11,16.912,17.134,16.784,17.041,7792775,0,2.8356222051252558
2012-07-12,16.792,16.929,16.465,16.551,16485955,0,2.8064465229584035
2012-07-13,16.551,16.878,16.501,16.8,8729148,0,2.8213788864092133
2012-07-16,16.672,16.741,16.465,16.596,10587997,0,2.8091617024706217
2012-07-17,16.741,16.784,16.527,16.784,9285530,0,2.8204260516539414
2012-07-18,16.8,17.306,16.757,17.185,10242285,0,2.844036910301797
2012-07-19,17.228,17.417,17.185,17.246,8005893,0,2.8475802325301327
2012-07-20,17.144,17.263,16.551,16.578,10274833,0,2.8080765151693345
2012-07-23,16.347,16.578,16.141,16.527,10235507,0,2.8049954071586893
2012-07-24,16.483,16.596,16.141,16.287,9579186,0,2.7903672435914237
2012-07-25,16.355,16.381,16.03,16.099,7915828,0,2.778757158260157
2012-07-26,16.287,16.397,16.054,16.364,6508031,0,2.795083800067152
2012-07-27,16.389,16.86,16.33,16.843,7946321,0,2.823935140216249
2012-07-30,16.741,16.826,16.527,16.578,4927272,0,2.8080765151693345
2012-07-31,16.663,16.929,16.588,16.878,6549426,0,2.8260109987357747
2012-08-01,16.936,17.622,16.636,16.834,17321086,0,2.8234006507893845
2012-08-02,16.776,17.176,16.211,16.389,12707131,0,2.79661037808169
2012-08-03,16.493,17.212,16.483,17.16,10971628,0,2.8425810940598164
2012-08-06,17.169,17.212,16.921,16.997,7247291,0,2.8330368578952143
2012-08-07,17.057,17.571,17.057,17.486,11185036,0,2.861400560758699
2012-08-08,17.246,17.511,17.169,17.451,5491743,0,2.8593969535967343
2012-08-09,17.442,17.827,17.306,17.682,7770197,0,2.8725471729836127
2012-08-10,17.571,17.725,17.391,17.587,4558171,0,2.8671599927542273
2012-08-13,17.571,17.811,17.433,17.527,4702808,0,2.863742549091039
2012-08-14,17.664,17.803,17.212,17.306,8970014,0,2.8510532621845472
2012-08-15,17.306,17.433,17.109,17.246,7589198,0,2.8475802325301327
2012-08-16,17.228,18.377,17.228,18.265,16827374,0,2.904986660247246
2012-08-17,18.282,18.958,18.272,18.847,20965068,0,2.936353750034491
2012-08-20,18.625,18.855,18.545,18.726,7726053,0,2.9299129325166975
2012-08-21,18.795,18.898,18.428,18.524,7610781,0,2.919067188618506
2012-08-22,18.478,18.625,18.103,18.61,8385560,0,2.9236990706541595
2012-08-23,18.505,18.505,18.179,18.272,10464290,0,2.9053698334736
2012-08-24,18.162,18.291,18.041,18.136,6356759,0,2.897898913205228
2012-08-27,18.152,18.3,17.982,18.17,7259607,0,2.89977188240808
2012-08-28,17.982,18.197,17.907,17.931,6755416,0,2.886531058510227
2012-08-29,17.897,18.532,17.862,18.237,11240322,0,2.903452497434695
2012-08-30,18.197,18.205,18.001,18.077,4534438,0,2.8946404119927176
2012-08-31,18.237,18.393,18.077,18.282,6803915,0,2.905916969231627
2012-09-04,18.197,18.411,18.001,18.245,8764900,0,2.903891069888411
2012-09-05,18.17,18.633,18.001,18.633,9264353,0,2.9249342022452756
2012-09-06,18.658,19.464,18.625,19.224,14582211,0,2.9561594984341677
2012-09-07,19.31,20.055,19.301,20.012,15074726,0,2.9963320936259588
2012-09-10,19.934,20.055,19.645,19.677,9525706,0,2.9794504409797082
2012-09-11,19.677,19.908,19.591,19.668,6355947,0,2.978992949549693
2012-09-12,19.815,19.977,19.737,19.805,6073868,0,2.98593443107388
2012-09-13,19.737,20.277,19.54,20.147,11070940,0,3.003055393933772
2012-09-14,20.286,20.835,20.234,20.671,13876156,0,3.028731751817099
2012-09-17,20.482,20.509,20.321,20.38,7123751,0,3.0145540277945786
2012-09-18,20.799,20.937,20.568,20.92,13206909,0,3.040705639196722
2012-09-19,20.859,21.536,20.826,21.193,18724432,0,3.053670938474437
2012-09-20,20.843,21.014,20.474,20.912,8659318,0,3.040323156881866
2012-09-21,21.014,21.314,20.978,21.236,14269402,0,3.055697854721425
2012-09-24,20.988,21.135,20.653,20.859,6644114,0,3.0377855097849906
2012-09-25,20.92,20.978,19.934,20.14,12060191,0,3.0027078872904163
2012-09-26,19.908,20.321,19.567,20.028,9727368,0,2.997131294467698
2012-09-27,20.268,20.295,19.815,19.849,7991890,0,2.9881536280304406
2012-09-28,19.694,19.78,19.445,19.48,10060476,0,2.969388298214389
2012-10-01,19.694,20.046,19.567,19.772,8854500,0,2.9842667954447126
2012-10-02,20.124,20.634,19.414,20.277,24995495,0,3.0094872387863267
2012-10-03,20.304,21.071,20.26,20.884,17212946,0,3.038983315548306
2012-10-04,21.022,21.126,20.826,21.107,10152693,0,3.0496047390184806
2012-10-05,21.305,21.775,21.039,21.236,16642677,0,3.055697854721425
2012-10-08,21.228,21.245,20.988,21.039,7298330,0,3.046377858222883
2012-10-09,21.183,21.288,20.781,20.867,8419929,0,3.038168963751248
2012-10-10,20.903,21.048,20.634,20.747,7064480,0,3.0324016579110027
2012-10-11,20.903,21.398,20.747,21.117,10243731,0,3.0500784032941044
2012-10-12,21.031,21.26,20.835,20.928,4940152,0,3.041087975274788
2012-10-15,20.988,21.048,20.835,20.961,5972536,0,3.042663568238423
2012-10-16,20.997,21.279,20.903,21.228,4965653,0,3.0553210649656486
2012-10-17,21.321,21.518,21.066,21.458,7010019,0,3.0660975362145546
2012-10-18,21.484,22.025,21.372,21.886,11401326,0,3.0858471629962514
2012-10-19,21.775,21.836,21.022,21.057,12208759,0,3.047233046416394
2012-10-22,21.031,21.279,20.781,21.081,8253904,0,3.0483721608781704
2012-10-23,20.614,20.634,20.321,20.439,9571659,0,3.017444840459641
2012-10-24,20.68,20.781,20.26,20.286,7276480,0,3.009930992953804
2012-10-25,20.535,20.781,20.191,20.234,13869227,0,3.0073643577836986
2012-10-26,20.218,20.465,19.858,19.934,11850525,0,2.9924268165452643
2012-10-31,20.808,22.025,20.465,21.836,28854345,0,3.083559983919511
2012-11-01,21.861,22.136,21.331,21.989,17006010,0,3.0905423283166336
2012-11-02,22.103,22.254,21.879,22.084,11585725,0,3.094853364421798
2012-11-05,21.783,22.254,21.708,21.895,8970086,0,3.0862583002533617
2012-11-06,21.914,22.495,21.793,22.426,12715894,0,3.1102210000386887
2012-11-07,21.955,21.98,21.339,21.434,12970240,0,3.064978446290805
2012-11-08,21.595,21.836,21.149,21.167,6120321,0,3.0524433651380334
2012-11-09,20.875,21.648,20.875,21.442,8932676,0,3.065351615434048
2012-11-12,21.449,21.735,21.449,21.63,6185939,0,3.0740812399649675
2012-11-13,21.347,21.562,21.193,21.253,11325454,0,3.056498061876554
2012-11-14,21.347,21.398,20.634,20.698,11197124,0,3.0300370772459813
2012-11-15,20.706,20.714,20.157,20.448,10944471,0,3.0178850781951243
2012-11-16,20.482,20.535,20.028,20.423,11267088,0,3.0166617167350207
2012-11-19,20.781,21.357,20.661,21.347,9338866,0,3.0609112145789625
2012-11-20,21.321,21.357,20.875,21.066,7682709,0,3.04766036641435
2012-11-21,21.039,21.382,20.92,21.066,5731855,0,3.04766036641435
2012-11-23,21.372,21.767,21.288,21.586,5367178,0,3.0720449564031544
2012-11-26,21.553,21.757,21.363,21.604,7534530,0,3.0728784827306446
2012-11-27,21.527,21.708,21.407,21.417,6799275,0,3.0641849991884333
2012-11-28,21.143,21.664,21.098,21.648,6204989,0,3.074913071428432
2012-11-29,21.932,22.469,21.842,22.34,11693225,0,3.1063787936410545
2012-11-30,22.169,22.41,21.904,22.159,7635916,0,3.0982437345070677
2012-12-03,22.315,22.562,21.802,21.842,13233103,0,3.0838347217755366
2012-12-04,21.664,21.836,20.997,21.757,14754122,0,3.0799355448360655
2012-12-05,21.725,21.922,21.357,21.407,8940496,0,3.0637179713450853
2012-12-06,21.331,21.407,20.945,21.039,11338223,0,3.046377858222883
2012-12-07,21.202,21.586,21.039,21.571,10580761,0,3.0713498200125797
2012-12-10,21.458,21.757,21.442,21.648,6927328,0,3.074913071428432
2012-12-11,21.671,21.836,21.502,21.793,6620240,0,3.081588817313674
2012-12-12,21.869,22.324,21.783,21.946,9804464,0,3.0885848905686073
2012-12-13,21.886,22.118,21.321,21.51,9036319,0,3.068517943279639
2012-12-14,21.476,21.502,20.893,21.071,11282747,0,3.0478976875346704
2012-12-17,21.149,21.321,21.107,21.279,8327314,0,3.0577206708880595
2012-12-18,21.391,21.869,21.236,21.828,11202561,0,3.0831935493239855
2012-12-19,23.498,23.899,23.003,23.274,64083934,0,3.147336857685885
2012-12-20,23.118,23.532,23.011,23.41,18414816,0,3.1531632815028194
2012-12-21,22.899,23.446,22.724,23.395,10247320,0,3.1525223243181797
2012-12-24,23.385,23.754,23.385,23.684,5696977,0,3.1647997146695297
2012-12-26,23.66,23.933,23.54,23.651,8181932,0,3.163405397342126
2012-12-27,23.754,23.969,23.489,23.942,11013152,0,3.1756342388291783
2012-12-28,23.684,23.924,23.591,23.848,5995013,0,3.17170035637577
2012-12-31,23.719,24.747,23.651,24.688,15466800,0,3.206317295620805
2013-01-02,25.183,25.26,24.517,24.945,18226333,0,3.2166734013130007
2013-01-03,24.876,25.885,24.697,25.535,26748943,0,3.240050060099607
2013-01-04,25.466,25.568,25.029,25.568,9420922,0,3.2413415695838643
2013-01-07,25.381,25.568,25.09,25.398,9792920,0,3.2346704307668417
2013-01-08,25.398,25.561,24.876,25.15,12186532,0,3.224857896545748
2013-01-09,25.328,25.93,25.313,25.663,15580423,0,3.2450502658376634
2013-01-10,25.93,26.073,25.501,26.065,14149548,0,3.2605934182200693
2013-01-11,26.014,26.203,25.782,25.996,8023367,0,3.2579426800321025
2013-01-14,25.938,26.024,25.594,25.97,7748109,0,3.256942025674657
2013-01-15,25.782,26.27,25.646,26.203,8756155,0,3.2658739080287833
2013-01-16,25.322,25.457,24.688,25.098,33050267,0,3.222788161688116
2013-01-17,25.244,25.391,24.994,25.251,14090310,0,3.2288657588975487
2013-01-18,25.21,25.287,24.729,25.072,11672271,0,3.2217516856136648
2013-01-22,24.994,25.063,24.3,24.517,21650245,0,3.1993667544799753
2013-01-23,24.472,24.697,22.796,24.463,13261954,0,3.1971617719614467
2013-01-24,24.482,24.814,24.277,24.644,9808452,0,3.204533463152324
2013-01-25,24.797,24.969,24.72,24.891,11980042,0,3.214506292350258
2013-01-28,24.876,24.961,24.499,24.688,8219738,0,3.206317295620805
2013-01-29,24.661,24.679,24.112,24.361,15253893,0,3.192983492902251
2013-01-30,24.216,24.533,23.779,23.924,13115735,0,3.1748821391823108
2013-01-31,23.805,24.095,23.642,24.055,10144812,0,3.180342875151417
2013-02-01,24.309,24.404,24.046,24.121,12511787,0,3.1830828303693863
2013-02-04,23.884,24.148,23.874,23.942,7604037,0,3.1756342388291783
2013-02-05,23.999,24.49,23.999,24.482,12959933,0,3.197938153653321
2013-02-06,24.277,24.49,24.165,24.423,8186946,0,3.19552531125995
2013-02-07,24.557,24.756,23.999,24.378,12254523,0,3.193681086233645
2013-02-08,24.439,24.601,24.404,24.463,7376755,0,3.1971617719614467
2013-02-11,24.413,24.533,24.277,24.431,6527961,0,3.195852817710661
2013-02-12,24.345,24.618,24.181,24.447,8379801,0,3.1965075090061923
2013-02-13,24.635,24.72,24.352,24.549,10842124,0,3.200671120213354
2013-02-14,24.61,25.142,23.694,23.761,22453516,0,3.168045581150876
2013-02-15,23.626,23.905,23.307,23.771,15019720,0,3.1684663503231194
2013-02-19,23.71,23.805,23.513,23.701,8281124,0,3.1655172413437667
2013-02-20,23.814,23.814,23.162,23.205,8463146,0,3.144367772693139
2013-02-21,23.136,23.153,22.545,22.702,16226071,0,3.122453026333148
2013-02-22,22.608,23.222,22.529,23.213,10846153,0,3.1447124665653097
2013-02-25,23.213,23.265,22.545,22.545,12990292,0,3.1155133118730474
2013-02-26,22.82,22.994,22.426,22.975,15607361,0,3.1344066682417506
2013-02-27,22.946,23.616,22.881,23.462,15317686,0,3.1553820910835286
2013-02-28,23.549,23.607,23.024,23.247,12040975,0,3.146176091449923
2013-03-01,22.975,23.54,22.909,23.3,10532331,0,3.1484533605716547
2013-03-04,23.239,23.369,23.11,23.198,7692395,0,3.1440660680596846
2013-03-05,23.307,23.797,23.284,23.616,10744206,0,3.161924448418062
2013-03-06,23.771,23.942,23.651,23.899,10513808,0,3.1738366170579217
2013-03-07,23.856,24.095,23.797,23.874,11012059,0,3.1727900006728467
2013-03-08,23.899,24.14,23.884,23.978,6902439,0,3.177136743285462
2013-03-11,23.933,24.309,23.591,24.243,22331272,0,3.18812791591942
2013-03-12,24.198,24.524,24.055,24.292,12484887,0,3.190147078035329
2013-03-13,24.3,24.3,24.018,24.037,12013798,0,3.1795943098665247
2013-03-14,24.018,24.173,24.008,24.112,7522116,0,3.1827096418841396
2013-03-15,23.942,24.198,23.805,24.157,14148682,0,3.1845741931711795
2013-03-18,23.933,24.104,23.745,24.008,16068716,0,3.178387108138066
2013-03-19,24.064,24.148,23.892,24.064,14889178,0,3.1807169477674293
2013-03-20,24.189,25.09,24.14,25.004,29761975,0,3.219035812069566
2013-03-21,24.756,24.977,24.463,24.517,15709571,0,3.1993667544799753
2013-03-22,24.499,24.584,23.942,24.165,14800164,0,3.1849053052970473
2013-03-25,24.309,24.386,23.993,24.112,7789689,0,3.1827096418841396
2013-03-26,24.233,24.277,23.969,24.104,8030472,0,3.1823778018280002
2013-03-27,24.018,24.206,23.942,24.027,6358041,0,3.1791781980096547
2013-03-28,23.993,24.055,23.668,23.821,10896933,0,3.170567544574082
2013-04-01,23.677,24.055,23.677,23.805,10317522,0,3.169895642646482
2013-04-02,23.942,24.233,23.574,23.914,18905060,0,3.1744640614973885
2013-04-03,23.978,24.064,23.684,23.805,13079299,0,3.169895642646482
2013-04-04,23.761,23.978,23.555,23.754,10010886,0,3.1677509373520487
2013-04-05,23.47,23.599,23.213,23.565,13771873,0,3.159762560375694
2013-04-08,23.549,23.668,23.462,23.626,13515079,0,3.1623478005263284
2013-04-09,23.779,23.788,23.549,23.574,11306740,0,3.160144409804378
2013-04-10,23.71,24.413,23.701,24.292,15098089,0,3.190147078035329
2013-04-11,24.395,25.484,24.352,25.449,26048806,0,3.2366764494937073
2013-04-12,25.328,25.552,25.305,25.363,18240638,0,3.233291419102511
2013-04-15,25.183,25.422,24.697,24.756,16443141,0,3.209067883877115
2013-04-16,24.977,25.277,24.977,25.236,9351674,0,3.228271546508563
2013-04-17,24.86,25.116,24.635,25.063,12461274,0,3.221392654992475
2013-04-18,25.047,25.156,24.618,24.814,12987873,0,3.21140801002068
2013-04-19,24.918,25.056,24.756,24.961,8389270,0,3.217314606801246
2013-04-22,25.004,25.123,24.703,25.047,7902614,0,3.2207540598799733
2013-04-23,25.123,25.621,25.072,25.561,9873325,0,3.241067752374698
2013-04-24,25.578,26.374,25.568,26.073,25116951,0,3.260900296123433
2013-04-25,25.743,26.359,25.688,26.296,16942876,0,3.269416836361918
2013-04-26,26.366,26.374,25.714,26.118,16044482,0,3.2626247317982155
2013-04-29,26.219,26.459,26.041,26.366,7237816,0,3.272075301335778
2013-04-30,26.349,26.519,26.177,26.407,9480890,0,3.2736291265209716
2013-05-01,26.349,26.614,25.782,25.845,12139630,0,3.2521171586480024
2013-05-02,26.802,27.248,26.587,26.682,22334399,0,3.283989180756614
2013-05-03,27.18,27.778,27.085,27.488,14595330,0,3.3137495458018447
2013-05-06,27.418,27.599,27.212,27.248,9929626,0,3.3049801239203327
2013-05-07,27.333,27.511,26.938,27.102,13347980,0,3.299607525900522
2013-05-08,26.896,27.564,26.622,27.47,11668378,0,3.3130945001071823
2013-05-09,27.412,27.538,27.076,27.102,12684513,0,3.299607525900522
2013-05-10,27.016,27.145,26.519,26.904,14961445,0,3.2922749744379685
2013-05-13,26.682,26.843,26.425,26.545,9457162,0,3.278841406035635
2013-05-14,26.562,27.145,26.553,27.016,12475785,0,3.2964292830832664
2013-05-15,27.016,27.744,26.982,27.667,17617802,0,3.3202403672486804
2013-05-16,27.48,27.977,27.402,27.735,12174918,0,3.322695153507198
2013-05-17,28.251,28.915,28.094,28.617,24411992,0,3.3540009468311807
2013-05-20,28.572,29.124,28.566,28.858,17824164,0,3.362387250875064
2013-05-21,28.763,29.079,28.156,28.601,16106409,0,3.3534416822495094
2013-05-22,28.449,29.054,28.251,28.457,15460163,0,3.348394176002263
2013-05-23,27.683,28.354,27.488,28.129,12305695,0,3.3368010726341852
2013-05-24,27.872,28.258,27.837,28.147,6844876,0,3.33744077697045
2013-05-28,29.114,29.369,28.9,29.079,19817439,0,3.3700162641785805
2013-05-29,28.867,29.369,28.644,29.158,12693451,0,3.37272931768263
2013-05-30,29.148,29.892,29.001,29.664,17616981,0,3.3899341893834447
2013-05-31,29.569,29.781,29.019,29.019,11840961,0,3.3679507878685198
2013-06-03,29.603,29.704,28.581,29.473,20771904,0,3.383474590007584
2013-06-04,30.312,30.389,29.758,29.937,35639231,0,3.3990951735702852
2013-06-05,29.971,30.029,29.114,29.132,26095337,0,3.3718372263556686
2013-06-06,29.217,29.569,28.925,29.492,93256135,0,3.384119040127404
2013-06-07,29.79,30.057,29.114,29.995,35833958,0,3.4010307011050562
2013-06-10,30.125,30.175,29.56,29.748,17777394,0,3.3927619028410536
2013-06-11,29.43,29.532,28.763,29.054,19881005,0,3.369156167450692
2013-06-12,29.352,29.507,28.464,28.644,15931506,0,3.3549439971446935
2013-06-13,28.566,29.551,28.345,29.541,18230983,0,3.3857791289337746
2013-06-14,29.507,29.646,29.191,29.361,11786265,0,3.3796672631117923
2013-06-17,29.541,29.593,28.772,28.882,11905898,0,3.363218563704373
2013-06-18,28.944,29.166,28.635,29.124,11592702,0,3.3715625765324644
2013-06-19,29.132,29.329,28.813,28.822,9843780,0,3.36113898441617
2013-06-20,28.608,28.608,27.641,27.88,33998346,0,3.327909585892323
2013-06-21,28.224,28.232,27.18,27.582,22189559,0,3.317163386052146
2013-06-24,27.196,27.265,26.656,26.904,22157060,0,3.2922749744379685
2013-06-25,27.187,27.418,27.008,27.248,10824555,0,3.3049801239203327
2013-06-26,27.557,28.001,27.426,27.872,12116907,0,3.327622600670092
2013-06-27,28.188,28.686,28.07,28.345,12850986,0,3.344450647776267
2013-06-28,28.274,28.873,28.085,28.524,18471855,0,3.3507458381660573
2013-07-01,28.703,29.276,28.608,29.114,12041240,0,3.3712191581424693
2013-07-02,29.148,29.919,28.961,29.199,17718367,0,3.3741344621124663
2013-07-03,29.063,29.456,28.906,29.234,6674885,0,3.375332415467101
2013-07-05,29.415,29.824,29.32,29.687,8300637,0,3.390709239547767
2013-07-08,29.781,29.987,29.577,29.664,13120788,0,3.3899341893834447
2013-07-09,29.883,30.184,29.729,29.901,8458913,0,3.397891924653429
2013-07-10,29.883,30.262,29.833,30.252,13843537,0,3.409562297993783
2013-07-11,30.585,30.997,30.518,30.949,15470120,0,3.432340688430914
2013-07-12,30.904,31.323,30.751,31.171,12547526,0,3.4394881753948785
2013-07-15,31.342,31.443,31.067,31.256,10473417,0,3.4422113577527695
2013-07-16,31.573,31.63,30.622,30.98,19006322,0,3.4333418349887226
2013-07-17,31.023,31.305,30.894,31.136,12779917,0,3.4383647060035947
2013-07-18,31.256,31.673,31.108,31.545,12472229,0,3.451415097822773
2013-07-19,31.589,31.589,30.875,31.35,13567899,0,3.4452142670789296
2013-07-22,31.357,31.673,31.239,31.478,13150174,0,3.4492888891294093
2013-07-23,31.589,31.64,31.271,31.35,10858727,0,3.4452142670789296
2013-07-24,31.777,32.066,31.573,31.803,17740325,0,3.4595606249590705
2013-07-25,32.084,32.291,31.264,31.751,21134546,0,3.4579242209057024
2013-07-26,31.622,31.682,31.22,31.4,18564011,0,3.4468078929142076
2013-07-29,31.314,31.4,30.955,31.153,9818896,0,3.438910548782322
2013-07-30,31.28,31.494,31.098,31.256,14299687,0,3.4422113577527695
2013-07-31,31.357,31.443,30.546,30.715,24169725,0,3.4247511346158905
2013-08-01,31.161,31.563,30.836,31.229,18860614,0,3.4413471502892046
2013-08-02,31.202,31.838,31.117,31.64,13912384,0,3.4544221428994533
2013-08-05,31.709,31.726,31.382,31.468,8350090,0,3.448971156466996
2013-08-06,31.202,31.247,30.791,30.791,15749368,0,3.4272224394863056
2013-08-07,30.836,30.913,30.338,30.381,22658303,0,3.4138174130182577
2013-08-08,30.491,30.92,30.461,30.836,16884097,0,3.4286828385970156
2013-08-09,30.791,31.059,30.568,30.845,9000126,0,3.428974662661602
2013-08-12,30.622,30.913,30.481,30.809,9858641,0,3.4278068550873546
2013-08-13,31.005,31.005,30.474,30.689,8345244,0,3.423904284197226
2013-08-14,30.689,30.836,30.15,30.461,13244988,0,3.416447176869031
2013-08-15,30.116,30.125,29.465,29.585,23804845,0,3.3872674761286574
2013-08-16,29.617,29.892,29.267,29.437,14596602,0,3.3822523864943834
2013-08-19,29.593,29.824,29.473,29.532,10742066,0,3.385474421196919
2013-08-20,29.593,29.892,29.158,29.79,16077366,0,3.394172766725191
2013-08-21,29.781,29.927,29.447,29.569,11443128,0,3.386726515233699
2013-08-22,29.679,30.014,29.671,29.962,11178669,0,3.3999299120951902
2013-08-23,30.091,30.159,29.851,30.022,8743577,0,3.4019304462379845
2013-08-26,29.995,30.415,29.842,29.901,12648450,0,3.397891924653429
2013-08-27,29.492,29.636,28.788,28.849,13904170,0,3.3620753303083055
2013-08-28,28.747,29.252,28.686,29.047,10639615,0,3.3689152077414315
2013-08-29,28.961,29.704,28.951,29.5,12329945,0,3.3843902633457743
2013-08-30,29.541,29.577,29.028,29.182,9458960,0,3.3735520808418307
2013-09-03,29.695,29.774,29.079,29.234,12737798,0,3.375332415467101
2013-09-04,29.284,30.742,29.259,30.697,26904320,0,3.4241649299485473
2013-09-05,30.836,31.504,30.715,31.108,21763315,0,3.437465020832697
2013-09-06,31.171,31.357,30.491,30.955,16635648,0,3.4325345369711955
2013-09-09,31.117,31.428,31.042,31.239,15779653,0,3.4416673142158687
2013-09-10,31.63,31.913,31.443,31.682,12404989,0,3.455748696266659
2013-09-11,31.28,31.342,30.845,31.127,31563206,0,3.43807560974859
2013-09-12,31.144,31.305,30.725,31.144,18386612,0,3.4386216103081546
2013-09-13,31.247,31.296,30.819,30.875,14764888,0,3.4299467949481413
2013-09-16,31.229,31.357,30.955,31.014,17307959,0,3.4344387154419573
2013-09-17,31.098,31.666,31.098,31.436,15172733,0,3.4479537330039287
2013-09-18,31.478,32.308,31.436,32.18,25041588,0,3.471345141564237
2013-09-19,32.402,32.435,31.819,31.881,19647791,0,3.4620102210586676
2013-09-20,32.231,32.264,31.536,31.536,41733675,0,3.4511297504103644
2013-09-23,31.812,32.111,31.296,31.795,21589254,0,3.459309044719371
2013-09-24,31.819,32.512,31.736,32.06,27705262,0,3.467609147181407
2013-09-25,32.138,32.35,31.819,31.838,17652732,0,3.4606605449329444
2013-09-26,31.845,31.981,31.478,31.64,16385297,0,3.4544221428994533
2013-09-27,31.486,31.596,30.963,31.144,16641179,0,3.4386216103081546
2013-09-30,30.575,31.09,30.501,30.799,20699101,0,3.4274822219199796
2013-10-01,30.862,31.177,30.244,30.751,25561006,0,3.4259225140489558
2013-10-02,30.603,30.827,30.168,30.774,22725569,0,3.426670177635186
2013-10-03,30.622,30.774,30.081,30.217,17518652,0,3.4084046799115075
2013-10-04,30.347,30.655,30.081,30.568,16111332,0,3.4199537101445987
2013-10-07,30.168,30.415,29.987,30.125,14223939,0,3.405355391810819
2013-10-08,30.184,30.203,29.259,29.293,27627439,0,3.3773485796301657
2013-10-09,29.397,29.447,29.047,29.252,24640188,0,3.375947947408705
2013-10-10,29.748,29.876,29.636,29.842,21069870,0,3.39591679721823
2013-10-11,29.79,30.415,29.679,30.271,17992329,0,3.4101901584972003
2013-10-14,29.824,30.356,29.806,30.252,13071983,0,3.409562297993783
2013-10-15,30.211,30.296,29.551,29.713,16005528,0,3.3915846604790953
2013-10-16,29.987,30.15,29.781,30.081,18135644,0,3.403893743209898
2013-10-17,30.107,30.648,29.937,30.538,14693264,0,3.4189718097613198
2013-10-18,31.005,31.083,30.553,30.734,17095217,0,3.4253695336331407
2013-10-21,31.05,31.059,30.262,30.397,15709254,0,3.4143439193320426
2013-10-22,30.501,30.939,30.287,30.32,19868758,0,3.411807560774171
2013-10-23,30.296,30.305,29.569,30.014,20212311,0,3.401663939473798
2013-10-24,30.389,30.854,30.057,30.508,22523878,0,3.417988944301992
2013-10-25,30.546,30.63,30.244,30.474,15003996,0,3.416873861047163
2013-10-28,30.347,30.799,30.338,30.655,15163366,0,3.4227957812146514
2013-10-29,30.671,30.98,30.406,30.875,28092149,0,3.4299467949481413
