Date,Log_A,Log_B,Spread,Z-Score,Signal
1970-04-06,0.3308852297524291,-0.4042158887077325,0.26673821306482803,1.4858374940748214,Short
1970-04-07,0.3072640871795032,-0.4280175125786758,0.26325181852248336,1.466416895613758,Short
1970-04-08,0.3072640871795032,-0.4158185201876559,0.25105282613146346,1.3984636763271552,Short
1970-04-09,0.3132036096818585,-0.4158185201876559,0.2579143824219784,1.4366852625296325,Short
1970-04-10,0.3072640871795032,-0.4280175125786758,0.26325181852248336,1.466416895613758,Short
1970-04-13,0.3013630595076449,-0.4280175125786758,0.2564347328853323,1.4284430285640595,Short
1970-04-14,0.3013630595076449,-0.4402118444379992,0.2686290647446557,1.4963702868432105,Short
1970-04-15,0.3072640871795032,-0.4402118444379992,0.27544615038180675,1.5343441538929092,Short
1970-04-16,0.2892308724416313,-0.4525567156420149,0.2669583842864799,1.4870639349828851,Short
1970-04-17,0.2710952688473819,-0.4525567156420149,0.24600746358956166,1.3703590086463517,Short
1970-04-20,0.2648227783056983,-0.4525567156420149,0.2387612502927154,1.3299947305670765,Short
1970-04-21,0.2710952688473819,-0.4525567156420149,0.24600746358956166,1.3703590086463517,Short
1970-04-22,0.277025492263252,-0.4525567156420149,0.2528582772310938,1.4085207540391416,Short
1970-04-23,0.277025492263252,-0.4525567156420149,0.2528582772310938,1.4085207540391416,Short
1970-04-24,0.277025492263252,-0.4648966918775909,0.2651982534666698,1.4772593091795518,Short
1970-04-27,0.2648227783056983,-0.4775520470030652,0.2637565816537657,1.4692286261771013,Short
1970-04-28,0.2584334720926572,-0.4902063365632549,0.2690297081287523,1.4986020291759041,Short
1970-04-29,0.2710952688473819,-0.4775520470030652,0.27100279495061197,1.5095929042563765,Short
1970-04-30,0.2584334720926572,-0.4775520470030652,0.2563754185685626,1.428112624326964,Short
1970-05-01,0.2710952688473819,-0.4775520470030652,0.27100279495061197,1.5095929042563765,Short
1970-05-04,0.2648227783056983,-0.5026921238692685,0.28889665851996904,1.6092688115803433,Short
1970-05-05,0.2648227783056983,-0.5026921238692685,0.28889665851996904,1.6092688115803433,Short
1970-05-06,0.277025492263252,-0.5026921238692685,0.30299368545834743,1.6877948350524083,Short
1970-05-07,0.2584334720926572,-0.5026921238692685,0.28151549543476595,1.568152809730206,Short
1970-05-08,0.2523139286139895,-0.5026921238692685,0.2744459722475937,1.5287727655436654,Short
1970-05-11,0.2459221382035492,-0.5156706754291904,0.2800404908855058,1.5599364501841182,Short
1970-05-12,0.2395679297283516,-0.5156706754291904,0.2726998740064644,1.519046306761483,Short
1970-05-13,0.2203396239814754,-0.5156706754291904,0.250486623328299,1.395309702456949,Short
1970-05-14,0.2268167966805057,-0.5026921238692685,0.2449907414712293,1.3646954637529687,Short
1970-05-15,0.2584334720926572,-0.4775520470030652,0.2563754185685626,1.428112624326964,Short
1970-05-18,0.2710952688473819,-0.4648966918775909,0.2583474398251377,1.439097563786762,Short
1970-05-19,0.2459221382035492,-0.4902063365632549,0.2545761520195703,1.4180899970115532,Short
1970-05-20,0.2459221382035492,-0.5026921238692685,0.2670619393255839,1.4876407775658553,Short
1970-05-21,0.2395679297283516,-0.5156706754291904,0.2726998740064644,1.519046306761483,Short
1970-05-22,0.2395679297283516,-0.5156706754291904,0.2726998740064644,1.519046306761483,Short
1970-05-25,0.2136587121029946,-0.5156706754291904,0.24276858658241796,1.3523171808909062,Short
1970-05-26,0.2203396239814754,-0.5156706754291904,0.250486623328299,1.395309702456949,Short
1970-05-27,0.2523139286139895,-0.4775520470030652,0.24930589538139036,1.3887325801404233,Short
1970-05-28,0.2892308724416313,-0.4525567156420149,0.2669583842864799,1.4870639349828851,Short
1970-05-29,0.319253411289099,-0.4280175125786758,0.27710232960828146,1.5435697281491403,Short
1970-06-01,0.319253411289099,-0.4042158887077325,0.25330070573733815,1.4109852560520784,Short
1970-06-02,0.319253411289099,-0.4158185201876559,0.26490333721726156,1.4756165088625375,Short
1970-06-03,0.319253411289099,-0.4042158887077325,0.25330070573733815,1.4109852560520784,Short
1970-06-04,0.2952781490734088,-0.4402118444379992,0.2615995509326117,1.4572131107226924,Short
1970-06-05,0.277025492263252,-0.4525567156420149,0.2528582772310938,1.4085207540391416,Short
1970-06-08,0.277025492263252,-0.4648966918775909,0.2651982534666698,1.4772593091795518,Short
1970-06-09,0.277025492263252,-0.4775520470030652,0.2778536085921441,1.5477546496491663,Short
1970-06-10,0.2710952688473819,-0.4775520470030652,0.27100279495061197,1.5095929042563765,Short
1970-06-11,0.2710952688473819,-0.4775520470030652,0.27100279495061197,1.5095929042563765,Short
1970-06-12,0.277025492263252,-0.4775520470030652,0.2778536085921441,1.5477546496491663,Short
1970-06-15,0.277025492263252,-0.4775520470030652,0.2778536085921441,1.5477546496491663,Short
1970-06-16,0.3013630595076449,-0.4648966918775909,0.2933139121842474,1.6338746640369954,Short
1970-06-17,0.3013630595076449,-0.4648966918775909,0.2933139121842474,1.6338746640369954,Short
1970-06-18,0.3132036096818585,-0.4525567156420149,0.29465257787633736,1.641331562148761,Short
1970-06-19,0.3308852297524291,-0.4648966918775909,0.32741901623468644,1.8238536016448192,Short
1970-06-22,0.3250501089205193,-0.4775520470030652,0.3333334237445521,1.8567991940007984,Short
1970-06-23,0.3132036096818585,-0.4775520470030652,0.3196479092373877,1.780565457758786,Short
1970-06-24,0.3013630595076449,-0.5026921238692685,0.331109344175925,1.844410189909852,Short
1970-06-25,0.3072640871795032,-0.5026921238692685,0.3379264298130761,1.8823840569595507,Short
1970-06-26,0.2892308724416313,-0.5026921238692685,0.31709379251373354,1.766338015996152,Short
1970-06-29,0.2832221417296874,-0.5026921238692685,0.310152284337243,1.7276710661221575,Short
1970-06-30,0.2832221417296874,-0.5026921238692685,0.310152284337243,1.7276710661221575,Short
1970-07-01,0.277025492263252,-0.5026921238692685,0.30299368545834743,1.6877948350524083,Short
1970-07-02,0.2832221417296874,-0.5156706754291904,0.3231308358971649,1.7999667387404203,Short
1970-07-06,0.2584334720926572,-0.5430045221302259,0.3218278936957233,1.7927088346206088,Short
1970-07-07,0.2584334720926572,-0.5563461390678,0.33516951063329736,1.8670269251921063,Short
1970-07-08,0.277025492263252,-0.5430045221302259,0.34330608371930477,1.9123508599428112,Short
1970-07-09,0.2832221417296874,-0.5430045221302259,0.35046468259820035,1.9522270910125603,Short
1970-07-10,0.3072640871795032,-0.5156706754291904,0.35090498137299797,1.9546797295778133,Short
1970-07-13,0.3132036096818585,-0.5026921238692685,0.344787986103591,1.920605643162028,Short
1970-07-14,0.3072640871795032,-0.5156706754291904,0.35090498137299797,1.9546797295778133,Short
1970-07-15,0.319253411289099,-0.5156706754291904,0.36475549245879607,2.0318325621131956,Short
1970-07-16,0.3539612652410489,-0.4775520470030652,0.3667326618884475,2.0428461789360717,Short
1970-07-17,0.3652679183567514,-0.4525567156420149,0.3547991948068833,1.9763720407900447,Short
1970-07-20,0.3707356275870666,-0.4525567156420149,0.3611156949378448,2.0115574483028036,Short
1970-07-21,0.3652679183567514,-0.4525567156420149,0.3547991948068833,1.9763720407900447,Short
1970-07-22,0.3481890402884343,-0.4525567156420149,0.3350690425601113,1.8664672782319571,Short
1970-07-23,0.3707356275870666,-0.4158185201876559,0.3243774994834858,1.806911148683675,Short
1970-07-24,0.3707356275870666,-0.4280175125786758,0.3365764918745057,1.874864367970278,Short
1970-07-27,0.3763108906778132,-0.4280175125786758,0.3430172422069471,1.9107418983171969,Short
1970-07-28,0.3707356275870666,-0.4402118444379992,0.3487708237338291,1.9427916262494291,Short
1970-07-29,0.3763108906778132,-0.4402118444379992,0.3552115740662705,1.9786691565963481,Short
1970-07-30,0.3929200806058694,-0.4280175125786758,0.3622047933250747,2.017624157680096,Short
1970-07-31,0.4035966970481369,-0.4158185201876559,0.36233982352287486,2.018376329363405,Short
1970-08-03,0.3873011374804933,-0.4280175125786758,0.35571358219948646,1.981465540729286,Short
1970-08-04,0.3817869807535873,-0.4158185201876559,0.3371444318098424,1.8780280183547113,Short
1970-08-05,0.4035966970481369,-0.4158185201876559,0.36233982352287486,2.018376329363405,Short
1970-08-06,0.4035966970481369,-0.4158185201876559,0.36233982352287486,2.018376329363405,Short
1970-08-07,0.4407678998105515,-0.3925982424013408,0.3820610953374429,2.1282316243968338,Short
1970-08-10,0.41462304589293,-0.4042158887077325,0.36347523845112656,2.0247010402188335,Short
1970-08-11,0.4091250689396515,-0.4158185201876559,0.36872640340593543,2.0539521088519224,Short
1970-08-12,0.41462304589293,-0.4158185201876559,0.37507786993104997,2.0893322930292926,Short
1970-08-13,0.3983062109096849,-0.4158185201876559,0.35622805806887037,1.98433137509079,Short
1970-08-14,0.4091250689396515,-0.4280175125786758,0.38092539579695534,2.1219053281385247,Short
1970-08-17,0.41462304589293,-0.4402118444379992,0.39947119418139326,2.225212770595047,Short
1970-08-18,0.4356062650201512,-0.4158185201876559,0.39931846151741807,2.224361989163707,Short
1970-08-19,0.4665602074679753,-0.3925982424013408,0.41185732403823716,2.2942084196860355,Short
1970-08-20,0.4564116757262685,-0.3471490312853284,0.35468415333049247,1.975731214201941,Short
1970-08-21,0.4766067803793075,-0.3358924047562038,0.36675765936921606,2.0429854248047326,Short
1970-08-24,0.4815615780794645,-0.3251762768793613,0.36176549723444446,2.0151771044627895,Short
1970-08-25,0.4766067803793075,-0.3137523001849649,0.3446175547979772,1.91965627328684,Short
1970-08-26,0.4716273103618331,-0.3358924047562038,0.36100519125274994,2.0109418990095067,Short
1970-08-27,0.4665602074679753,-0.3251762768793613,0.3444353585162577,1.9186413678349765,Short
1970-08-28,0.4716273103618331,-0.3251762768793613,0.35028906337590743,1.951248822386686,Short
1970-08-31,0.4665602074679753,-0.3137523001849649,0.3330113818218613,1.8550052929399043,Short
1970-09-01,0.4564116757262685,-0.3251762768793613,0.33271139892452534,1.85333426938718,Short
1970-09-02,0.4460950841940599,-0.3137523001849649,0.3093693137464204,1.723309609819234,Short
1970-09-03,0.4613412186670822,-0.3137523001849649,0.3269822127392129,1.8214204331697805,Short
1970-09-04,0.4815615780794645,-0.3137523001849649,0.3503415205400481,1.9515410295677174,Short
1970-09-08,0.4613412186670822,-0.3137523001849649,0.3269822127392129,1.8214204331697805,Short
1970-09-09,0.4564116757262685,-0.3137523001849649,0.32128742223012896,1.7896981944921078,Short
1970-09-10,0.4564116757262685,-0.3358924047562038,0.34342752680136784,1.9130273460100005,Short
1970-09-11,0.451266683908771,-0.3358924047562038,0.33748384177348917,1.8799186662827094,Short
1970-09-14,0.451266683908771,-0.3471490312853284,0.3487404683026138,1.94262253447465,Short
1970-09-15,0.4356062650201512,-0.3582476084990537,0.34174754982881583,1.903669208882519,Short
1970-09-16,0.4460950841940599,-0.3582476084990537,0.35386462206050917,1.971166100435463,Short
1970-09-17,0.4613412186670822,-0.3582476084990537,0.3714775210533017,2.06927692378601,Short
1970-09-18,0.451266683908771,-0.3358924047562038,0.33748384177348917,1.8799186662827094,Short
1970-09-21,0.4304178494637408,-0.3471490312853284,0.3246551228763656,1.8084576209406247,Short
1970-09-22,0.4250716377470827,-0.3696154552144672,0.3409454051004577,1.8992009450392,Short
1970-09-23,0.4564116757262685,-0.3471490312853284,0.35468415333049247,1.975731214201941,Short
1970-09-24,0.4665602074679753,-0.3358924047562038,0.3551514863931002,1.978334444457797,Short
1970-09-25,0.4665602074679753,-0.3358924047562038,0.3551514863931002,1.978334444457797,Short
1970-09-28,0.4766067803793075,-0.3358924047562038,0.36675765936921606,2.0429854248047326,Short
1970-09-29,0.4815615780794645,-0.3471490312853284,0.3837382516404116,2.1375740492775503,Short
1970-09-30,0.4815615780794645,-0.3582476084990537,0.39483682885413685,2.1993975201839464,Short
1970-10-01,0.4766067803793075,-0.3471490312853284,0.3780142858983407,2.105689292996673,Short
1970-10-02,0.4964021031002665,-0.3358924047562038,0.38962594904821096,2.17037085578592,Short
1970-10-05,0.516051942737572,-0.3137523001849649,0.3901860667115873,2.1734909330173586,Short
1970-10-06,0.5305694258025869,-0.3034050329170172,0.39660993335342704,2.209274414520484,Short
1970-10-07,0.5305694258025869,-0.3034050329170172,0.39660993335342704,2.209274414520484,Short
1970-10-08,0.5209343579142786,-0.3034050329170172,0.38547914621484075,2.147271521575191,Short
1970-10-09,0.4917039645584037,-0.3137523001849649,0.3620583808967186,2.0168085824644177,Short
1970-10-12,0.4815615780794645,-0.3137523001849649,0.3503415205400481,1.9515410295677174,Short
1970-10-13,0.4766067803793075,-0.3251762768793613,0.35604153149237355,1.9832923481819122,Short
1970-10-14,0.4917039645584037,-0.3034050329170172,0.3517111136287709,1.9591702055281768,Short
1970-10-15,0.516051942737572,-0.3034050329170172,0.3798387994436396,2.115852556081118,Short
1970-10-16,0.525733940499109,-0.3034050329170172,0.3910238017092395,2.178157448756923,Short
1970-10-19,0.5015022963051066,-0.3137523001849649,0.37337777648895354,2.0798620991988956,Short
1970-10-20,0.506395826686605,-0.3251762768793613,0.39045494065063907,2.17498866735108,Short
1970-10-21,0.511265526994376,-0.3034050329170172,0.3743093547721659,2.0850513592076463,Short
1970-10-22,0.511265526994376,-0.3137523001849649,0.38465662204011364,2.142689736143887,Short
1970-10-23,0.525733940499109,-0.3034050329170172,0.3910238017092395,2.178157448756923,Short
1970-10-26,0.516051942737572,-0.3251762768793613,0.40161004340598366,2.2371270079124304,Short
1970-10-27,0.5209343579142786,-0.3251762768793613,0.40725039017718484,2.268545973406504,Short
1970-10-28,0.5209343579142786,-0.3137523001849649,0.39582641348278846,2.2049098985114317,Short
1970-10-29,0.525733940499109,-0.3137523001849649,0.4013710689771872,2.235795825693164,Short
1970-10-30,0.5209343579142786,-0.3034050329170172,0.38547914621484075,2.147271521575191,Short
1970-11-02,0.5209343579142786,-0.3137523001849649,0.39582641348278846,2.2049098985114317,Short
1970-11-03,0.525733940499109,-0.3034050329170172,0.3910238017092395,2.178157448756923,Short
1970-11-04,0.5305694258025869,-0.3034050329170172,0.39660993335342704,2.209274414520484,Short
1970-11-05,0.516051942737572,-0.3034050329170172,0.3798387994436396,2.115852556081118,Short
1970-11-06,0.511265526994376,-0.2930296787783762,0.36393400063352493,2.0272565272772454,Short
1970-11-09,0.511265526994376,-0.2930296787783762,0.36393400063352493,2.0272565272772454,Short
1970-11-10,0.506395826686605,-0.2930296787783762,0.358308342549654,1.9959193835893665,Short
1970-11-11,0.516051942737572,-0.2930296787783762,0.3694634453049986,2.058057724150717,Short
1970-11-12,0.511265526994376,-0.2930296787783762,0.36393400063352493,2.0272565272772454,Short
1970-11-13,0.5015022963051066,-0.2930296787783762,0.35265515508236484,1.9644288903322542,Short
1970-11-17,0.4815615780794645,-0.3034050329170172,0.33999425327210037,1.8939026526314766,Short
1970-11-18,0.4815615780794645,-0.3034050329170172,0.33999425327210037,1.8939026526314766,Short
1970-11-19,0.4964021031002665,-0.3034050329170172,0.35713857720902437,1.9894033273317868,Short
1970-11-20,0.511265526994376,-0.3034050329170172,0.3743093547721659,2.0850513592076463,Short
1970-11-23,0.525733940499109,-0.3034050329170172,0.3910238017092395,2.178157448756923,Short
1970-11-24,0.5399377243094383,-0.3034050329170172,0.4074325386260929,2.2695606124106624,Short
1970-11-25,0.5493345451940974,-0.2826281981491019,0.39751125923765573,2.2142951566847935,Short
1970-11-27,0.554000049149787,-0.2618843796306404,0.38215720361728733,2.1287669855812816,Short
1970-11-30,0.5632093234455529,-0.2416894686013081,0.37260118720450586,2.0755361892999318,Short
1970-12-01,0.554000049149787,-0.2416894686013081,0.3619622925879551,2.0162733325268003,Short
1970-12-02,0.554000049149787,-0.2416894686013081,0.3619622925879551,2.0162733325268003,Short
1970-12-03,0.554000049149787,-0.2416894686013081,0.3619622925879551,2.0162733325268003,Short
1970-12-04,0.5675839575845996,-0.231932057347289,0.36789751526767495,2.049334873623155,Short
1970-12-07,0.5632093234455529,-0.231932057347289,0.3628437759504867,2.0211835439862074,Short
1970-12-08,0.5632093234455529,-0.2217694957610659,0.3526812143642636,1.9645740508537595,Short
1970-12-09,0.5493345451940974,-0.2120799789582302,0.326963040046784,1.8213136336792017,Short
1970-12-10,0.5632093234455529,-0.2120799789582302,0.3429916975614279,1.9105996045241582,Short
1970-12-11,0.5587582775212935,-0.202483448617907,0.3282531541806858,1.828500080381989,Short
1970-12-14,0.554000049149787,-0.2120799789582302,0.3323528029448771,1.8513367477510267,Short
1970-12-15,0.5305694258025869,-0.2120799789582302,0.30528487939464,1.7005576927533146,Short
1970-12-16,0.525733940499109,-0.2120799789582302,0.29969874775045247,1.6694407269897535,Short
1970-12-17,0.5399377243094383,-0.202483448617907,0.3065109543269827,1.7073874157393394,Short
1970-12-18,0.5493345451940974,-0.202483448617907,0.31736650970646085,1.767857158775048,Short
1970-12-21,0.5493345451940974,-0.1932207376629551,0.30810379875150895,1.7162601900636314,Short
1970-12-22,0.5446471722415014,-0.202483448617907,0.31195148293349706,1.737693314913902,Short
1970-12-23,0.5399377243094383,-0.1932207376629551,0.2972482433720308,1.6557904470279228,Short
1970-12-24,0.5399377243094383,-0.1834421844626576,0.2874696901717333,1.6013200326997132,Short
1970-12-28,0.5493345451940974,-0.1834421844626576,0.2983252455512114,1.6617897757354219,Short
1970-12-29,0.5632093234455529,-0.1737583261334667,0.3046700447366644,1.6971328201901368,Short
1970-12-30,0.5675839575845996,-0.164285194307856,0.30025065222824193,1.6725150535244675,Short
1970-12-31,0.5769503861574338,-0.1737583261334667,0.32054422910951225,1.7855583144529386,Short
1971-01-04,0.5632093234455529,-0.1932207376629551,0.32413245626615284,1.8055461609085879,Short
1971-01-05,0.5632093234455529,-0.1932207376629551,0.32413245626615284,1.8055461609085879,Short
1971-01-06,0.5587582775212935,-0.1834421844626576,0.30921189002543636,1.722432697342363,Short
1971-01-07,0.554000049149787,-0.1834421844626576,0.30371500844930455,1.691812889807247,Short
1971-01-08,0.5399377243094383,-0.1737583261334667,0.2777858318425424,1.5473771063094717,Short
1971-01-11,0.525733940499109,-0.1834421844626576,0.2710609532548799,1.5099168690459739,Short
1971-01-12,0.5209343579142786,-0.1932207376629551,0.27529485096077866,1.533501356192451,Short
1971-01-13,0.4964021031002665,-0.2416894686013081,0.2954230128933153,1.6456231903403908,Short
1971-01-14,0.5015022963051066,-0.2416894686013081,0.30131494490529676,1.6784435852712591,Short
1971-01-15,0.4917039645584037,-0.2416894686013081,0.2899955493130618,1.615390068536781,Short
1971-01-18,0.4964021031002665,-0.2217694957610659,0.275503040053073,1.5346610518942185,Short
1971-01-19,0.506395826686605,-0.2120799789582302,0.27735864272950794,1.5449974937525977,Short
1971-01-20,0.511265526994376,-0.2120799789582302,0.2829843008133789,1.5763346374404767,Short
1971-01-21,0.5209343579142786,-0.2120799789582302,0.2941540922560537,1.6385547998080214,Short
1971-01-22,0.5305694258025869,-0.202483448617907,0.29568834905431685,1.6471012178491609,Short
1971-01-25,0.525733940499109,-0.2120799789582302,0.29969874775045247,1.6694407269897535,Short
1971-01-26,0.525733940499109,-0.2217694957610659,0.30938826455328816,1.7234151733193548,Short
1971-01-27,0.5209343579142786,-0.2217694957610659,0.3038436090588894,1.6925292461376227,Short
1971-01-28,0.5209343579142786,-0.2120799789582302,0.2941540922560537,1.6385547998080214,Short
1971-01-29,0.5351474359110563,-0.1932207376629551,0.291714324865911,1.6249643291235152,Short
1971-02-01,0.554000049149787,-0.1834421844626576,0.30371500844930455,1.691812889807247,Short
1971-02-02,0.5446471722415014,-0.202483448617907,0.31195148293349706,1.737693314913902,Short
1971-02-03,0.5399377243094383,-0.1932207376629551,0.2972482433720308,1.6557904470279228,Short
1971-02-04,0.5305694258025869,-0.2120799789582302,0.30528487939464,1.7005576927533146,Short
1971-02-05,0.5399377243094383,-0.1932207376629551,0.2972482433720308,1.6557904470279228,Short
1971-02-08,0.5399377243094383,-0.1834421844626576,0.2874696901717333,1.6013200326997132,Short
1971-02-09,0.554000049149787,-0.1932207376629551,0.31349356164960207,1.7462833041354564,Short
1971-02-10,0.5632093234455529,-0.1932207376629551,0.32413245626615284,1.8055461609085879,Short
1971-02-11,0.554000049149787,-0.1932207376629551,0.31349356164960207,1.7462833041354564,Short
1971-02-12,0.5587582775212935,-0.164285194307856,0.29005489987063476,1.6157206746495043,Short
1971-02-16,0.5905605917848442,-0.164285194307856,0.32679411070811665,1.8203726303547916,Short
1971-02-17,0.5950932400845571,-0.155601732094573,0.32334693162049805,1.8011704775086619,Short
1971-02-18,0.5950932400845571,-0.155601732094573,0.32334693162049805,1.8011704775086619,Short
1971-02-19,0.5905605917848442,-0.155601732094573,0.31811064849483367,1.7720023065581707,Short
1971-02-22,0.586062957950271,-0.164285194307856,0.3215982775889035,1.7914297819613134,Short
1971-02-23,0.5905605917848442,-0.1737583261334667,0.33626724253372736,1.8731417266574084,Short
1971-02-24,0.5905605917848442,-0.164285194307856,0.32679411070811665,1.8203726303547916,Short
1971-02-25,0.608351528855229,-0.1374246759116722,0.3204863414800766,1.7852358574293634,Short
1971-02-26,0.599440714119637,-0.155601732094573,0.32836929458004954,1.8291470284063036,Short
1971-03-01,0.5905605917848442,-0.1465297926958971,0.30903870909615777,1.721468010974316,Short
1971-03-02,0.5950932400845571,-0.1374246759116722,0.3051698754375972,1.6999170751628399,Short
1971-03-03,0.6039333800151154,-0.1284017148045242,0.30635937126204615,1.706543038029968,Short
1971-03-04,0.6344581842112657,-0.1284017148045242,0.3416227551730887,1.9029740532225592,Short
1971-03-05,0.638796585809864,-0.0935417444083642,0.3117746669219728,1.7367083796979956,Short
1971-03-08,0.6344581842112657,-0.0935417444083642,0.3067627847769287,1.7087902110883078,Short
1971-03-09,0.6214363330059449,-0.0935417444083642,0.2917194601634457,1.6249929347647265,Short
1971-03-10,0.608351528855229,-0.0935417444083642,0.27660340997676863,1.540790548193955,Short
