Date,Open,High,Low,Close,Volume,OpenInt,Daily Return,MA-5,MA-10,MA-20,EMA,BB_upper,BB_lower,Volatility-10,RSI,Volume MA-20,High-Low,Close-Open,ROC-10,Log Returns,Log_Close
1970-02-17,0.5396,0.548,0.5309,0.548,1228722,0,1.5567086730911894,0.55476,0.5673299999999999,0.61665,0.6134007352325296,0.7482044233987942,0.4850955766012058,2.434238097790566,25.92399791775121,2686615.3,3.220945564136372,1.5567086730911923,-10.937753941166894,0.0154471626144148,-0.6014799920341214
1970-02-18,0.548,0.6153,0.548,0.5988,3545642,0,9.27007299270073,0.5598599999999999,0.56822,0.608655,0.6120101890199077,0.7220413534905962,0.4952686465094037,3.8643708728372537,48.06497849976111,2829125.6,12.281021897810202,9.270072992700722,1.5087302932700553,0.0886523655974577,-0.5128276264366638
1970-02-19,0.6153,0.6405,0.6153,0.6236,3707789,0,4.141616566466277,0.56992,0.57325,0.603155,0.6131139805418212,0.7005692640587351,0.5057407359412649,3.884426386092057,50.0,2993435.9,4.095563139931741,1.3489354786283252,8.773765916623066,0.0405814846381482,-0.47224614179851554
1970-02-20,0.6405,0.6745,0.6405,0.6658,1866504,0,6.767158434894149,0.59516,0.58168,0.60062,0.6181316966806953,0.6877062754308665,0.5135337245691336,4.307297275675521,64.26746166950596,3060817.3,5.308352849336461,3.950039032006244,14.49699054170248,0.0654801879573029,-0.40676595384121256
1970-02-24,0.6745,0.6997,0.6745,0.6826,1873712,0,2.5232802643436525,0.6237600000000001,0.5917899999999999,0.59934,0.6242715350920577,0.6803059941612897,0.5183740058387103,4.287121408287523,64.31305827307528,3131081.55,3.736100815418829,1.2008895478131945,17.38607050730867,0.0249197113316821,-0.3818462425095304
1970-02-25,0.6826,0.7082,0.6658,0.7082,3797869,0,3.750366246703796,0.6557999999999999,0.60528,0.60187,0.6322647222261474,0.6930226677728357,0.5107173322271643,4.180817308008259,75.13812154696134,3080455.2,6.368278762391125,3.7503662467037895,23.530437816152094,0.0368175032051968,-0.34502873930433364
1970-02-26,0.7082,0.7165,0.6576,0.6745,2111527,0,-4.758542784524156,0.6709400000000001,0.6154,0.6035699999999999,0.636287129633181,0.6989273688262914,0.5082126311737085,4.699346000255977,70.04754358161645,3113965.55,8.956812652068137,-4.758542784524154,17.652189080760493,-0.0487548640299928,-0.3937836033343265
1970-02-27,0.6745,0.6745,0.6658,0.6745,821547,0,0.0,0.6811200000000001,0.62552,0.60695,0.6399264506204971,0.7074575226302134,0.5064424773697865,4.699346000255977,69.04176904176902,3052529.2,1.3066987083208237,0.0,17.652189080760493,0.0,-0.3937836033343265
1970-03-02,0.6745,0.6745,0.6576,0.6576,976493,0,-2.5055596738324692,0.6794800000000001,0.63732,0.60865,0.6416096457994974,0.711466924676824,0.505833075323176,4.184931233338431,64.57296055151281,2996858.25,2.569951338199518,-2.5055596738324724,21.868050407709404,-0.0253748319058404,-0.41915843524016694
1970-03-03,0.6576,0.6658,0.6405,0.6576,1055765,0,0.0,0.6744800000000001,0.64912,0.61159,0.6431325366757358,0.7165611519268118,0.5066188480731881,4.184931233338431,66.66666666666663,2960825.2,3.950039032006244,0.0,21.868050407709404,0.0,-0.41915843524016694
1970-03-04,0.6576,0.6576,0.6405,0.6492,652196,0,-1.2773722627737127,0.66268,0.6592399999999999,0.613285,0.6437103903256657,0.7195946425789442,0.5069753574210557,4.317749417259563,64.52353616532719,2846240.4,2.669789227166277,-1.2773722627737172,18.46715328467152,-0.0128560081015339,-0.4320144433417009
1970-03-05,0.6492,0.6658,0.6492,0.6492,1289981,0,0.0,0.65762,0.66428,0.61625,0.6442332102946499,0.7231197879615521,0.5093802120384479,3.4394161941211503,64.52353616532719,2833448.8,2.5569932224275953,0.0,8.416833667334679,0.0,-0.4320144433417009
1970-03-06,0.6492,0.6492,0.6236,0.6323,428796,0,-2.603203943314858,0.64918,0.66515,0.6192,0.6430967140761118,0.7243208026885948,0.5140791973114052,3.3861975306912933,68.95705521472391,2775976.45,4.1051956382296275,-2.603203943314853,1.3951250801795825,-0.0263768705758687,-0.4583913139175696
1970-03-09,0.6236,0.6236,0.6069,0.6153,699041,0,-2.6885971848805923,0.64072,0.6601,0.6208899999999999,0.6404494079736249,0.7245352634305046,0.5172447365694953,2.566360477529942,64.47418738049711,2741024.5,2.751688910858469,-1.3309813983322778,-7.5848603184139325,-0.0272540113181228,-0.4856453252356925
1970-03-10,0.6153,0.6236,0.5988,0.6236,659401,0,1.3489354786283323,0.63392,0.6542,0.622995,0.6388447024523273,0.7249684428791698,0.5210215571208301,2.4224667802350712,64.46059678653404,2521223.7,4.141616566466273,1.3489354786283252,-8.643422209200114,0.013399183437177,-0.47224614179851554
1970-03-11,0.6323,0.6492,0.6323,0.6323,1019734,0,1.3951250801795825,0.63054,0.6466099999999999,0.625945,0.6382213974568676,0.7252438148548547,0.5266461851451453,2.000760842527628,57.63793889648881,2492577.6,2.6727819073224777,0.0,-10.717311493928284,0.0138548278809458,-0.4583913139175696
1970-03-12,0.6323,0.6323,0.6236,0.6236,749484,0,-1.3759291475565316,0.62542,0.64152,0.62846,0.6368288834133564,0.7246437145642036,0.5322762854357964,1.5504388554058812,50.0,2468615.7,1.395125080179591,-1.3759291475565287,-7.546330615270557,-0.0138548278809459,-0.47224614179851554
1970-03-13,0.6236,0.6323,0.6069,0.6153,706242,0,-1.330981398332276,0.62202,0.6355999999999999,0.63056,0.6347785135644654,0.7234505048685634,0.5376694951314366,1.53397223807126,35.085646780862405,2449518.1,4.185203493161968,-1.3309813983322778,-8.776871756856941,-0.0133991834371769,-0.4856453252356925
1970-03-16,0.6153,0.6153,0.5988,0.6069,817949,0,-1.3651877133105783,0.62034,0.63053,0.633925,0.6321234170345162,0.7173335411504234,0.5505164588495766,1.441247225990019,26.47607209446865,1559324.75,2.755511022044081,-1.3651877133105743,-7.709854014598538,-0.0137459209046351,-0.4993912461403276
1970-03-17,0.6069,0.6153,0.5988,0.6069,583732,0,0.0,0.617,0.62546,0.63729,0.6297211868407528,0.7093314471347081,0.565248552865292,1.441247225990019,12.564671101256463,1429606.3,2.755511022044081,0.0,-7.709854014598538,0.0,-0.4993912461403276
1970-03-18,0.6069,0.6153,0.5988,0.5988,417982,0,-1.334651507661888,0.6103,0.62042,0.63983,0.6267763119035383,0.7014435699339017,0.5782164300660984,1.4435126716227569,15.496809480401096,1389069.3,2.755511022044081,-1.3346515076618877,-7.7634011090573,-0.0134363802963361,-0.5128276264366638
1970-03-19,0.5988,0.5988,0.5565,0.5648,2814171,0,-5.678022712090858,0.59854,0.6119800000000001,0.63813,0.6208738060079633,0.7060623843399085,0.5701976156600914,2.07461781933903,11.83020180932499,1352495.75,7.601078167115904,-5.678022712090853,-13.000616142945166,-0.058455966366441,-0.5712835928031048
1970-03-20,0.5648,0.5815,0.5648,0.5815,958476,0,2.9567988668555367,0.59178,0.6069000000000001,0.636025,0.6171239197214906,0.7083219861787204,0.5637280138212795,2.421439876561047,23.484320557491316,1215030.1,2.9567988668555327,2.9567988668555327,-8.03416099952553,0.0291392857796869,-0.5421443070234179
1970-03-23,0.5815,0.6153,0.5815,0.6153,533286,0,5.81255374032672,0.59346,0.6069,0.6335,0.6169502130813487,0.7049408404500556,0.5620591595499443,3.088072658804705,38.07106598984772,1148369.2,5.812553740326731,5.812553740326731,0.0,0.0564989817877253,-0.4856453252356925
1970-03-24,0.6153,0.6153,0.6069,0.6153,796328,0,0.0,0.59514,0.6060700000000001,0.630135,0.616793049930744,0.6980931690221409,0.5621768309778591,3.0539553009631404,39.964476021314375,1094500.0,1.3840830449826929,0.0,-1.330981398332276,0.0,-0.4856453252356925
1970-03-25,0.6153,0.6658,0.6153,0.6323,1733183,0,2.7628798959856926,0.6018399999999999,0.60607,0.62634,0.6182699023182923,0.6835735713040021,0.5691064286959979,3.1568548053022525,45.454545454545446,991265.7,8.207378514545749,2.7628798959857006,0.0,0.0272540113181228,-0.4583913139175696
1970-03-26,0.6323,0.6576,0.6323,0.6405,850374,0,1.2968527597659207,0.6169800000000001,0.60776,0.6246400000000001,0.6203870544784549,0.6777194994621997,0.5715605005378005,3.1362870385475157,52.313769751692995,928208.05,4.0012652222046485,1.2968527597659316,2.710070558050015,0.0128851562722212,-0.4455061576453482
1970-03-30,0.6405,0.6405,0.6236,0.6323,378346,0,-1.280249804839961,0.62714,0.60946,0.62253,0.6215216207186021,0.6703595702413626,0.5747004297586374,3.1333737450412595,55.04750593824228,906048.0,2.710070558050018,-1.2802498048399664,2.7628798959856926,-0.0128851562722213,-0.4583913139175696
1970-03-31,0.6323,0.6323,0.6153,0.6153,756691,0,-2.6885971848805923,0.62714,0.6103,0.6204149999999999,0.6209290854120685,0.6653695396103517,0.5754604603896482,3.2385053922635225,47.65669113495198,895057.9,2.7628798959857006,-2.688597184880597,1.384083044982698,-0.0272540113181228,-0.4856453252356925
1970-04-01,0.6153,0.6153,0.6069,0.6069,562114,0,-1.3651877133105783,0.62546,0.6103,0.61788,0.6195929820394905,0.6596077693729469,0.5761522306270531,3.2757199831803505,42.81674208144797,870375.35,1.3840830449826929,-1.3651877133105743,0.0,-0.0137459209046351,-0.4993912461403276
1970-04-02,0.6069,0.6153,0.6069,0.6153,504460,0,1.384083044982698,0.6220600000000001,0.61195,0.616185,0.619184126607158,0.6552234034940999,0.5771465965059001,3.260981813655461,47.64872521246457,862988.55,1.3840830449826929,1.3840830449826929,2.755511022044077,0.0137459209046351,-0.4856453252356925
1970-04-03,0.6153,0.6236,0.6069,0.6236,1279171,0,1.3489354786283323,0.61868,0.6178299999999999,0.614905,0.6196046859779049,0.6509494447869534,0.5788605552130467,2.491074687414413,52.35127478753544,862448.05,2.751688910858469,1.3489354786283252,10.41076487252126,0.013399183437177,-0.47224614179851554
1970-04-06,0.6236,0.6323,0.6069,0.6153,490050,0,-1.330981398332276,0.6152799999999999,0.62121,0.6140549999999999,0.619194715884771,0.6491618429377002,0.5789481570622996,2.490215662712321,52.38095238095237,865510.75,4.185203493161968,-1.3309813983322778,5.81255374032672,-0.0133991834371769,-0.4856453252356925
1970-04-07,0.6153,0.6323,0.6153,0.6153,547702,0,0.0,0.6152799999999999,0.6212099999999999,0.614055,0.6188237905624119,0.6491618429377003,0.5789481570622997,1.6849614877455552,52.38095238095237,857943.8,2.7628798959857006,0.0,0.0,0.0,-0.4856453252356925
1970-04-08,0.6153,0.6236,0.6153,0.6236,385556,0,1.3489354786283323,0.61862,0.62204,0.614055,0.619278667651706,0.6491618429377003,0.5789481570622997,1.737017235694816,57.02151755379389,844251.55,1.3489354786283252,1.3489354786283252,1.3489354786283323,0.013399183437177,-0.47224614179851554
1970-04-09,0.6236,0.6323,0.6153,0.6236,313487,0,0.0,0.6202799999999999,0.62117,0.6136199999999999,0.6196902231134483,0.6479826847796106,0.5792573152203893,1.4747571069720715,70.61711079943899,808939.2,2.7628798959857006,0.0,-1.3759291475565316,0.0,-0.47224614179851554
1970-04-10,0.6236,0.6323,0.5988,0.5988,727865,0,-3.976908274534962,0.61532,0.617,0.61238,0.6177006780550247,0.6470150962859433,0.5777449037140567,1.81261816107624,55.7398805573988,807858.25,5.594522378089508,-3.9769082745349658,-6.510538641686181,-0.0405814846381482,-0.5128276264366638
1970-04-13,0.5988,0.6069,0.5899,0.6069,663006,0,1.352705410821642,0.61364,0.61446,0.6119600000000001,0.6166720420497842,0.6466496860145663,0.5772703139854338,1.900941581651295,46.64000000000002,805696.45,2.881844380403461,1.3527054108216423,-4.017080499762771,0.0134363802963361,-0.4993912461403276
1970-04-14,0.6069,0.6153,0.5899,0.5899,515270,0,-2.801120448179273,0.60856,0.61192,0.61111,0.6141223237593285,0.6471293456791988,0.5750906543208013,1.91631268481135,41.05633802816904,790562.5,4.305814544838105,-2.801120448179274,-4.128067609296271,-0.0284110018327798,-0.5278022479731075
1970-04-15,0.5899,0.5988,0.5815,0.5815,601753,0,-1.4239701644346403,0.60014,0.60938,0.6098399999999999,0.6110154357822496,0.6481994852059157,0.5714805147940841,1.91967607101728,30.959520239880103,791463.55,2.9750644883920865,-1.423970164434644,-4.185203493161971,-0.0143420590503103,-0.5421443070234179
1970-04-16,0.5815,0.5988,0.5815,0.5988,893617,0,2.9750644883920874,0.59518,0.60773,0.6098399999999999,0.6098520609458449,0.6481994852059157,0.5714805147940841,2.1383450789366796,35.368421052631604,815245.3,2.9750644883920865,2.9750644883920865,-2.6816187225743526,0.0293166805867541,-0.5128276264366638
1970-04-17,0.5988,0.5988,0.5396,0.5648,7440799,0,-5.678022712090858,0.5883800000000001,0.60185,0.6098399999999999,0.605561388474812,0.6481994852059157,0.5714805147940841,2.648089123921881,29.946524064171143,1046576.7,10.971089696071171,-5.678022712090853,-9.4291212315587,-0.058455966366441,-0.5712835928031048
1970-04-20,0.5648,0.5815,0.5648,0.5815,583732,0,2.9567988668555367,0.5832999999999999,0.5984700000000001,0.6098399999999999,0.603269827667687,0.6481994852059157,0.5714805147940841,2.9139553265362235,39.940476190476225,1027839.5,2.9567988668555327,2.9567988668555327,-5.493255322606849,0.0291392857796869,-0.5421443070234179
1970-04-21,0.5815,0.5815,0.5648,0.5648,2435825,0,-2.8718830610490187,0.57828,0.5934200000000001,0.6073149999999999,0.5996060345564788,0.6505053144600453,0.5641246855399545,2.996844359324652,38.060124787294406,1122966.45,2.9567988668555327,-2.8718830610490196,-8.207378514545749,-0.0291392857796868,-0.5712835928031048
1970-04-22,0.5648,0.5648,0.548,0.548,724261,0,-2.974504249291776,0.57158,0.58586,0.60395,0.5946911741225284,0.6543979095597336,0.5535020904402663,2.96214332207862,31.7812669193287,1119363.1,3.0656934306569203,-2.9745042492917717,-12.123155869146885,-0.0301963992310166,-0.6014799920341214
1970-04-23,0.548,0.548,0.5309,0.5309,1571033,0,-3.1204379562043805,0.558,0.57659,0.5988800000000001,0.5886158242060971,0.6571121886028113,0.5406478113971889,2.9808138194071088,26.04651162790701,1111255.6,3.220945564136372,-3.12043795620438,-14.865298268120586,-0.0317016073583897,-0.6331815993925112
1970-04-24,0.5396,0.5648,0.5396,0.548,637783,0,3.220945564136368,0.55464,0.5715100000000001,0.594255,0.5847476504721831,0.6532571043335671,0.5352528956664329,3.192839919782229,33.36628769154724,1100626.05,4.670126019273536,1.5567086730911923,-8.483633934535728,0.0317016073583896,-0.6014799920341214
1970-04-27,0.548,0.5565,0.5142,0.5226,1924157,0,-4.635036496350375,0.54286,0.56308,0.58877,0.5788288266176895,0.6530412049791611,0.524498795020839,3.296457427200264,29.644268774703576,1177916.6,8.226371061843642,-4.635036496350381,-13.890261987147811,-0.0474589338615035,-0.6489389258956251
1970-04-28,0.5226,0.5309,0.49725,0.5059,1895331,0,-3.1955606582472096,0.53108,0.55468,0.5833,0.5718832240826714,0.6561176092063311,0.510482390793669,3.3169136203509573,25.07412113511225,1234848.6,6.767219708396182,-3.1955606582472136,-14.239701644346493,-0.0324773317886215,-0.6814162576842466
1970-04-29,0.5059,0.5565,0.5059,0.5565,1344029,0,10.00197667523226,0.53278,0.55218,0.58078,0.570418155122417,0.653647135036453,0.5079128649635469,4.917911165175061,38.29787234042553,1273944.35,10.001976675232257,10.001976675232257,-4.299226139294932,0.0953281494177091,-0.5860881082665376
1970-04-30,0.5565,0.5733,0.5309,0.5309,1181881,0,-4.600179694519313,0.53278,0.54539,0.57656,0.5666545213012344,0.6507729340408192,0.5023470659591808,4.935291309144066,38.19130434782609,1307815.4,7.986438123940477,-4.600179694519309,-11.339345357381426,-0.0470934911259736,-0.6331815993925112
1970-05-01,0.5309,0.548,0.5309,0.548,828753,0,3.220945564136368,0.53278,0.54371,0.5727800000000001,0.5648779002249263,0.644566308619839,0.5009936913801611,4.816888666588042,40.06745362563238,1285294.5,3.220945564136372,3.220945564136372,-2.974504249291776,0.0317016073583896,-0.6014799920341214
1970-05-04,0.548,0.548,0.5309,0.5309,522478,0,-3.1204379562043805,0.53444,0.53865,0.5685600000000001,0.5616419097273143,0.6397422982134391,0.497377701786561,4.75740090889476,40.05394470667567,1286915.9,3.220945564136372,-3.12043795620438,-8.701633705932931,-0.0317016073583897,-0.6331815993925112
1970-05-05,0.5309,0.5396,0.5142,0.5142,1225122,0,-3.1456018082501536,0.5361,0.53359,0.5635049999999999,0.5571236326104272,0.6350697509528744,0.4919402490471254,4.771365591065648,38.96359462118727,1320786.9,4.939712174251261,-3.14560180825015,-8.958923512747873,-0.0319613847578368,-0.665142984150348
1970-05-06,0.5226,0.5396,0.5226,0.5309,947666,0,3.2477635161415996,0.5309800000000001,0.5318799999999999,0.55887,0.5546261437903865,0.6259115456422718,0.4918284543577281,4.866102247873034,38.84324679592508,1348892.4,3.252965939533107,1.5882127822426495,-3.1204379562043805,0.0319613847578368,-0.6331815993925112
1970-05-07,0.5309,0.5396,0.5309,0.5309,309882,0,0.0,0.53098,0.5318799999999999,0.554235,0.552366511048445,0.6149533064391757,0.4935166935608243,4.7577572743243985,43.72918978912321,1348712.15,1.6387266905255091,0.0,0.0,0.0,-0.6331815993925112
1970-05-08,0.5309,0.5396,0.5309,0.5396,446808,0,1.638726690525516,0.5293,0.53104,0.551275,0.5511506528533551,0.608518335626811,0.4940316643731889,4.667877041081834,42.01296225695768,1334659.3,1.6387266905255091,1.6387266905255091,-1.5328467153284842,0.0162544447439749,-0.6169271546485363
1970-05-11,0.5396,0.5396,0.5309,0.5309,399966,0,-1.6123054114158486,0.5293,0.53187,0.547475,0.5492220192482736,0.598972567648227,0.495977432351773,4.430438562430662,43.3346441211168,1321507.3,1.6387266905255091,-1.6123054114158506,1.5882127822426595,-0.0162544447439748,-0.6331815993925112
1970-05-12,0.5309,0.548,0.5142,0.5396,738675,0,1.638726690525516,0.53438,0.5352399999999999,0.54496,0.5483056364627238,0.5924942048590112,0.4974257951409888,4.274488176073451,48.29406986190088,1332677.55,6.573317775184763,1.6387266905255091,6.661395532713965,0.0162544447439749,-0.6169271546485363
1970-05-13,0.5396,0.5396,0.5309,0.5309,457618,0,-1.6123054114158486,0.53438,0.53268,0.54243,0.5466479567996072,0.5870739056959507,0.4977860943040491,2.796790802671685,50.0,1325470.8,1.6387266905255091,-1.6123054114158506,-4.600179694519313,-0.0162544447439748,-0.6331815993925112
1970-05-14,0.5309,0.5396,0.5142,0.5226,1560228,0,-1.5633829346393124,0.53272,0.53185,0.5386200000000001,0.5443576751996446,0.5753048656590224,0.5019351343409778,2.435784685328958,44.4541484716157,1358801.35,4.939712174251261,-1.5633829346393076,-1.5633829346393124,-0.0157573265031138,-0.6489389258956251
1970-05-15,0.5226,0.5396,0.5059,0.5396,1502572,0,3.252965939533103,0.53272,0.53101,0.5373600000000001,0.5439045632758689,0.5719288268454852,0.5027911731545149,2.4406964750570386,53.85312783318224,1061890.0,6.661395532713965,3.252965939533107,-1.5328467153284842,0.0320117712470887,-0.6169271546485363
1970-05-18,0.5396,0.548,0.5226,0.5309,778313,0,-1.6123054114158486,0.53272,0.53101,0.53483,0.5426660334400719,0.5625186524353145,0.5071413475646855,2.2762731056176895,55.87958607714018,1071619.05,4.8603138155377135,-1.6123054114158506,0.0,-0.0162544447439748,-0.6331815993925112
1970-05-19,0.5226,0.5226,0.5059,0.5059,659401,0,-4.708984742889433,0.52598,0.53018,0.531885,0.5391645064457794,0.5586664763163578,0.5051035236836423,2.5547496575323243,36.47058823529411,982797.85,3.301047637873085,-3.1955606582472136,-1.614157915208081,-0.0482346582917353,-0.6814162576842466
