"Date,Open,High,Low,Close,Volume,OpenInt",Daily Return,MA-5,MA-10,MA-20,EMA,BB_upper,BB_lower,Volatility-10,RSI,Volume MA-20,High-Low,Close-Open,ROC-10,P/B Ratio,P/E Ratio,Log Returns,Dividend Yield,Sector
"2017-11-07,17.5,18.4238,17.25,18.25,648034,0",,,,,,,,,,,,,,,,,,
"2017-11-08,18.01,18.4832,17.51,17.9,77703,0",,,,,,,,,,,,,,,,,,
"2017-11-09,17.65,18.4446,17.65,18.01,27647,0",,,,,,,,,,,,,,,,,,
"2017-11-10,18.63,18.63,17.9,18.25,18318,0",,,,,,,,,,,,,,,,,,
