"Date,Open,High,Low,Close,Volume,OpenInt",Daily Return,MA-5,MA-10,MA-20,EMA,BB_upper,BB_lower,Volatility-10,RSI,Volume MA-20,High-Low,Close-Open,ROC-10,P/B Ratio,P/E Ratio,Log Returns,Dividend Yield,Sector
"2017-10-27,24.9404,24.98,24.9404,24.98,11900,0",,,,,,,,,,,,,,,,,,
"2017-10-30,24.98,24.98,24.98,24.98,100,0",,,,,,,,,,,,,,,,,,
"2017-11-02,25,25,25,25,616,0",,,,,,,,,,,,,,,,,,
