"Date,Open,High,Low,Close,Volume,OpenInt",Daily Return,MA-5,MA-10,MA-20,EMA,BB_upper,BB_lower,Volatility-10,RSI,Volume MA-20,High-Low,Close-Open,ROC-10,P/B Ratio,P/E Ratio,Log Returns,Dividend Yield,Sector
"2017-11-01,25.2,25.2,25.01,25.02,135028,0",,,,,,,,,,,,,,,,,,
"2017-11-02,25.0099,25.03,24.9909,25.03,2501,0",,,,,,,,,,,,,,,,,,
"2017-11-03,25.0313,25.04,25.0196,25.0196,1500,0",,,,,,,,,,,,,,,,,,
"2017-11-06,25.1357,25.1599,25.1357,25.1475,798,0",,,,,,,,,,,,,,,,,,
"2017-11-07,25.04,25.04,25.0283,25.029,1307,0",,,,,,,,,,,,,,,,,,
"2017-11-08,25.14,25.14,25.13,25.1378,1086,0",,,,,,,,,,,,,,,,,,
"2017-11-09,25.03,25.03,24.97,25.0178,2107,0",,,,,,,,,,,,,,,,,,
"2017-11-10,24.99,25.02,24.99,25.0178,1709,0",,,,,,,,,,,,,,,,,,
