"Date,Open,High,Low,Close,Volume,OpenInt",Daily Return,MA-5,MA-10,MA-20,EMA,BB_upper,BB_lower,Volatility-10,RSI,Volume MA-20,High-Low,Close-Open,ROC-10,P/B Ratio,P/E Ratio,Log Returns,Dividend Yield,Sector
"2017-11-02,0.09,0.09,0.05,0.05,48200,0",,,,,,,,,,,,,,,,,,
"2017-11-03,0.05,0.072,0.05,0.061,708938,0",,,,,,,,,,,,,,,,,,
"2017-11-06,0.061,0.0725,0.06,0.0675,316690,0",,,,,,,,,,,,,,,,,,
"2017-11-07,0.0665,0.0665,0.0641,0.0641,16085,0",,,,,,,,,,,,,,,,,,
"2017-11-08,0.067,0.0675,0.0625,0.064,755208,0",,,,,,,,,,,,,,,,,,
