"Date,Open,High,Low,Close,Volume,OpenInt",Daily Return,MA-5,MA-10,MA-20,EMA,BB_upper,BB_lower,Volatility-10,RSI,Volume MA-20,High-Low,Close-Open,ROC-10,P/B Ratio,P/E Ratio,Log Returns,Dividend Yield,Sector
"2017-11-02,4.6,4.6,3.68,4.5,39014,0",,,,,,,,,,,,,,,,,,
"2017-11-06,4.89,4.89,4.2501,4.4975,17826,0",,,,,,,,,,,,,,,,,,
"2017-11-07,4.58,4.6,4.5,4.5042,14447,0",,,,,,,,,,,,,,,,,,
"2017-11-08,4.55,4.7,4.5,4.7,5547,0",,,,,,,,,,,,,,,,,,
"2017-11-09,4.25,4.695,4.25,4.5,7105,0",,,,,,,,,,,,,,,,,,
"2017-11-10,4.5,4.7,4.28,4.61,18950,0",,,,,,,,,,,,,,,,,,
