"Date,Open,High,Low,Close,Volume,OpenInt",Daily Return,MA-5,MA-10,MA-20,EMA,BB_upper,BB_lower,Volatility-10,RSI,Volume MA-20,High-Low,Close-Open,ROC-10,P/B Ratio,P/E Ratio,Log Returns,Dividend Yield,Sector
"2017-11-03,49.95,50.25,49.95,50.09,6456,0",,,,,,,,,,,,,,,,,,
"2017-11-07,50.25,50.25,50.2484,50.2484,600,0",,,,,,,,,,,,,,,,,,
"2017-11-08,50.12,50.1999,50.11,50.1999,3000,0",,,,,,,,,,,,,,,,,,
"2017-11-09,50.19,50.2,50.1756,50.19,5920,0",,,,,,,,,,,,,,,,,,
