"Date,Open,High,Low,Close,Volume,OpenInt",Daily Return,MA-5,MA-10,MA-20,EMA,BB_upper,BB_lower,Volatility-10,RSI,Volume MA-20,High-Low,Close-Open,ROC-10,P/B Ratio,P/E Ratio,Log Returns,Dividend Yield,Sector
"2017-11-07,26.199,26.199,26.177,26.189,1300,0",,,,,,,,,,,,,,,,,,
"2017-11-08,26.359,26.39,26.349,26.3875,3600,0",,,,,,,,,,,,,,,,,,
"2017-11-09,25.99,26.01,25.95,25.95,1512,0",,,,,,,,,,,,,,,,,,
"2017-11-10,25.837,25.88,25.837,25.88,631,0",,,,,,,,,,,,,,,,,,
