Date,Open,High,Low,Close,Volume,OpenInt,Daily Return,MA-5,MA-10,MA-20,EMA,BB_upper,BB_lower,Volatility-10,RSI,Volume MA-20,High-Low,Close-Open,ROC-10,Log Returns
2016-12-21,0.18,0.2,0.18,0.18,107110,0,,,,,0.18,,,,,,11.11111111111112,0.0,,
2016-12-22,0.2,0.2,0.18,0.18,41460,0,0.0,,,,0.18,,,,,,11.11111111111112,-10.000000000000009,,0.0
2016-12-23,0.2,0.22,0.16,0.16,115990,0,-11.111111111111104,,,,0.178095238095238,,,,,,37.5,-20.000000000000004,,-0.1177830356563833
2016-12-27,0.208,0.208,0.17,0.17,32000,0,6.25,,,,0.1773242630385487,,,,,,22.352941176470573,-18.26923076923076,,0.0606246218164348
2016-12-28,0.208,0.208,0.16,0.18,7000,0,5.88235294117645,0.174,,,0.1775790951301155,,,,,,29.999999999999993,-13.461538461538462,,0.0571584138399484
2016-12-29,0.208,0.208,0.19,0.19,3200,0,5.555555555555558,0.176,,,0.1787620384510569,,,,,,9.47368421052631,-8.653846153846148,,0.0540672212702757
2016-12-30,0.1932,0.208,0.1932,0.2,1960,0,5.263157894736836,0.18,,,0.1807847014557181,,,,,,7.660455486542432,3.5196687370600417,,0.0512932943875504
2017-01-06,0.16,0.19,0.16,0.19,2040,0,-5.000000000000004,0.186,,,0.1816623489361259,,,,,,18.75,18.75,,-0.0512932943875505
2017-01-09,0.242,0.242,0.19,0.19,11100,0,0.0,0.19,,,0.1824564109422091,,,,,,27.368421052631575,-21.48760330578512,,0.0
2017-01-11,0.18,0.18,0.16,0.16,4760,0,-15.789473684210533,0.186,0.18,,0.1803177051381892,,,,,,12.499999999999991,-11.111111111111107,,-0.1718502569266592
2017-01-13,0.25,0.25,0.19,0.19,86008,0,18.75,0.186,0.181,,0.1812398284583617,,,9.842941238813133,,,31.57894736842105,-24.0,5.555555555555558,0.1718502569266592
2017-01-18,0.2,0.2,0.1738,0.1876,22510,0,-1.2631578947368438,0.18352,0.1817599999999999,,0.1818455590813748,,,9.864996211617033,,,15.074798619102417,-6.200000000000011,4.222222222222216,-0.0127120355883618
2017-01-19,0.19,0.19,0.1305,0.1774,41434,0,-5.4371002132196145,0.181,0.1835,,0.1814221725021963,,,9.243983072434116,,,45.593869731800766,-6.631578947368421,10.87499999999999,-0.0559049666966451
2017-01-20,0.169,0.169,0.12,0.15,44780,0,-15.445321307779036,0.173,0.1815,,0.1784295846448442,,,10.451749747693151,41.17647058823529,,40.83333333333335,-11.242603550295868,-11.764705882352954,-0.1677717757792234
2017-01-23,0.1658,0.18,0.1646,0.17,9190,0,13.333333333333352,0.175,0.1805,,0.177626767059621,,,11.21471381470898,47.36842105263158,,9.356014580801943,2.533172496984324,-5.5555555555555465,0.1251631429540061
2017-01-24,0.17,0.17,0.1689,0.17,9900,0,0.0,0.1709999999999999,0.1785,,0.176900408292038,,,11.045064068742647,47.36842105263158,,0.6512729425695782,0.0,-10.526315789473683,0.0
2017-01-25,0.1204,0.1696,0.1204,0.1425,2170,0,-16.176470588235304,0.16198,0.17275,,0.1736241789308915,,,11.841495904021253,45.56962025316456,,40.86378737541529,18.355481727574745,-28.750000000000007,-0.1764564373415566
2017-01-26,0.168,0.168,0.1499,0.15,27400,0,5.263157894736836,0.1565,0.16875,,0.1713742571279495,,,12.062963217479782,44.87179487179487,,12.07471647765177,-10.714285714285724,-21.052631578947366,0.0512932943875504
