Date,Open,High,Low,Close,Volume,OpenInt,Daily Return,MA-5,MA-10,MA-20,EMA,BB_upper,BB_lower,Volatility-10,RSI,Volume MA-20,High-Low,Close-Open,ROC-10,Log Returns
2016-07-01,25.551,25.551,25.442,25.442,2879,0,,,,,25.442,,,,,,0.4284254382517027,-0.4265977848225048,,
2016-07-05,25.363,25.363,25.363,25.363,864,0,-0.3105101800172982,,,,25.43447619047619,,,,,,0.0,0.0,,-0.0031099326315083
2016-07-06,25.108,25.293,25.108,25.293,821,0,-0.2759925876276492,,,,25.421002267573694,,,,,,0.736816950772657,0.736816950772657,,-0.0027637414938626
2016-07-08,25.551,25.786,25.551,25.756,7020,0,1.830546000869804,,,,25.452906813519057,,,,,,0.9197291691127668,0.8023169347579424,,0.0181399320672887
2016-07-11,25.885,25.943,25.885,25.923,12334,0,0.6483926075477431,25.5554,,,25.49767759318391,,,,,,0.224067993046165,0.1468031678578199,,0.0064629958514347
2016-07-12,26.033,26.111,26.033,26.073,1591,0,0.5786367318597385,25.681600000000003,,,25.55247020335687,,,,,,0.2996197134406307,0.1536511350977572,,0.0057696905960608
2016-07-14,26.257,26.257,26.18,26.18,285,0,0.4103862232961219,25.845,,,25.61223494589431,,,,,,0.2941176470588301,-0.2932551319648159,,0.004095464358321
2016-07-15,26.337,26.475,26.307,26.307,513,0,0.4851031321619459,26.0478,,,25.67840304628533,,,,,,0.6386132968411556,-0.1139081899988652,,0.0048393029835743
2016-07-18,27.605,27.605,26.208,26.277,596,0,-0.1140380887216241,26.151999999999997,,,25.73541227997244,,,,,,5.330433455433464,-4.810722695163918,,-0.0011410316162665
2016-07-19,26.248,26.248,26.238,26.248,810,0,-0.1103626745823316,26.217,25.8862,,25.784230158070304,,,,,,0.0381126610259987,0.0,,-0.001104236190261
2016-07-20,26.347,26.375,26.347,26.375,417,0,0.4838463882962385,26.2774,25.9795,,25.8404939525398,,,0.634819426581814,,,0.1062739590845207,0.1062739590845207,3.667164531090328,0.0048267961374299
2016-07-21,26.219,26.219,26.219,26.219,100,0,-0.5914691943127881,26.285199999999996,26.0651,,25.876542147536007,,,0.6729899025191525,,,0.0,0.0,3.374995071560938,-0.0059322530133043
2016-07-22,26.357,26.357,26.357,26.357,103,0,0.5263358633052384,26.2952,26.1715,,25.922300038246863,,,0.6390928984644115,,,0.0,0.0,4.20669750523861,0.0052495555734533
2016-07-25,26.287,26.337,26.287,26.287,2899,0,-0.2655840953067478,26.297199999999997,26.2246,,25.957033367937637,,,0.4339618587755047,74.66433158201991,,0.1902080876478895,0.0,2.061655536574003,-0.0026593739554327
2016-07-26,26.317,26.337,26.314,26.337,9178,0,0.1902080876478917,26.315,26.266,,25.99322066622929,,,0.4051952624114839,75.38287010777091,,0.0874059436041639,0.0759965041608069,1.5970373799328863,0.0019002742112347
2016-07-27,26.357,26.357,26.111,26.337,10489,0,0.0,26.3074,26.292399999999997,,26.025961555159835,,,0.3791374967578283,78.91923990498823,,0.9421316686453932,-0.0758811700876411,1.0125417098147516,0.0
2016-07-28,26.307,26.385,26.307,26.385,10844,0,0.1822531039981756,26.3406,26.312900000000003,,26.06015569276366,,,0.365085508987656,82.85198555956694,,0.2964990306762571,0.2964990306762571,0.7830404889228593,0.0018208722454497
2016-07-29,26.385,26.385,26.347,26.347,5842,0,-0.1440212241804017,26.338599999999996,26.316899999999997,,26.087474198214743,,,0.3406463356429816,73.88843977364607,,0.1442289444718573,-0.1440212241804065,0.1520507849621877,-0.0014412503442997
