Date,Open,High,Low,Close,Volume,OpenInt,Daily Return,MA-5,MA-10,MA-20,EMA,BB_upper,BB_lower,Volatility-10,RSI,Volume MA-20,High-Low,Close-Open,ROC-10,Log Returns
1987-11-05,1.9958,2.0323,1.9864,1.9864,126857,0,,,,,1.9864,,,,,,2.3107128473620757,-0.4709890770618336,,
1987-11-06,1.9864,2.0049,1.9864,1.9864,224304,0,0.0,,,,1.9864,,,,,,0.9313330648409274,0.0,,0.0
1987-11-09,1.9864,1.9864,1.9412,1.95,32484,0,-1.832460732984298,,,,1.9829333333333332,,,,,,2.32845662476818,-1.8324607329842928,,-0.0184945826361644
1987-11-10,1.9412,1.9593,1.9139,1.9318,58822,0,-0.9333333333333304,,,,1.978063492063492,,,,,,2.3721197554731233,-0.4842365547084316,,-0.0093771618125969
1987-11-11,1.9139,1.95,1.9045,1.9139,61454,0,-0.926596956206649,1.9537,,,1.9719526832955403,,,,,,2.3890784982935087,0.0,,-0.009309165701168
1987-11-12,1.9139,2.0502,1.8953,1.9958,79447,0,4.279220439939402,1.95558,,,1.9742238563150127,,,,,,8.172848625547397,4.279220439939396,,0.0419019274061847
1987-11-13,2.0229,2.0688,1.9864,2.0502,114129,0,2.72572402044291,1.96834,,,1.9814596795231068,,,,,,4.1482078131292806,1.34954767907459,,0.0268923768990888
1987-11-16,2.0323,2.0502,1.9864,2.0049,85160,0,-2.209540532630949,1.97932,,,1.9836920909970963,,,,,,3.21184051550543,-1.3482261477144164,,-0.0223431651641668
1987-11-17,1.9864,1.9864,1.95,1.9776,33801,0,-1.3616639233877017,1.98848,,,1.983111891854516,,,,,,1.866666666666666,-0.4430124848972976,,-0.0137101959217625
1987-11-18,1.9683,2.0137,1.9683,2.0137,130371,0,1.8254449838187805,2.00844,1.98107,,1.986025045011229,,,,,,2.3065589595082105,2.3065589595082105,,0.0180898376209881
1987-11-19,2.0137,2.0229,1.9776,1.9958,50922,0,-0.888910959924516,2.00844,1.98201,,1.9869559931053973,,,2.151009115373474,,,2.29065533980582,-0.8889109599245184,0.4732178815948451,-0.0089288534341475
1987-11-20,1.9683,2.0688,1.9593,2.0595,154950,0,3.1917025754083506,2.0103,1.98932,,1.9938649461429785,,,2.365894487635451,,,5.588730669116518,4.633440024386524,3.680024164317364,0.0314182624259232
1987-11-23,2.0413,2.0413,2.0049,2.0229,17997,0,-1.7771303714493758,2.0139000000000005,1.99661,,1.9966301893674567,,,2.360185098675361,,,1.815551897850266,-0.9013863714299806,3.738461538461535,-0.0179311094674894
1987-11-24,2.0413,2.0502,2.0049,2.0049,158902,0,-0.8898116565326908,2.01936,2.00392,,1.99741779038008,,,2.3575072469503993,52.03879215340535,,2.259464312434519,-1.78317738695929,3.784035614452841,-0.0089379412235117
1987-11-25,2.0229,2.1051,2.0229,2.0502,59254,0,2.2594643124345115,2.02666,2.01755,,2.002444667486739,,,2.3740103227961904,56.39278557114229,,4.063473231499346,1.34954767907459,7.121584199801445,0.0223431651641667
1987-11-27,2.0229,2.0688,2.0229,2.0229,25900,0,-1.3315774070822295,2.0320799999999997,2.02026,,2.0043927943927637,,,2.0834021342165663,53.467604028120846,,2.269019724158389,0.0,1.3578514881250614,-0.0134052239406551
1987-11-30,2.0049,2.0049,1.8683,1.8862,34676,0,-6.757625191556671,1.9974199999999995,2.0038600000000004,,1.993136337783929,,,2.813370988142992,44.90903287583786,,7.311459615693414,-5.9204947877699645,-7.999219588332829,-0.0699679022988614
1987-12-01,1.8683,1.8683,1.8227,1.8227,89106,0,-3.3665570989290683,1.95738,1.98564,,1.976904305614031,,,2.9004983204232206,41.88123232623901,,2.5017830690733573,-2.440721511534554,-9.08773504912964,-0.0342453048788967
1987-12-02,1.8133,1.8683,1.8133,1.8227,48724,0,0.0,1.92094,1.97015,,1.9622181812698376,,,2.908871356077626,43.02752293577981,,3.033143991617502,0.5183918822037212,-7.8327265372168275,0.0
1987-12-03,1.8227,1.8227,1.786,1.786,64087,0,-2.0134964612936845,1.8680999999999996,1.9473799999999997,1.964225,1.9454354973393768,2.124064575825263,1.8043854241747372,2.7781512942612236,32.76938239158997,82567.35,2.0548712206047006,-2.0134964612936828,-11.30754332820182,-0.0203404357944434
1987-12-04,1.7678,1.7768,1.5943,1.64,103592,0,-8.174692049272124,1.7915199999999998,1.9118,1.946905,1.9163464023546743,2.162109553610598,1.7317004463894017,3.548477707943715,20.716733295259814,81404.1,11.447030044533642,-7.229324584228992,-17.82743761899991,-0.0852822406182003
1987-12-07,1.6496,1.7768,1.6496,1.7315,103592,0,5.579268292682937,1.7605799999999998,1.879,1.93416,1.8987419830828005,2.168827741823693,1.6994922581763068,3.9819346850093367,31.69032949370477,75368.5,7.710960232783704,4.9648399612027205,-15.926195678562747,0.0542918430242326
1987-12-08,1.7497,1.8862,1.7402,1.8683,87793,0,7.900664164019644,1.7696999999999998,1.86354,1.930075,1.895842746598724,2.166420152378109,1.6937298476218907,4.994234421491299,43.616399953276485,78133.95,8.389840248247335,6.778304852260389,-7.642493449997523,0.0760408416233151
1987-12-09,1.8683,1.9593,1.8407,1.9593,258106,0,4.870738104158856,1.7970200000000005,1.85898,1.9314500000000003,1.9018862945417028,2.1681571074911825,1.6947428925088182,5.290696047389234,47.014270032930845,88098.15,6.443200956157985,4.8707381041588595,-2.274427652251987,0.0475583401109293
1987-12-10,1.9776,1.9776,1.9139,1.9318,120272,0,-1.4035624968100846,1.82618,1.84714,1.932345,1.9047352188710645,2.168908025762469,1.6957819742375304,5.235443703612369,46.524006082989345,91039.05,3.3282825643973086,-2.315938511326864,-5.775046336942735,-0.0141350558315256
1987-12-11,1.9229,1.9683,1.8862,1.8862,489873,0,-2.360492804638159,1.87542,1.83347,1.926865,1.902969959930963,2.1623139666461437,1.6914160333538566,5.26429554150297,40.39889196675901,111560.35,4.352666737355522,-1.9085755889541816,-6.757625191556671,-0.023887987635411
1987-12-14,1.9045,1.95,1.8772,1.9139,308587,0,1.4685611281942457,1.9119,1.83624,1.92005,1.904010916128014,2.148246457373673,1.6918535426263266,4.813864856812863,43.90107430617726,121283.25,3.878116343490304,0.4935678655815097,1.4685611281942457,0.0145788219342429
1987-12-15,1.9045,1.95,1.8862,1.9139,111497,0,0.0,1.92102,1.84536,1.9155,1.9049527336396317,2.140174716915483,1.6908252830845163,4.6476876899432416,44.80356327089995,122600.1,3.382462093097225,0.4935678655815097,5.003566138146698,0.0
1987-12-16,1.9318,2.1687,1.9318,2.1415,137832,0,11.89194837765819,1.95746,1.87724,1.923695,1.9274810447215716,2.16892331016272,1.6784666898372802,5.847426945733605,54.31515266093206,127801.65,12.263174241639916,10.855160989750503,17.490536017995282,0.1123634730113982
1987-12-17,2.1232,2.1415,2.0956,2.1415,96132,0,0.0,1.9994,1.9127900000000004,1.930085,1.947863802367136,2.191325709933034,1.6688442900669658,5.736050917085541,55.75392974966041,126089.7,2.190303493033024,0.8619065561416721,19.90481522956329,0.0
1987-12-18,2.0956,2.1415,2.0956,2.1415,72868,0,0.0,2.05046,1.96294,1.93737,1.9663053449988377,2.213999443194511,1.660740556805489,4.598135640264852,64.28012081888355,127187.0,2.190303493033024,2.190303493033024,30.579268292682936,0.0
1987-12-21,2.1505,2.2051,2.1142,2.1415,399007,0,0.0,2.09598,2.00394,1.94147,1.9829905502370435,2.227975406213345,1.6549645937866553,4.561061104142007,69.19556840077072,139389.85,4.299498628322769,-0.4185073238781631,23.678891134854176,0.0
1987-12-22,2.1505,2.1505,2.1051,2.1415,83402,0,0.0,2.1415,2.03126,1.9474,1.998086688309706,2.2456698389748873,1.6491301610251126,4.135364370851081,69.19556840077072,142660.1,2.156667141703476,-0.4185073238781631,14.622919231386833,0.0
