"Date,Open,High,Low,Close,Volume,OpenInt",Daily Return,MA-5,MA-10,MA-20,EMA,BB_upper,BB_lower,Volatility-10,RSI,Volume MA-20,High-Low,Close-Open,ROC-10,P/B Ratio,P/E Ratio,Log Returns,Dividend Yield,Sector
"2017-11-08,10.2,10.73,9.27,9.5,5490161,0",,,,,,,,,,,,,,,,,,
"2017-11-09,9.43,10.14,9.43,10,1071621,0",,,,,,,,,,,,,,,,,,
"2017-11-10,9.96,10.08,9.83,10,490497,0",,,,,,,,,,,,,,,,,,
