"Date,Open,High,Low,Close,Volume,OpenInt",Daily Return,MA-5,MA-10,MA-20,EMA,BB_upper,BB_lower,Volatility-10,RSI,Volume MA-20,High-Low,Close-Open,ROC-10,P/B Ratio,P/E Ratio,Log Returns,Dividend Yield,Sector
"2017-11-03,8.17,8.4839,5.87,6.05,523518,0",,,,,,,,,,,,,,,,,,
"2017-11-06,6.01,6.46,5.6,5.61,70651,0",,,,,,,,,,,,,,,,,,
"2017-11-07,5.6,5.7021,5.6,5.6,32567,0",,,,,,,,,,,,,,,,,,
"2017-11-08,5.6,5.65,5.6,5.6,118463,0",,,,,,,,,,,,,,,,,,
"2017-11-09,5.6,5.63,5.6,5.601,34684,0",,,,,,,,,,,,,,,,,,
"2017-11-10,5.65,5.76,5.61,5.72,9844,0",,,,,,,,,,,,,,,,,,
